,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
221,6.0,5.0,4.0,5.0,6.0,7.0,4.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,-5.0,-7.0,-7.0,-5.0,-3.0,-7.0,-8.0,-10.0,-9.0,-8.0,-7.0,-8.0,-9.0,-9.0,-7.0,-5.0,-1.0,-2.0,0.0,-3.0,-2.0,-1.0,0.0,-2.0,-2.0,-2.0,-3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,-3.0,-6.0,-5.0,-1.0,-4.0,-7.0,-7.0,-8.0,-5.0,-2.0,-2.0,-2.0,-4.0,0.0,3.0,10.0,11.0,14.0,18.0,35.0,56.0,75.0,93.0,109.0,129.0,155.0,176.0,191.0,203.0,212.0,209.0,194.0,171.0,142.0,102.0,67.0,42.0,30.0,23.0,18.0,17.0,17.0,16.0,20.0,17.0,16.0,14.0,10.0,7.0,5.0,3.0,1.0,0.0,-2.0,-2.0,-4.0,-3.0,-5.0,-5.0,-9.0,-11.0,-11.0,-9.0,-11.0,-9.0,-11.0,-14.0,-13.0,-11.0,-12.0,-12.0,-14.0,-17.0,-15.0,-16.0,-14.0,-14.0,-15.0,-18.0,-16.0,-14.0,-12.0,-14.0,-16.0,-19.0,-19.0,-17.0,-15.0,-15.0,-16.0,-17.0,-12.0,-9.0,-2.0,3.0,2.0,4.0,8.0,10.0,13.0,11.0,10.0,11.0,13.0,13.0,17.0,16.0,14.0,13.0,15.0,19.0,20.0,18.0,17.0,15.0,13.0,16.0,17.0,16.0,0.0
222,4.0,0.0,-5.0,-7.0,-8.0,-7.0,-6.0,-9.0,-10.0,-14.0,-13.0,-12.0,-12.0,-14.0,-14.0,-17.0,-15.0,-14.0,-12.0,-15.0,-18.0,-19.0,-18.0,-14.0,-11.0,-6.0,-5.0,-4.0,-1.0,2.0,5.0,5.0,3.0,2.0,6.0,8.0,7.0,8.0,6.0,3.0,4.0,7.0,8.0,9.0,7.0,4.0,5.0,5.0,6.0,5.0,3.0,-1.0,-1.0,-1.0,0.0,-1.0,-5.0,-6.0,-6.0,-2.0,-2.0,-4.0,-6.0,-8.0,-9.0,-10.0,-10.0,-10.0,-10.0,-13.0,-10.0,-10.0,-8.0,-9.0,-8.0,-8.0,-6.0,1.0,9.0,14.0,21.0,34.0,54.0,77.0,97.0,117.0,137.0,161.0,180.0,194.0,206.0,211.0,205.0,182.0,152.0,114.0,78.0,50.0,35.0,26.0,19.0,17.0,15.0,16.0,15.0,8.0,6.0,3.0,2.0,-1.0,-4.0,-6.0,-7.0,-6.0,-5.0,-7.0,-8.0,-12.0,-11.0,-11.0,-10.0,-9.0,-15.0,-17.0,-17.0,-15.0,-12.0,-15.0,-14.0,-16.0,-13.0,-14.0,-12.0,-12.0,-13.0,-15.0,-14.0,-11.0,-8.0,-7.0,-7.0,-8.0,-4.0,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,2.0,6.0,7.0,9.0,7.0,12.0,13.0,18.0,18.0,20.0,20.0,22.0,23.0,24.0,24.0,22.0,20.0,22.0,22.0,24.0,22.0,23.0,21.0,22.0,22.0,23.0,22.0,20.0,15.0,15.0,15.0,14.0,0.0
223,0.0,-2.0,-3.0,-4.0,-2.0,-3.0,-2.0,-1.0,-2.0,-3.0,-2.0,-3.0,-4.0,-5.0,-8.0,-10.0,-8.0,-8.0,-7.0,-7.0,-5.0,-5.0,0.0,1.0,3.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,0.0,-3.0,0.0,-1.0,2.0,0.0,0.0,-2.0,-3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,6.0,6.0,4.0,3.0,0.0,2.0,3.0,8.0,6.0,4.0,2.0,1.0,3.0,4.0,3.0,-1.0,-2.0,1.0,1.0,1.0,4.0,1.0,-1.0,2.0,6.0,15.0,17.0,22.0,29.0,45.0,70.0,94.0,121.0,145.0,170.0,194.0,217.0,239.0,250.0,243.0,214.0,167.0,118.0,71.0,37.0,14.0,-2.0,-9.0,-4.0,5.0,8.0,8.0,3.0,2.0,0.0,-1.0,-3.0,-6.0,-7.0,-8.0,-7.0,-7.0,-8.0,-10.0,-12.0,-11.0,-12.0,-11.0,-11.0,-12.0,-16.0,-14.0,-13.0,-13.0,-14.0,-15.0,-17.0,-16.0,-16.0,-13.0,-14.0,-16.0,-16.0,-16.0,-14.0,-14.0,-14.0,-14.0,-10.0,-6.0,-3.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,8.0,7.0,6.0,8.0,9.0,11.0,11.0,9.0,9.0,10.0,12.0,14.0,13.0,11.0,12.0,12.0,15.0,16.0,17.0,17.0,15.0,16.0,17.0,18.0,15.0,13.0,10.0,12.0,12.0,10.0,0.0
224,-4.0,-2.0,1.0,1.0,-1.0,-5.0,-7.0,-9.0,-7.0,-7.0,-8.0,-10.0,-12.0,-11.0,-12.0,-12.0,-10.0,-12.0,-10.0,-6.0,-4.0,-1.0,-2.0,-5.0,-5.0,-5.0,-2.0,-1.0,-1.0,-3.0,-6.0,-4.0,-3.0,1.0,0.0,-2.0,-4.0,-2.0,-2.0,0.0,0.0,-3.0,-4.0,-5.0,-1.0,-2.0,-1.0,-2.0,-5.0,-1.0,-2.0,1.0,-2.0,-3.0,-4.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,-4.0,-4.0,-7.0,-3.0,-1.0,-2.0,-3.0,-4.0,-5.0,-3.0,0.0,-2.0,-3.0,2.0,7.0,13.0,20.0,37.0,60.0,82.0,109.0,137.0,164.0,187.0,204.0,220.0,228.0,221.0,199.0,165.0,127.0,88.0,54.0,32.0,20.0,14.0,10.0,14.0,18.0,18.0,15.0,11.0,8.0,6.0,3.0,3.0,3.0,1.0,-1.0,-2.0,-2.0,-3.0,-3.0,-5.0,-5.0,-7.0,-8.0,-6.0,-3.0,-4.0,-7.0,-11.0,-13.0,-8.0,-5.0,-7.0,-9.0,-11.0,-12.0,-10.0,-5.0,-6.0,-7.0,-8.0,-8.0,-3.0,-2.0,-2.0,-3.0,-5.0,-4.0,-3.0,2.0,0.0,-3.0,-1.0,2.0,8.0,11.0,13.0,12.0,11.0,11.0,12.0,15.0,15.0,14.0,13.0,18.0,19.0,24.0,23.0,22.0,20.0,21.0,21.0,22.0,23.0,21.0,19.0,18.0,22.0,24.0,19.0,19.0,16.0,0.0
225,4.0,2.0,1.0,2.0,2.0,1.0,0.0,-2.0,2.0,1.0,4.0,2.0,3.0,0.0,2.0,2.0,5.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,-1.0,-2.0,-1.0,-2.0,-5.0,-5.0,-7.0,-6.0,-6.0,-4.0,-6.0,-8.0,-8.0,-7.0,-6.0,-3.0,-2.0,-3.0,-5.0,-2.0,-2.0,0.0,-3.0,-5.0,-5.0,-3.0,0.0,-1.0,-2.0,-5.0,-6.0,-7.0,-6.0,-6.0,-9.0,-10.0,-10.0,-8.0,-7.0,-3.0,-1.0,0.0,1.0,3.0,5.0,8.0,6.0,3.0,3.0,4.0,7.0,13.0,15.0,16.0,16.0,23.0,39.0,54.0,71.0,87.0,103.0,127.0,150.0,168.0,181.0,190.0,194.0,197.0,186.0,166.0,139.0,102.0,64.0,38.0,29.0,22.0,16.0,8.0,2.0,1.0,3.0,0.0,-2.0,-5.0,-9.0,-9.0,-6.0,-2.0,-2.0,-6.0,-8.0,-8.0,-5.0,-5.0,-4.0,-9.0,-9.0,-7.0,-8.0,-9.0,-10.0,-13.0,-14.0,-14.0,-15.0,-14.0,-14.0,-17.0,-19.0,-16.0,-15.0,-12.0,-10.0,-8.0,-9.0,-8.0,-5.0,0.0,1.0,-1.0,-2.0,-1.0,1.0,2.0,2.0,2.0,0.0,-1.0,0.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,2.0,4.0,6.0,8.0,8.0,6.0,8.0,9.0,12.0,15.0,15.0,14.0,12.0,16.0,19.0,22.0,23.0,22.0,0.0
226,-3.0,-2.0,-4.0,-3.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,-4.0,-4.0,-1.0,1.0,-2.0,-3.0,-3.0,-4.0,-4.0,-4.0,-6.0,-8.0,-8.0,-8.0,-6.0,-7.0,-7.0,-9.0,-10.0,-9.0,-10.0,-11.0,-14.0,-16.0,-17.0,-14.0,-11.0,-6.0,-3.0,-4.0,-2.0,3.0,5.0,6.0,4.0,2.0,3.0,5.0,8.0,9.0,5.0,5.0,6.0,5.0,7.0,6.0,3.0,0.0,1.0,1.0,4.0,3.0,2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-4.0,-4.0,-3.0,-1.0,-1.0,0.0,-1.0,4.0,8.0,14.0,15.0,19.0,29.0,50.0,71.0,89.0,110.0,134.0,156.0,175.0,194.0,211.0,220.0,215.0,191.0,158.0,121.0,79.0,40.0,11.0,-8.0,-17.0,-21.0,-13.0,-2.0,4.0,4.0,2.0,1.0,1.0,1.0,-1.0,-5.0,-5.0,-5.0,-4.0,-5.0,-7.0,-10.0,-9.0,-8.0,-7.0,-9.0,-10.0,-12.0,-13.0,-15.0,-10.0,-10.0,-11.0,-14.0,-12.0,-12.0,-10.0,-10.0,-11.0,-13.0,-12.0,-13.0,-11.0,-11.0,-11.0,-14.0,-11.0,-11.0,-9.0,-8.0,-7.0,-8.0,-6.0,-4.0,-2.0,-4.0,-3.0,-4.0,-4.0,0.0,0.0,0.0,0.0,-1.0,2.0,6.0,9.0,8.0,11.0,10.0,14.0,18.0,24.0,25.0,24.0,24.0,25.0,26.0,27.0,27.0,27.0,27.0,28.0,28.0,27.0,0.0
227,-2.0,-4.0,-3.0,-4.0,-4.0,0.0,0.0,0.0,0.0,-1.0,2.0,6.0,9.0,8.0,11.0,10.0,14.0,18.0,24.0,25.0,24.0,24.0,25.0,26.0,27.0,27.0,27.0,27.0,28.0,28.0,27.0,26.0,26.0,22.0,22.0,20.0,20.0,18.0,14.0,13.0,12.0,12.0,10.0,7.0,3.0,0.0,0.0,1.0,0.0,-1.0,-6.0,-6.0,-6.0,-3.0,-3.0,-4.0,-6.0,-8.0,-7.0,-5.0,-3.0,-4.0,-5.0,-5.0,-4.0,-3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,8.0,11.0,19.0,24.0,31.0,42.0,68.0,93.0,118.0,139.0,159.0,178.0,198.0,217.0,226.0,223.0,209.0,190.0,167.0,140.0,109.0,74.0,43.0,34.0,31.0,29.0,21.0,9.0,3.0,0.0,0.0,-1.0,-3.0,-6.0,-10.0,-13.0,-14.0,-12.0,-12.0,-15.0,-15.0,-20.0,-17.0,-16.0,-16.0,-17.0,-19.0,-18.0,-16.0,-14.0,-11.0,-14.0,-16.0,-16.0,-17.0,-15.0,-11.0,-12.0,-15.0,-17.0,-16.0,-13.0,-11.0,-12.0,-16.0,-16.0,-15.0,-15.0,-12.0,-10.0,-11.0,-9.0,-5.0,-2.0,1.0,1.0,-2.0,-3.0,-3.0,-2.0,1.0,-1.0,0.0,-1.0,1.0,3.0,6.0,6.0,7.0,7.0,9.0,11.0,14.0,14.0,15.0,16.0,18.0,22.0,22.0,21.0,23.0,21.0,22.0,25.0,26.0,0.0
228,-7.0,-8.0,-10.0,-13.0,-12.0,-11.0,-12.0,-13.0,-15.0,-16.0,-15.0,-15.0,-14.0,-13.0,-15.0,-14.0,-11.0,-10.0,-7.0,-7.0,-7.0,-10.0,-8.0,-5.0,-3.0,-2.0,-2.0,-5.0,-4.0,-2.0,-2.0,-2.0,-3.0,-3.0,-4.0,-1.0,0.0,-1.0,0.0,-4.0,-3.0,-4.0,0.0,0.0,-3.0,-4.0,-3.0,-1.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,-2.0,-4.0,-3.0,-4.0,-5.0,-6.0,-7.0,-9.0,-10.0,-8.0,-9.0,-8.0,-5.0,-3.0,3.0,9.0,13.0,17.0,25.0,41.0,61.0,83.0,103.0,125.0,145.0,164.0,181.0,200.0,215.0,225.0,222.0,205.0,180.0,149.0,116.0,77.0,47.0,28.0,13.0,5.0,4.0,7.0,12.0,16.0,21.0,19.0,21.0,15.0,10.0,8.0,9.0,6.0,6.0,3.0,1.0,-3.0,-5.0,-5.0,-4.0,-6.0,-7.0,-11.0,-10.0,-9.0,-6.0,-10.0,-12.0,-16.0,-16.0,-15.0,-13.0,-13.0,-17.0,-19.0,-18.0,-18.0,-16.0,-17.0,-15.0,-18.0,-17.0,-15.0,-12.0,-13.0,-13.0,-15.0,-11.0,-9.0,-7.0,-4.0,-5.0,-7.0,-8.0,-5.0,-3.0,-3.0,-4.0,-3.0,-2.0,-1.0,9.0,11.0,12.0,11.0,14.0,16.0,16.0,15.0,14.0,12.0,12.0,14.0,15.0,16.0,15.0,15.0,15.0,17.0,16.0,0.0
229,-1.0,9.0,11.0,12.0,11.0,14.0,16.0,16.0,15.0,14.0,12.0,12.0,14.0,15.0,16.0,15.0,15.0,15.0,17.0,16.0,16.0,16.0,15.0,16.0,19.0,21.0,19.0,21.0,18.0,18.0,19.0,19.0,17.0,15.0,13.0,14.0,14.0,13.0,9.0,8.0,3.0,4.0,2.0,2.0,0.0,-3.0,-7.0,-6.0,-4.0,-5.0,-5.0,-5.0,-7.0,-7.0,-3.0,-3.0,-3.0,-2.0,-3.0,-2.0,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,4.0,5.0,4.0,2.0,6.0,10.0,14.0,14.0,12.0,11.0,15.0,20.0,27.0,32.0,43.0,59.0,87.0,114.0,135.0,155.0,170.0,189.0,203.0,215.0,216.0,206.0,184.0,152.0,115.0,77.0,44.0,20.0,9.0,4.0,0.0,0.0,3.0,6.0,4.0,-2.0,-5.0,-7.0,-8.0,-9.0,-16.0,-18.0,-17.0,-16.0,-16.0,-17.0,-17.0,-21.0,-19.0,-18.0,-16.0,-15.0,-17.0,-18.0,-17.0,-16.0,-15.0,-15.0,-15.0,-18.0,-16.0,-15.0,-13.0,-13.0,-16.0,-17.0,-15.0,-14.0,-13.0,-11.0,-12.0,-10.0,-10.0,-8.0,-5.0,-3.0,-3.0,-2.0,-1.0,1.0,5.0,4.0,2.0,-2.0,2.0,3.0,7.0,5.0,4.0,4.0,6.0,9.0,11.0,12.0,9.0,9.0,12.0,13.0,16.0,17.0,17.0,13.0,16.0,16.0,18.0,18.0,17.0,14.0,14.0,15.0,0.0
230,0.0,3.0,5.0,3.0,1.0,-1.0,-1.0,0.0,2.0,1.0,0.0,-2.0,-5.0,-2.0,0.0,-3.0,-3.0,-8.0,-6.0,-5.0,-3.0,-4.0,-5.0,-6.0,-5.0,-3.0,-2.0,-3.0,-3.0,-3.0,-2.0,2.0,3.0,1.0,-1.0,-1.0,0.0,1.0,2.0,0.0,0.0,-2.0,-1.0,-1.0,1.0,0.0,-2.0,-3.0,0.0,2.0,3.0,2.0,0.0,-3.0,0.0,2.0,4.0,2.0,2.0,-1.0,2.0,5.0,7.0,6.0,2.0,1.0,6.0,5.0,6.0,6.0,5.0,3.0,7.0,11.0,12.0,13.0,13.0,17.0,24.0,28.0,35.0,41.0,56.0,72.0,98.0,125.0,150.0,176.0,197.0,214.0,230.0,236.0,220.0,185.0,142.0,95.0,55.0,30.0,13.0,-1.0,-7.0,-6.0,3.0,8.0,9.0,6.0,0.0,-5.0,-6.0,-6.0,-6.0,-8.0,-9.0,-11.0,-11.0,-12.0,-13.0,-13.0,-17.0,-18.0,-17.0,-15.0,-13.0,-14.0,-14.0,-16.0,-16.0,-13.0,-12.0,-11.0,-13.0,-15.0,-15.0,-13.0,-9.0,-8.0,-9.0,-10.0,-12.0,-7.0,-3.0,-5.0,-4.0,-5.0,-3.0,-3.0,-3.0,1.0,1.0,-3.0,-3.0,0.0,2.0,1.0,-1.0,-2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,7.0,7.0,8.0,9.0,9.0,11.0,12.0,15.0,13.0,16.0,19.0,19.0,23.0,25.0,24.0,25.0,27.0,0.0
231,13.0,11.0,8.0,7.0,7.0,8.0,7.0,6.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,-1.0,-3.0,-6.0,-6.0,-4.0,-3.0,-4.0,-6.0,-7.0,-7.0,-5.0,-2.0,-2.0,-3.0,-4.0,-4.0,-2.0,1.0,-1.0,-1.0,-4.0,0.0,-1.0,1.0,2.0,1.0,-3.0,0.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,-1.0,-2.0,-1.0,-2.0,-1.0,-3.0,-4.0,-7.0,-8.0,-4.0,-5.0,-6.0,-6.0,-5.0,-4.0,-2.0,2.0,6.0,8.0,10.0,17.0,35.0,58.0,80.0,101.0,125.0,153.0,179.0,205.0,224.0,234.0,226.0,198.0,162.0,120.0,74.0,37.0,15.0,-3.0,-10.0,-6.0,1.0,5.0,5.0,4.0,2.0,4.0,1.0,-2.0,-5.0,-5.0,-6.0,-3.0,-3.0,-6.0,-10.0,-9.0,-7.0,-4.0,-8.0,-11.0,-15.0,-15.0,-13.0,-15.0,-14.0,-17.0,-17.0,-18.0,-14.0,-17.0,-16.0,-16.0,-14.0,-12.0,-9.0,-7.0,-8.0,-6.0,-9.0,-5.0,-2.0,0.0,0.0,-1.0,-1.0,3.0,3.0,7.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,9.0,10.0,10.0,9.0,9.0,12.0,15.0,16.0,19.0,18.0,17.0,15.0,17.0,16.0,13.0,10.0,8.0,7.0,6.0,6.0,3.0,0.0
232,-6.0,-6.0,-3.0,-3.0,-2.0,-3.0,-3.0,0.0,1.0,2.0,-1.0,0.0,1.0,4.0,6.0,6.0,4.0,3.0,4.0,5.0,5.0,6.0,3.0,0.0,1.0,1.0,3.0,-1.0,-5.0,-5.0,-4.0,-5.0,-4.0,-2.0,-6.0,-7.0,-6.0,-6.0,-5.0,-5.0,-6.0,-8.0,-7.0,-7.0,-5.0,-2.0,-5.0,-4.0,-2.0,2.0,6.0,9.0,7.0,3.0,7.0,10.0,8.0,10.0,7.0,5.0,4.0,5.0,5.0,2.0,1.0,-3.0,-3.0,-1.0,0.0,3.0,2.0,1.0,3.0,6.0,8.0,8.0,8.0,8.0,10.0,11.0,15.0,31.0,42.0,58.0,75.0,93.0,114.0,138.0,154.0,166.0,182.0,193.0,190.0,172.0,144.0,107.0,68.0,38.0,23.0,13.0,6.0,-2.0,-1.0,2.0,6.0,4.0,1.0,-1.0,-3.0,-2.0,-2.0,-3.0,-3.0,-6.0,-4.0,-6.0,-6.0,-4.0,-5.0,-8.0,-9.0,-9.0,-5.0,-4.0,-8.0,-9.0,-8.0,-5.0,-4.0,-5.0,-7.0,-8.0,-9.0,-8.0,-10.0,-12.0,-13.0,-15.0,-14.0,-12.0,-11.0,-11.0,-14.0,-14.0,-15.0,-12.0,-8.0,-9.0,-11.0,-13.0,-9.0,-9.0,-5.0,-5.0,-6.0,-8.0,-6.0,-1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,3.0,2.0,4.0,9.0,10.0,11.0,7.0,5.0,8.0,9.0,14.0,11.0,11.0,10.0,13.0,0.0
233,-1.0,-2.0,-4.0,-2.0,-2.0,0.0,0.0,-1.0,-3.0,0.0,2.0,2.0,3.0,1.0,-1.0,0.0,2.0,4.0,3.0,1.0,-2.0,-1.0,0.0,3.0,3.0,0.0,-3.0,-2.0,-2.0,-2.0,-2.0,-4.0,-5.0,-1.0,0.0,4.0,3.0,2.0,-2.0,0.0,1.0,0.0,-1.0,-3.0,-7.0,-7.0,-5.0,-4.0,-8.0,-8.0,-12.0,-11.0,-10.0,-10.0,-10.0,-13.0,-15.0,-17.0,-16.0,-16.0,-17.0,-22.0,-22.0,-22.0,-18.0,-15.0,-11.0,-9.0,-7.0,-4.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,7.0,12.0,14.0,16.0,16.0,23.0,40.0,61.0,79.0,97.0,113.0,136.0,161.0,176.0,184.0,193.0,189.0,174.0,154.0,129.0,95.0,57.0,31.0,16.0,13.0,6.0,3.0,1.0,1.0,0.0,1.0,-3.0,-5.0,-8.0,-11.0,-11.0,-12.0,-11.0,-11.0,-15.0,-17.0,-18.0,-17.0,-14.0,-14.0,-15.0,-17.0,-15.0,-13.0,-12.0,-12.0,-14.0,-16.0,-14.0,-12.0,-12.0,-13.0,-13.0,-13.0,-12.0,-6.0,0.0,3.0,5.0,4.0,6.0,10.0,9.0,10.0,9.0,6.0,7.0,7.0,8.0,5.0,4.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-3.0,-2.0,1.0,3.0,3.0,0.0,1.0,4.0,5.0,9.0,4.0,5.0,4.0,6.0,8.0,11.0,11.0,11.0,9.0,9.0,12.0,14.0,15.0,0.0
234,-5.0,-4.0,-6.0,-9.0,-9.0,-8.0,-7.0,-4.0,-4.0,-3.0,-1.0,3.0,7.0,4.0,6.0,4.0,4.0,4.0,5.0,7.0,6.0,4.0,3.0,4.0,4.0,2.0,1.0,-2.0,-4.0,-1.0,-2.0,-2.0,-4.0,-4.0,-6.0,-4.0,-4.0,-3.0,-2.0,-4.0,-6.0,-5.0,-4.0,-2.0,0.0,2.0,-1.0,-1.0,-1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,-4.0,-3.0,-4.0,-2.0,-3.0,-1.0,-1.0,-2.0,-1.0,1.0,3.0,4.0,5.0,8.0,13.0,19.0,25.0,32.0,42.0,58.0,83.0,106.0,125.0,149.0,174.0,196.0,217.0,233.0,246.0,247.0,229.0,195.0,152.0,108.0,69.0,35.0,17.0,3.0,-7.0,-9.0,-8.0,-2.0,4.0,7.0,6.0,5.0,3.0,-1.0,-5.0,-6.0,-7.0,-4.0,-6.0,-9.0,-10.0,-7.0,-8.0,-8.0,-7.0,-8.0,-10.0,-14.0,-12.0,-10.0,-9.0,-12.0,-11.0,-13.0,-9.0,-7.0,-6.0,-9.0,-10.0,-12.0,-9.0,-7.0,-7.0,-5.0,-5.0,-5.0,-3.0,-2.0,0.0,1.0,0.0,-3.0,0.0,2.0,1.0,1.0,-1.0,-3.0,0.0,0.0,2.0,3.0,2.0,1.0,5.0,7.0,8.0,7.0,5.0,3.0,5.0,7.0,10.0,10.0,10.0,8.0,11.0,12.0,12.0,11.0,10.0,10.0,11.0,13.0,0.0
235,-1.0,-1.0,-3.0,-3.0,-2.0,-1.0,0.0,-1.0,-1.0,-2.0,-4.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-5.0,-4.0,-3.0,-3.0,-2.0,-3.0,-3.0,-4.0,-4.0,-5.0,-4.0,-5.0,-6.0,-6.0,-5.0,-5.0,-4.0,-5.0,-9.0,-5.0,-4.0,-6.0,-4.0,-5.0,-10.0,-9.0,-7.0,-4.0,-4.0,-1.0,0.0,0.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,6.0,5.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,6.0,11.0,16.0,16.0,18.0,24.0,41.0,62.0,80.0,97.0,115.0,137.0,159.0,176.0,191.0,201.0,198.0,177.0,147.0,111.0,72.0,37.0,11.0,-5.0,-12.0,-11.0,-3.0,1.0,2.0,-3.0,-4.0,-7.0,-4.0,-4.0,-5.0,-9.0,-8.0,-7.0,-5.0,-6.0,-7.0,-9.0,-6.0,-5.0,-6.0,-4.0,-6.0,-9.0,-9.0,-6.0,-5.0,-8.0,-10.0,-12.0,-10.0,-8.0,-6.0,-7.0,-8.0,-8.0,-8.0,-2.0,-3.0,-5.0,-8.0,-8.0,-5.0,-2.0,-3.0,-2.0,-4.0,-3.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,1.0,3.0,7.0,7.0,10.0,11.0,10.0,13.0,13.0,15.0,14.0,14.0,15.0,14.0,15.0,15.0,12.0,11.0,13.0,11.0,15.0,13.0,8.0,8.0,8.0,8.0,10.0,0.0
236,10.0,11.0,10.0,13.0,13.0,15.0,14.0,14.0,15.0,14.0,15.0,15.0,12.0,11.0,13.0,11.0,15.0,13.0,8.0,8.0,8.0,8.0,10.0,6.0,3.0,1.0,1.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,-3.0,-4.0,-7.0,-5.0,-4.0,-1.0,-1.0,-3.0,-6.0,-2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,6.0,5.0,5.0,5.0,7.0,10.0,11.0,10.0,9.0,7.0,7.0,9.0,9.0,6.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,7.0,12.0,14.0,16.0,20.0,33.0,52.0,72.0,94.0,112.0,131.0,153.0,176.0,197.0,211.0,216.0,217.0,207.0,192.0,169.0,143.0,110.0,74.0,42.0,22.0,17.0,14.0,7.0,0.0,-1.0,1.0,0.0,0.0,0.0,-3.0,-1.0,-1.0,1.0,-1.0,-2.0,-4.0,-3.0,-2.0,-4.0,-7.0,-7.0,-8.0,-7.0,-6.0,-7.0,-9.0,-13.0,-12.0,-12.0,-11.0,-12.0,-12.0,-14.0,-16.0,-17.0,-15.0,-13.0,-15.0,-16.0,-16.0,-13.0,-10.0,-10.0,-11.0,-12.0,-13.0,-10.0,-7.0,-4.0,-3.0,-3.0,-4.0,-4.0,-1.0,-2.0,-3.0,-4.0,-5.0,-1.0,2.0,5.0,5.0,4.0,3.0,9.0,13.0,16.0,17.0,16.0,16.0,19.0,21.0,23.0,23.0,24.0,25.0,27.0,29.0,33.0,32.0,27.0,0.0
