,Sample #,MLII,Time,Type
390,97062,1341,4:29.617,0
391,97320,1351,4:30.333,0
392,97575,1352,4:31.042,0
393,97831,1357,4:31.753,0
394,98091,1364,4:32.475,0
395,98372,1364,4:33.256,0
396,98645,1335,4:34.014,0
397,98902,1338,4:34.728,0
398,99157,1344,4:35.436,0
399,99407,1346,4:36.131,0
400,99665,1354,4:36.847,0
401,99919,1363,4:37.553,0
402,100176,1341,4:38.267,0
403,100441,1333,4:39.003,0
404,100722,1346,4:39.783,0
405,100983,1344,4:40.508,0
406,101234,1295,4:41.206,0
407,101483,1300,4:41.897,0
408,101727,1318,4:42.575,0
409,101979,1336,4:43.275,0
410,102236,1267,4:43.989,0
411,102493,1255,4:44.703,0
412,102752,1288,4:45.422,0
413,103024,1314,4:46.178,0
414,103284,1322,4:46.900,0
415,103531,1279,4:47.586,0
416,103779,1234,4:48.275,0
417,104027,1260,4:48.964,0
418,104282,1281,4:49.672,0
419,104538,1186,4:50.383,2
420,104817,1258,4:51.158,0
421,105076,1209,4:51.878,0
422,105346,1254,4:52.628,0
423,105606,1286,4:53.350,0
424,105854,1302,4:54.039,0
425,106097,1298,4:54.714,0
426,106349,1226,4:55.414,0
427,106605,1246,4:56.125,0
428,106872,1277,4:56.867,0
429,107137,1298,4:57.603,0
430,107396,1314,4:58.322,0
431,107657,1285,4:59.047,0
432,107920,1270,4:59.778,0
433,108170,1288,5:00.472,0
434,108413,1298,5:01.147,0
435,108669,1297,5:01.858,0
436,108932,1280,5:02.589,0
437,109204,1286,5:03.344,0
438,109471,1300,5:04.086,0
439,109733,1307,5:04.814,0
440,109990,1283,5:05.528,0
441,110249,1291,5:06.247,0
442,110499,1300,5:06.942,0
443,110744,1311,5:07.622,0
444,111002,1308,5:08.339,0
445,111264,1319,5:09.067,0
446,111537,1330,5:09.825,0
447,111802,1321,5:10.561,0
448,112058,1323,5:11.272,0
449,112308,1320,5:11.967,0
450,112571,1321,5:12.697,0
451,112822,1323,5:13.394,0
452,113075,1325,5:14.097,0
453,113340,1332,5:14.833,0
454,113606,1341,5:15.572,0
455,113882,1341,5:16.339,0
456,114147,1338,5:17.075,0
457,114398,1352,5:17.772,0
458,114643,1358,5:18.453,0
459,114906,1358,5:19.183,0
460,115161,1351,5:19.892,0
461,115415,1355,5:20.597,0
462,115684,1367,5:21.344,0
463,115948,1364,5:22.078,0
464,116217,1382,5:22.825,0
465,116479,1382,5:23.553,0
466,116730,1366,5:24.250,0
467,116974,1353,5:24.928,0
468,117241,1353,5:25.669,0
469,117501,1353,5:26.392,0
470,117761,1344,5:27.114,0
471,118027,1353,5:27.853,0
472,118288,1251,5:28.578,0
473,118544,1139,5:29.289,0
474,118796,1142,5:29.989,0
475,119037,1153,5:30.658,0
476,119274,1138,5:31.317,0
477,119531,1143,5:32.031,0
478,119787,1123,5:32.742,0
479,120043,1119,5:33.453,0
480,120291,1206,5:34.142,0
481,120536,1185,5:34.822,0
482,120780,1151,5:35.500,0
483,121016,1153,5:36.156,0
484,121243,1131,5:36.786,0
485,121470,1129,5:37.417,0
486,121700,1133,5:38.056,0
487,121954,1124,5:38.761,0
488,122191,1122,5:39.419,0
489,122430,1134,5:40.083,0
490,122662,1181,5:40.728,0
491,122891,1171,5:41.364,0
492,123119,1107,5:41.997,0
493,123354,1117,5:42.650,0
494,123576,1165,5:43.267,0
495,123801,1198,5:43.892,0
496,124037,1232,5:44.547,0
497,124289,1234,5:45.247,0
498,124527,1226,5:45.908,0
499,124758,1199,5:46.550,0
500,124992,1153,5:47.200,0
501,125221,1164,5:47.836,0
502,125452,1187,5:48.478,0
503,125687,1207,5:49.131,0
504,125917,1189,5:49.769,0
505,126151,1203,5:50.419,0
506,126397,1194,5:51.103,0
507,126651,1203,5:51.808,0
508,126892,1236,5:52.478,0
509,127121,1225,5:53.114,0
510,127352,1241,5:53.756,0
511,127580,1261,5:54.389,0
512,127816,1264,5:55.044,0
513,128056,1269,5:55.711,0
514,128296,1267,5:56.378,0
515,128538,1240,5:57.050,0
516,128793,1245,5:57.758,0
517,129048,1264,5:58.467,0
518,129294,1270,5:59.150,0
519,129525,1272,5:59.792,0
520,129760,1275,6:00.444,0
521,129994,1276,6:01.094,0
522,130240,1288,6:01.778,0
523,130488,1292,6:02.467,0
524,130741,1256,6:03.169,0
525,130993,1248,6:03.869,0
526,131256,1272,6:04.600,0
527,131506,1284,6:05.294,0
528,131744,1297,6:05.956,0
529,131981,1293,6:06.614,0
530,132222,1305,6:07.283,0
531,132476,1299,6:07.989,0
532,132741,1313,6:08.725,0
533,132996,1314,6:09.433,0
534,133250,1315,6:10.139,0
535,133515,1316,6:10.875,0
536,133773,1289,6:11.592,0
537,134018,1289,6:12.272,0
538,134258,1305,6:12.939,0
539,134509,1314,6:13.636,0
540,134764,1314,6:14.344,0
541,135034,1321,6:15.094,0
542,135297,1329,6:15.825,0
543,135553,1303,6:16.536,0
544,135813,1313,6:17.258,0
545,136072,1328,6:17.978,0
546,136320,1334,6:18.667,0
547,136563,1340,6:19.342,0
548,136816,1350,6:20.044,0
549,137075,1337,6:20.764,0
550,137345,1314,6:21.514,0
551,137610,1330,6:22.250,0
552,137869,1338,6:22.969,0
553,138115,1333,6:23.653,0
554,138373,1286,6:24.369,0
555,138619,1284,6:25.053,0
556,138861,1305,6:25.725,0
557,139114,1313,6:26.428,0
558,139374,1319,6:27.150,0
559,139644,1311,6:27.900,0
560,139912,1272,6:28.644,0
561,140166,1297,6:29.350,0
562,140407,1312,6:30.019,0
563,140659,1325,6:30.719,0
564,140909,1304,6:31.414,0
565,141162,1267,6:32.117,0
566,141414,1299,6:32.817,0
567,141678,1312,6:33.550,0
568,141943,1319,6:34.286,0
569,142204,1319,6:35.011,0
570,142448,1268,6:35.689,0
571,142689,1281,6:36.358,0
572,142936,1297,6:37.044,0
573,143190,1311,6:37.750,0
574,143442,1315,6:38.450,0
575,143696,1257,6:39.156,0
576,143957,1273,6:39.881,0
577,144210,1300,6:40.583,0
578,144467,1301,6:41.297,0
579,144712,1284,6:41.978,0
580,144953,1253,6:42.647,0
581,145195,1276,6:43.319,0
582,145456,1282,6:44.044,0
583,145712,1291,6:44.756,0
584,145970,1299,6:45.472,0
585,146230,1265,6:46.194,0
586,146487,1256,6:46.908,0
587,146742,1284,6:47.617,0
588,146996,1302,6:48.322,0
589,147243,1302,6:49.008,0
590,147484,1302,6:49.678,0
591,147751,1306,6:50.419,0
592,148021,1317,6:51.169,0
593,148283,1309,6:51.897,0
594,148538,1305,6:52.606,0
595,148793,1306,6:53.314,0
596,149045,1304,6:54.014,0
597,149298,1311,6:54.717,0
598,149541,1315,6:55.392,0
599,149787,1318,6:56.075,0
600,150053,1327,6:56.814,0
601,150325,1326,6:57.569,0
602,150588,1330,6:58.300,0
603,150837,1337,6:58.992,0
604,151089,1337,6:59.692,0
605,151337,1334,7:00.381,0
606,151588,1334,7:01.078,0
607,151835,1324,7:01.764,0
608,152086,1331,7:02.461,0
609,152353,1333,7:03.203,0
610,152624,1339,7:03.956,0
611,152885,1340,7:04.681,0
612,153073,1155,7:05.203,2
613,153378,1343,7:06.050,0
614,153620,1336,7:06.722,0
615,153876,1354,7:07.433,0
616,154125,1335,7:08.125,0
617,154320,1124,7:08.667,2
618,154645,1336,7:09.569,0
619,154916,1330,7:10.322,0
620,155173,1280,7:11.036,0
621,155416,1263,7:11.711,0
622,155658,1298,7:12.383,0
623,155897,1310,7:13.047,0
624,156145,1315,7:13.736,0
625,156400,1252,7:14.444,0
626,156654,1299,7:15.150,0
627,156905,1324,7:15.847,0
628,157169,1347,7:16.581,0
629,157415,1288,7:17.264,0
630,157652,1292,7:17.922,0
631,157890,1328,7:18.583,0
632,158132,1345,7:19.256,0
633,158383,1350,7:19.953,0
634,158645,1280,7:20.681,0
635,158907,1286,7:21.408,0
636,159161,1317,7:22.114,0
637,159426,1331,7:22.850,0
638,159680,1352,7:23.556,0
639,159922,1304,7:24.228,0
640,160162,1265,7:24.894,0
641,160411,1308,7:25.586,0
642,160669,1322,7:26.303,0
643,160938,1334,7:27.050,0
644,161197,1337,7:27.769,0
645,161453,1305,7:28.481,0
646,161715,1322,7:29.208,0
647,161968,1328,7:29.911,0
648,162216,1337,7:30.600,0
649,162457,1308,7:31.269,0
650,162710,1279,7:31.972,0
651,162969,1300,7:32.692,0
652,163241,1314,7:33.447,0
653,163502,1319,7:34.172,0
654,163754,1336,7:34.872,0
655,164009,1309,7:35.581,0
656,164266,1280,7:36.294,0
657,164516,1307,7:36.989,0
658,164761,1319,7:37.669,0
659,165020,1316,7:38.389,0
660,165283,1316,7:39.119,0
661,165554,1322,7:39.872,0
662,165816,1329,7:40.600,0
663,166067,1297,7:41.297,0
664,166318,1285,7:41.994,0
665,166576,1300,7:42.711,0
666,166826,1323,7:43.406,0
667,167072,1332,7:44.089,0
668,167334,1327,7:44.817,0
669,167597,1326,7:45.547,0
670,167867,1313,7:46.297,0
671,168129,1293,7:47.025,0
672,168380,1313,7:47.722,0
673,168627,1321,7:48.408,0
674,168890,1324,7:49.139,0
675,169145,1326,7:49.847,0
676,169401,1332,7:50.558,0
677,169670,1305,7:51.306,0
678,169935,1319,7:52.042,0
679,170205,1329,7:52.792,0
680,170463,1337,7:53.508,0
681,170716,1334,7:54.211,0
682,170963,1304,7:54.897,0
683,171224,1304,7:55.622,0
684,171483,1315,7:56.342,0
685,171744,1317,7:57.067,0
686,172008,1327,7:57.800,0
687,172269,1329,7:58.525,0
688,172533,1308,7:59.258,0
689,172790,1315,7:59.972,0
690,173036,1326,8:00.656,0
691,173277,1316,8:01.325,0
692,173538,1316,8:02.050,0
693,173801,1322,8:02.781,0
694,174063,1329,8:03.508,0
695,174318,1322,8:04.217,0
696,174577,1315,8:04.936,0
697,174827,1333,8:05.631,0
698,175075,1344,8:06.319,0
699,175314,1337,8:06.983,0
700,175554,1270,8:07.650,0
701,175812,1260,8:08.367,0
702,176053,1105,8:09.036,2
703,176340,1310,8:09.833,0
704,176589,1324,8:10.525,0
705,176845,1291,8:11.236,0
706,177087,1240,8:11.908,0
707,177336,1281,8:12.600,0
708,177584,1309,8:13.289,0
709,177830,1304,8:13.972,0
710,178083,1235,8:14.675,0
711,178355,1230,8:15.431,0
712,178614,1272,8:16.150,0
713,178862,1297,8:16.839,0
714,179104,1287,8:17.511,0
715,179345,1230,8:18.181,0
716,179591,1265,8:18.864,0
717,179842,1286,8:19.561,0
718,180088,1295,8:20.244,0
719,180336,1247,8:20.933,0
720,180600,1255,8:21.667,0
721,180868,1287,8:22.411,0
722,181124,1299,8:23.122,0
723,181362,1295,8:23.783,0
724,181609,1274,8:24.469,0
725,181857,1291,8:25.158,0
726,182114,1302,8:25.872,0
727,182370,1305,8:26.583,0
728,182630,1295,8:27.306,0
729,182903,1278,8:28.064,0
730,183174,1299,8:28.817,0
731,183431,1306,8:29.531,0
732,183625,1115,8:30.069,2
733,183929,1324,8:30.914,0
734,184183,1289,8:31.619,0
735,184458,1287,8:32.383,0
736,184723,1299,8:33.119,0
737,184987,1307,8:33.853,0
738,185262,1311,8:34.617,0
739,185529,1311,8:35.358,0
740,185780,1305,8:36.056,0
741,186028,1306,8:36.744,0
742,186282,1283,8:37.450,0
743,186539,1294,8:38.164,0
744,186812,1292,8:38.922,0
745,187078,1300,8:39.661,0
746,187339,1296,8:40.386,0
747,187607,1312,8:41.131,0
748,187865,1312,8:41.847,0
749,188115,1313,8:42.542,0
750,188362,1313,8:43.228,0
751,188618,1329,8:43.939,0
752,188885,1336,8:44.681,0
753,189164,1332,8:45.456,0
754,189427,1326,8:46.186,0
755,189684,1327,8:46.900,0
756,189945,1338,8:47.625,0
757,190198,1344,8:48.328,0
758,190399,1146,8:48.886,2
759,190692,1318,8:49.700,0
760,190951,1313,8:50.419,0
761,191227,1335,8:51.186,0
762,191500,1338,8:51.944,0
763,191760,1340,8:52.667,0
764,192010,1334,8:53.361,0
765,192270,1317,8:54.083,0
766,192520,1346,8:54.778,0
767,192767,1347,8:55.464,0
768,193018,1341,8:56.161,0
769,193280,1259,8:56.889,0
770,193549,1279,8:57.636,0
771,193819,1304,8:58.386,0
772,194071,1322,8:59.086,0
773,194311,1265,8:59.753,0
774,194565,1271,9:00.458,0
775,194815,1310,9:01.153,0
776,195063,1332,9:01.842,0
777,195318,1270,9:02.550,0
778,195583,1281,9:03.286,0
779,195849,1319,9:04.025,0
780,196117,1323,9:04.769,0
781,196368,1265,9:05.467,0
782,196608,1296,9:06.133,0
783,196858,1327,9:06.828,0
784,197115,1348,9:07.542,0
785,197372,1292,9:08.256,0
786,197625,1304,9:08.958,0
787,197891,1329,9:09.697,0
788,198154,1345,9:10.428,0
789,198417,1334,9:11.158,0
790,198665,1286,9:11.847,0
791,198909,1321,9:12.525,0
792,199164,1337,9:13.233,0
793,199430,1342,9:13.972,0
794,199697,1338,9:14.714,0
795,199961,1290,9:15.447,0
796,200231,1315,9:16.197,0
797,200498,1333,9:16.939,0
798,200760,1346,9:17.667,0
799,201008,1339,9:18.356,0
800,201258,1292,9:19.050,0
801,201518,1319,9:19.772,0
802,201788,1330,9:20.522,0
803,202057,1332,9:21.269,0
804,202321,1331,9:22.003,0
805,202589,1346,9:22.747,0
806,202846,1309,9:23.461,0
807,203108,1305,9:24.189,0
808,203359,1317,9:24.886,0
809,203612,1323,9:25.589,0
810,203878,1321,9:26.328,0
811,204157,1319,9:27.103,0
812,204429,1321,9:27.858,0
813,204695,1328,9:28.597,0
814,204959,1329,9:29.331,0
815,205213,1328,9:30.036,0
816,205475,1320,9:30.764,0
817,205731,1306,9:31.475,0
818,205987,1318,9:32.186,0
819,206260,1324,9:32.944,0
820,206543,1334,9:33.731,0
821,206813,1333,9:34.481,0
822,207070,1334,9:35.194,0
823,207330,1332,9:35.917,0
824,207584,1322,9:36.622,0
825,207843,1313,9:37.342,0
826,208101,1322,9:38.058,0
827,208364,1326,9:38.789,0
828,208637,1329,9:39.547,0
829,208914,1336,9:40.317,0
830,209177,1312,9:41.047,0
831,209424,1320,9:41.733,0
832,209676,1322,9:42.433,0
833,209925,1325,9:43.125,0
834,210182,1309,9:43.839,0
835,210440,1298,9:44.556,0
836,210703,1318,9:45.286,0
837,210971,1323,9:46.031,0
838,211240,1320,9:46.778,0
839,211497,1309,9:47.492,0
840,211742,1315,9:48.172,0
841,211989,1316,9:48.858,0
842,212237,1314,9:49.547,0
843,212501,1285,9:50.281,0
844,212767,1298,9:51.019,0
845,213029,1313,9:51.747,0
846,213291,1319,9:52.475,0
847,213561,1272,9:53.225,0
848,213813,1243,9:53.925,0
849,214056,1289,9:54.600,0
850,214307,1316,9:55.297,0
851,214560,1332,9:56.000,0
852,214832,1295,9:56.756,0
853,215102,1262,9:57.506,0
854,215364,1305,9:58.233,0
855,215628,1318,9:58.967,0
856,215898,1327,9:59.717,0
857,216148,1318,0:00.411,0
858,216394,1248,0:01.094,0
859,216588,1107,0:01.633,2
860,216910,1311,0:02.528,0
861,217182,1309,0:03.283,0
862,217454,1311,0:04.039,0
863,217715,1236,0:04.764,0
864,217973,1267,0:05.481,0
865,218236,1293,0:06.211,0
866,218488,1302,0:06.911,0
867,218734,1301,0:07.594,0
868,218995,1250,0:08.319,0
869,219262,1246,0:09.061,0
870,219535,1278,0:09.819,0
871,219757,823,0:10.436,2
872,220055,1302,0:11.264,0
