,Sample #,MLII,Time,Type
494,115601,1179,5:21.114,0
495,115834,1183,5:21.761,0
496,116065,1201,5:22.403,0
497,116294,1210,5:23.039,0
498,116518,1179,5:23.661,0
499,116751,1209,5:24.308,0
500,116990,1195,5:24.972,0
501,117222,1231,5:25.617,0
502,117450,1218,5:26.250,0
503,117682,1210,5:26.894,0
504,117920,1207,5:27.556,0
505,118153,1210,5:28.203,0
506,118390,1217,5:28.861,0
507,118625,1194,5:29.514,0
508,118859,1192,5:30.164,0
509,119087,1169,5:30.797,0
510,119325,1185,5:31.458,0
511,119563,1192,5:32.119,0
512,119795,1171,5:32.764,0
513,120022,1144,5:33.394,0
514,120253,1149,5:34.036,0
515,120488,1141,5:34.689,0
516,120721,1154,5:35.336,0
517,120957,1159,5:35.992,0
518,121195,1198,5:36.653,0
519,121429,1203,5:37.303,0
520,121660,1193,5:37.944,0
521,121902,1196,5:38.617,0
522,122149,1215,5:39.303,0
523,122385,1211,5:39.958,0
524,122617,1186,5:40.603,0
525,122853,1188,5:41.258,0
526,123092,1186,5:41.922,0
527,123329,1201,5:42.581,0
528,123567,1189,5:43.242,0
529,123804,1181,5:43.900,0
530,124041,1172,5:44.558,0
531,124273,1191,5:45.203,0
532,124510,1186,5:45.861,0
533,124753,1168,5:46.536,0
534,124990,1179,5:47.194,0
535,125225,1172,5:47.847,0
536,125462,1199,5:48.506,0
537,125701,1194,5:49.169,0
538,125942,1182,5:49.839,0
539,126187,1179,5:50.519,0
540,126433,1186,5:51.203,0
541,126675,1208,5:51.875,0
542,126912,1189,5:52.533,0
543,127157,1187,5:53.214,0
544,127405,1187,5:53.903,0
545,127648,1194,5:54.578,0
546,127889,1187,5:55.247,0
547,128129,1162,5:55.914,0
548,128369,1161,5:56.581,0
549,128615,1151,5:57.264,0
550,128865,1161,5:57.958,0
551,129106,1159,5:58.628,0
552,129347,1154,5:59.297,0
553,129594,1143,5:59.983,0
554,129847,1155,6:00.686,0
555,130091,1170,6:01.364,0
556,130332,1164,6:02.033,0
557,130572,1171,6:02.700,0
558,130747,653,6:03.186,2
559,131057,1174,6:04.047,0
560,131299,1166,6:04.719,0
561,131540,1177,6:05.389,0
562,131775,1185,6:06.042,0
563,132006,1194,6:06.683,0
564,132241,1179,6:07.336,0
565,132482,1187,6:08.006,0
566,132715,1176,6:08.653,0
567,132949,1202,6:09.303,0
568,133182,1194,6:09.950,0
569,133419,1172,6:10.608,0
570,133653,1161,6:11.258,0
571,133896,1153,6:11.933,0
572,134141,1186,6:12.614,0
573,134376,1166,6:13.267,0
574,134610,1159,6:13.917,0
575,134851,1160,6:14.586,0
576,135100,1193,6:15.278,0
577,135338,1193,6:15.939,0
578,135572,1183,6:16.589,0
579,135805,1153,6:17.236,0
580,136043,1166,6:17.897,0
581,136276,1198,6:18.544,0
582,136514,1203,6:19.206,0
583,136752,1174,6:19.867,0
584,136983,1184,6:20.508,0
585,137213,1184,6:21.147,0
586,137448,1186,6:21.800,0
587,137690,1170,6:22.472,0
588,137922,1175,6:23.117,0
589,138155,1170,6:23.764,0
590,138387,1185,6:24.408,0
591,138622,1190,6:25.061,0
592,138851,1172,6:25.697,0
593,139090,1167,6:26.361,0
594,139329,1162,6:27.025,0
595,139564,1183,6:27.678,0
596,139794,1174,6:28.317,0
597,140028,1157,6:28.967,0
598,140270,1163,6:29.639,0
599,140503,1165,6:30.286,0
600,140737,1176,6:30.936,0
601,140971,1185,6:31.586,0
602,141204,1172,6:32.233,0
603,141435,1160,6:32.875,0
604,141673,1162,6:33.536,0
605,141916,1175,6:34.211,0
606,142147,1185,6:34.853,0
607,142381,1179,6:35.503,0
608,142614,1162,6:36.150,0
609,142858,1178,6:36.828,0
610,143091,1177,6:37.475,0
611,143329,1199,6:38.136,0
612,143562,1177,6:38.783,0
613,143797,1171,6:39.436,0
614,144029,1167,6:40.081,0
615,144270,1180,6:40.750,0
616,144513,1218,6:41.425,0
617,144744,1201,6:42.067,0
618,144978,1189,6:42.717,0
619,145213,1193,6:43.369,0
620,145456,1184,6:44.044,0
621,145692,1219,6:44.700,0
622,145925,1204,6:45.347,0
623,146156,1168,6:45.989,0
624,146389,1168,6:46.636,0
625,146622,1156,6:47.283,0
626,146861,1180,6:47.947,0
627,147100,1198,6:48.611,0
628,147331,1154,6:49.253,0
629,147564,1137,6:49.900,0
630,147798,1131,6:50.550,0
631,148041,1156,6:51.225,0
632,148275,1169,6:51.875,0
633,148508,1152,6:52.522,0
634,148739,1139,6:53.164,0
635,148971,1130,6:53.808,0
636,149204,1135,6:54.456,0
637,149439,1153,6:55.108,0
638,149677,1149,6:55.769,0
639,149907,1147,6:56.408,0
640,150139,1139,6:57.053,0
641,150369,1153,6:57.692,0
642,150607,1195,6:58.353,0
643,150840,1188,6:59.000,0
644,151075,1183,6:59.653,0
645,151302,1177,7:00.283,0
646,151535,1180,7:00.931,0
647,151765,1193,7:01.569,0
648,152001,1170,7:02.225,0
649,152236,1175,7:02.878,0
650,152469,1170,7:03.525,0
651,152702,1173,7:04.172,0
652,152931,1181,7:04.808,0
653,153165,1178,7:05.458,0
654,153403,1167,7:06.119,0
655,153636,1159,7:06.767,0
656,153864,1170,7:07.400,0
657,154094,1185,7:08.039,0
658,154325,1173,7:08.681,0
659,154556,1158,7:09.322,0
660,154790,1152,7:09.972,0
661,155022,1139,7:10.617,0
662,155254,1141,7:11.261,0
663,155481,1106,7:11.892,0
664,155716,1090,7:12.544,0
665,155954,1110,7:13.206,0
666,156186,1107,7:13.850,0
667,156415,1031,7:14.486,0
668,156647,1006,7:15.131,0
669,156884,1086,7:15.789,0
670,157118,1154,7:16.439,0
671,157354,1148,7:17.094,0
672,157588,1174,7:17.744,0
673,157821,1191,7:18.392,0
674,158048,1167,7:19.022,0
675,158285,1153,7:19.681,0
676,158522,1150,7:20.339,0
677,158754,1186,7:20.983,0
678,158979,1182,7:21.608,0
679,159209,1153,7:22.247,0
680,159441,1159,7:22.892,0
681,159671,1159,7:23.531,0
682,159903,1171,7:24.175,0
683,160138,1184,7:24.828,0
684,160364,1166,7:25.456,0
685,160591,1160,7:26.086,0
686,160823,1151,7:26.731,0
687,161063,1170,7:27.397,0
688,161291,1187,7:28.031,0
689,161522,1165,7:28.672,0
690,161752,1144,7:29.311,0
691,161983,1132,7:29.953,0
692,162212,1156,7:30.589,0
693,162447,1171,7:31.242,0
694,162686,1162,7:31.906,0
695,162911,1145,7:32.531,0
696,163140,1142,7:33.167,0
697,163369,1171,7:33.803,0
698,163606,1169,7:34.461,0
699,163836,1154,7:35.100,0
700,164069,1153,7:35.747,0
701,164295,1144,7:36.375,0
702,164523,1158,7:37.008,0
703,164750,1178,7:37.639,0
704,164984,1156,7:38.289,0
705,165220,1151,7:38.944,0
706,165451,1155,7:39.586,0
707,165682,1162,7:40.228,0
708,165913,1174,7:40.869,0
709,166150,1165,7:41.528,0
710,166385,1146,7:42.181,0
711,166620,1145,7:42.833,0
712,166849,1148,7:43.469,0
713,167080,1162,7:44.111,0
714,167311,1158,7:44.753,0
715,167545,1149,7:45.403,0
716,167781,1145,7:46.058,0
717,168011,1143,7:46.697,0
718,168243,1177,7:47.342,0
719,168469,1162,7:47.969,0
720,168704,1146,7:48.622,0
721,168940,1158,7:49.278,0
722,169173,1150,7:49.925,0
723,169402,1173,7:50.561,0
724,169633,1178,7:51.203,0
725,169868,1154,7:51.856,0
726,170101,1153,7:52.503,0
727,170338,1153,7:53.161,0
728,170571,1184,7:53.808,0
729,170803,1180,7:54.453,0
730,171031,1162,7:55.086,0
731,171266,1159,7:55.739,0
732,171504,1158,7:56.400,0
733,171737,1189,7:57.047,0
734,171962,1186,7:57.672,0
735,172191,1174,7:58.308,0
736,172422,1171,7:58.950,0
737,172652,1168,7:59.589,0
738,172886,1176,8:00.239,0
739,173121,1207,8:00.892,0
740,173349,1185,8:01.525,0
741,173579,1167,8:02.164,0
742,173814,1162,8:02.817,0
743,174057,1191,8:03.492,0
744,174289,1189,8:04.136,0
745,174523,1175,8:04.786,0
746,174754,1158,8:05.428,0
747,174987,1154,8:06.075,0
748,175220,1208,8:06.722,0
749,175455,1200,8:07.375,0
750,175693,1179,8:08.036,0
751,175921,1184,8:08.669,0
752,176151,1191,8:09.308,0
753,176383,1219,8:09.953,0
754,176620,1209,8:10.611,0
755,176851,1200,8:11.253,0
756,177085,1189,8:11.903,0
757,177315,1177,8:12.542,0
758,177547,1214,8:13.186,0
759,177776,1201,8:13.822,0
760,178013,1184,8:14.481,0
761,178252,1176,8:15.144,0
762,178485,1207,8:15.792,0
763,178718,1235,8:16.439,0
764,178948,1200,8:17.078,0
765,179185,1190,8:17.736,0
766,179420,1171,8:18.389,0
767,179653,1162,8:19.036,0
768,179881,1170,8:19.669,0
769,180106,1162,8:20.294,0
770,180334,1165,8:20.928,0
771,180565,1157,8:21.569,0
772,180798,1170,8:22.217,0
773,181026,1175,8:22.850,0
774,181258,1173,8:23.494,0
775,181482,1166,8:24.117,0
776,181716,1174,8:24.767,0
777,181953,1203,8:25.425,0
778,182183,1232,8:26.064,0
779,182409,1220,8:26.692,0
780,182638,1201,8:27.328,0
781,182871,1196,8:27.975,0
782,183102,1215,8:28.617,0
783,183334,1219,8:29.261,0
784,183567,1208,8:29.908,0
785,183797,1193,8:30.547,0
786,184022,1193,8:31.172,0
787,184256,1198,8:31.822,0
788,184494,1226,8:32.483,0
789,184721,1211,8:33.114,0
790,184948,1202,8:33.744,0
791,185180,1194,8:34.389,0
792,185412,1182,8:35.033,0
793,185645,1214,8:35.681,0
794,185880,1218,8:36.333,0
795,186120,1202,8:37.000,0
796,186350,1184,8:37.639,0
797,186581,1182,8:38.281,0
798,186814,1171,8:38.928,0
799,187054,1157,8:39.594,0
800,187286,1171,8:40.239,0
801,187520,1188,8:40.889,0
802,187747,1182,8:41.519,0
803,187976,1179,8:42.156,0
804,188203,1182,8:42.786,0
805,188437,1225,8:43.436,0
806,188668,1219,8:44.078,0
807,188891,1208,8:44.697,0
808,189116,1215,8:45.322,0
809,189337,1207,8:45.936,0
810,189567,1207,8:46.575,0
811,189796,1214,8:47.211,0
812,190025,1225,8:47.847,0
813,190243,1195,8:48.453,0
814,190465,1197,8:49.069,0
815,190691,1199,8:49.697,0
816,190917,1214,8:50.325,0
817,191145,1203,8:50.958,0
818,191374,1189,8:51.594,0
819,191596,1202,8:52.211,0
820,191816,1208,8:52.822,0
821,192042,1175,8:53.450,0
822,192274,1186,8:54.094,0
823,192497,1177,8:54.714,0
824,192722,1212,8:55.339,0
825,192946,1209,8:55.961,0
826,193169,1178,8:56.581,0
827,193395,1167,8:57.208,0
828,193626,1187,8:57.850,0
829,193861,1194,8:58.503,0
830,194087,1186,8:59.131,0
831,194317,1172,8:59.769,0
832,194548,1175,9:00.411,0
833,194787,1196,9:01.075,0
834,195020,1198,9:01.722,0
835,195254,1176,9:02.372,0
836,195484,1158,9:03.011,0
837,195716,1171,9:03.656,0
838,195946,1165,9:04.294,0
839,196182,1157,9:04.950,0
840,196416,1186,9:05.600,0
841,196645,1193,9:06.236,0
842,196876,1161,9:06.878,0
843,197106,1155,9:07.517,0
844,197343,1167,9:08.175,0
845,197578,1194,9:08.828,0
846,197812,1200,9:09.478,0
847,198041,1170,9:10.114,0
848,198272,1161,9:10.756,0
849,198508,1164,9:11.411,0
850,198748,1178,9:12.078,0
851,198988,1156,9:12.744,0
852,199221,1144,9:13.392,0
853,199458,1146,9:14.050,0
854,199694,1170,9:14.706,0
855,199935,1165,9:15.375,0
856,200174,1158,9:16.039,0
857,200415,1157,9:16.708,0
858,200647,1170,9:17.353,0
859,200880,1190,9:18.000,0
860,201047,678,9:18.464,2
861,201350,1172,9:19.306,0
862,201591,1164,9:19.975,0
863,201820,1168,9:20.611,0
864,202053,1181,9:21.258,0
865,202282,1150,9:21.894,0
866,202518,1151,9:22.550,0
867,202753,1152,9:23.203,0
868,202992,1166,9:23.867,0
869,203222,1182,9:24.506,0
870,203454,1168,9:25.150,0
871,203687,1153,9:25.797,0
872,203928,1150,9:26.467,0
873,204169,1154,9:27.136,0
