,Sample #,MLII,Time,Type
70,21047,1342,0:58.464,0
71,21349,1331,0:59.303,0
72,21643,1307,1:00.119,0
73,21945,1304,1:00.958,0
74,22248,1317,1:01.800,0
75,22543,1296,1:02.619,0
76,22843,1291,1:03.453,0
77,23147,1333,1:04.297,0
78,23454,1316,1:05.150,0
79,23759,1337,1:05.997,0
80,24060,1360,1:06.833,0
81,24372,1327,1:07.700,0
82,24678,1337,1:08.550,0
83,24978,1341,1:09.383,0
84,25283,1329,1:10.231,0
85,25588,1343,1:11.078,0
86,25894,1322,1:11.928,0
87,26200,1349,1:12.778,0
88,26505,1327,1:13.625,0
89,26813,1324,1:14.481,0
90,27120,1336,1:15.333,0
91,27424,1332,1:16.178,0
92,27728,1353,1:17.022,0
93,28039,1345,1:17.886,0
94,28343,1345,1:18.731,0
95,28640,1347,1:19.556,0
96,28950,1351,1:20.417,0
97,29254,1333,1:21.261,0
98,29548,1320,1:22.078,0
99,29848,1321,1:22.911,0
100,30144,1354,1:23.733,0
101,30446,1356,1:24.572,0
102,30742,1306,1:25.394,0
103,31031,1321,1:26.197,0
104,31341,1347,1:27.058,0
105,31649,1362,1:27.914,0
106,31944,1369,1:28.733,0
107,32245,1319,1:29.569,0
108,32542,1338,1:30.394,0
109,32844,1351,1:31.233,0
110,33142,1361,1:32.061,0
111,33437,1362,1:32.881,0
112,33739,1308,1:33.719,0
113,34037,1332,1:34.547,0
114,34329,1338,1:35.358,0
115,34627,1310,1:36.186,0
116,34927,1342,1:37.019,0
117,35236,1346,1:37.878,0
118,35542,1322,1:38.728,0
119,35848,1336,1:39.578,0
120,36160,1331,1:40.444,0
121,36467,1311,1:41.297,0
122,36771,1333,1:42.142,0
123,37076,1298,1:42.989,0
124,37388,1335,1:43.856,0
125,37696,1276,1:44.711,0
126,38002,1313,1:45.561,0
127,38313,1325,1:46.425,0
128,38621,1293,1:47.281,0
129,38924,1308,1:48.122,0
130,39233,1293,1:48.981,0
131,39538,1305,1:49.828,0
132,39847,1297,1:50.686,0
133,40152,1284,1:51.533,0
134,40455,1283,1:52.375,0
135,40767,1264,1:53.242,0
136,41068,1263,1:54.078,0
137,41365,1268,1:54.903,0
138,41673,1265,1:55.758,0
139,41977,1268,1:56.603,0
140,42280,1248,1:57.444,0
141,42578,1232,1:58.272,0
142,42875,1244,1:59.097,0
143,43182,1250,1:59.950,0
144,43484,1267,2:00.789,0
145,43782,1260,2:01.617,0
146,44084,1249,2:02.456,0
147,44390,1240,2:03.306,0
148,44697,1254,2:04.158,0
149,44997,1272,2:04.992,0
150,45297,1230,2:05.825,0
151,45607,1241,2:06.686,0
152,45912,1280,2:07.533,0
153,46210,1267,2:08.361,0
154,46507,1240,2:09.186,0
155,46806,1256,2:10.017,0
156,47108,1258,2:10.856,0
157,47404,1276,2:11.678,0
158,47701,1287,2:12.503,0
159,48008,1255,2:13.356,0
160,48310,1281,2:14.194,0
161,48610,1274,2:15.028,0
162,48908,1248,2:15.856,0
163,49214,1277,2:16.706,0
164,49522,1276,2:17.561,0
165,49823,1278,2:18.397,0
166,50129,1275,2:19.247,0
167,50433,1239,2:20.092,0
168,50731,1227,2:20.919,0
169,51029,1251,2:21.747,0
170,51330,1255,2:22.583,0
171,51633,1266,2:23.425,0
172,51936,1266,2:24.267,0
173,52237,1271,2:25.103,0
174,52542,1271,2:25.950,0
175,52849,1281,2:26.803,0
176,53148,1279,2:27.633,0
177,53452,1271,2:28.478,0
178,53761,1270,2:29.336,0
179,54069,1281,2:30.192,0
180,54367,1261,2:31.019,0
181,54663,1254,2:31.842,0
182,54972,1225,2:32.700,0
183,55278,1293,2:33.550,0
184,55573,1285,2:34.369,0
185,55871,1233,2:35.197,0
186,56175,1292,2:36.042,0
187,56481,1278,2:36.892,0
188,56780,1287,2:37.722,0
189,57079,1283,2:38.553,0
190,57389,1250,2:39.414,0
191,57692,1257,2:40.256,0
192,57991,1266,2:41.086,0
193,58294,1255,2:41.928,0
194,58597,1262,2:42.769,0
195,58898,1282,2:43.606,0
196,59198,1283,2:44.439,0
197,59497,1264,2:45.269,0
198,59798,1298,2:46.106,0
199,60095,1267,2:46.931,0
200,60391,1286,2:47.753,0
201,60694,1288,2:48.594,0
202,61003,1313,2:49.453,0
203,61302,1315,2:50.283,0
204,61604,1301,2:51.122,0
205,61916,1312,2:51.989,0
206,62222,1300,2:52.839,0
207,62520,1300,2:53.667,0
208,62819,1319,2:54.497,0
209,63122,1290,2:55.339,0
210,63432,1294,2:56.200,0
211,63726,1304,2:57.017,0
212,64024,1287,2:57.844,0
213,64332,1304,2:58.700,0
214,64633,1308,2:59.536,0
215,64931,1313,3:00.364,0
216,65229,1315,3:01.192,0
217,65529,1284,3:02.025,0
218,65836,1287,3:02.878,0
219,66136,1319,3:03.711,0
220,66437,1284,3:04.547,0
221,66747,1286,3:05.408,0
222,67045,1296,3:06.236,0
223,67342,1277,3:07.061,0
224,67641,1303,3:07.892,0
225,67943,1300,3:08.731,0
226,68244,1273,3:09.567,0
227,68541,1292,3:10.392,0
228,68844,1312,3:11.233,0
229,69149,1286,3:12.081,0
230,69447,1269,3:12.908,0
231,69746,1304,3:13.739,0
232,70049,1286,3:14.581,0
233,70352,1290,3:15.422,0
234,70653,1319,3:16.258,0
235,70952,1327,3:17.089,0
236,71258,1329,3:17.939,0
237,71555,1285,3:18.764,0
238,71850,1304,3:19.583,0
239,72150,1304,3:20.417,0
240,72449,1292,3:21.247,0
241,72752,1310,3:22.089,0
242,73049,1316,3:22.914,0
243,73343,1322,3:23.731,0
244,73657,1343,3:24.603,0
245,73962,1308,3:25.450,0
246,74259,1321,3:26.275,0
247,74563,1277,3:27.119,0
248,74865,1310,3:27.958,0
249,75175,1318,3:28.819,0
250,75476,1311,3:29.656,0
251,75769,1298,3:30.469,0
252,76082,1314,3:31.339,0
253,76390,1311,3:32.194,0
254,76689,1324,3:33.025,0
255,76991,1323,3:33.864,0
256,77295,1303,3:34.708,0
257,77608,1323,3:35.578,0
258,77910,1309,3:36.417,0
259,78213,1297,3:37.258,0
260,78523,1279,3:38.119,0
261,78832,1324,3:38.978,0
262,79132,1316,3:39.811,0
263,79439,1319,3:40.664,0
264,79748,1316,3:41.522,0
265,80051,1293,3:42.364,0
266,80356,1298,3:43.211,0
267,80667,1284,3:44.075,0
268,80981,1324,3:44.947,0
269,81293,1320,3:45.814,0
270,81608,1231,3:46.689,0
271,81918,1210,3:47.550,0
272,82233,1222,3:48.425,0
273,82533,1230,3:49.258,0
274,82832,1211,3:50.089,0
275,83151,1219,3:50.975,0
276,83459,1212,3:51.831,0
277,83766,1264,3:52.683,0
278,84076,1252,3:53.544,0
279,84383,1235,3:54.397,0
280,84702,1259,3:55.283,0
281,85016,1270,3:56.156,0
282,85326,1260,3:57.017,0
283,85646,1283,3:57.906,0
284,85959,1242,3:58.775,0
285,86275,1272,3:59.653,0
286,86593,1258,4:00.536,0
287,86923,1280,4:01.453,0
288,87244,1246,4:02.344,0
289,87566,1259,4:03.239,0
290,87900,1276,4:04.167,0
291,88221,1266,4:05.058,0
292,88531,1282,4:05.919,0
293,88846,1270,4:06.794,0
294,89166,1259,4:07.683,0
295,89483,1258,4:08.564,0
296,89795,1275,4:09.431,0
297,90113,1292,4:10.314,0
298,90424,1273,4:11.178,0
299,90730,1243,4:12.028,0
300,91038,1266,4:12.883,0
301,91342,1273,4:13.728,0
302,91655,1261,4:14.597,0
303,91962,1287,4:15.450,0
304,92271,1245,4:16.308,0
305,92588,1260,4:17.189,0
306,92900,1308,4:18.056,0
307,93210,1321,4:18.917,0
308,93518,1290,4:19.772,0
309,93830,1297,4:20.639,0
310,94144,1325,4:21.511,0
311,94449,1319,4:22.358,0
312,94760,1276,4:23.222,0
313,95074,1325,4:24.094,0
314,95380,1286,4:24.944,0
315,95697,1307,4:25.825,0
316,96007,1254,4:26.686,0
317,96322,1226,4:27.561,0
318,96634,1278,4:28.428,0
319,96950,1320,4:29.306,0
320,97268,1303,4:30.189,0
321,97582,1291,4:31.061,0
322,97898,1334,4:31.939,0
323,98215,1307,4:32.819,0
324,98549,1321,4:33.747,0
325,98875,1330,4:34.653,0
326,99204,1342,4:35.567,0
327,99553,1339,4:36.536,0
328,99883,1307,4:37.453,0
329,100209,1335,4:38.358,0
330,100537,1288,4:39.269,0
331,100866,1325,4:40.183,0
332,101194,1299,4:41.094,0
333,101512,1309,4:41.978,0
334,101843,1327,4:42.897,0
335,102161,1308,4:43.781,0
336,102472,1297,4:44.644,0
337,102787,1329,4:45.519,0
338,103098,1325,4:46.383,0
339,103413,1324,4:47.258,0
340,103723,1341,4:48.119,0
341,104032,1348,4:48.978,0
342,104345,1327,4:49.847,0
343,104652,1341,4:50.700,0
344,104953,1344,4:51.536,0
345,105264,1356,4:52.400,0
346,105578,1321,4:53.272,0
347,105883,1333,4:54.119,0
348,106190,1330,4:54.972,0
349,106512,1367,4:55.867,0
350,106829,1335,4:56.747,0
351,107139,1334,4:57.608,0
352,107448,1359,4:58.467,0
353,107762,1351,4:59.339,0
354,108082,1327,5:00.228,0
355,108389,1317,5:01.081,0
356,108705,1344,5:01.958,0
357,109026,1324,5:02.850,0
358,109340,1348,5:03.722,0
359,109653,1357,5:04.592,0
360,109966,1337,5:05.461,0
361,110275,1353,5:06.319,0
362,110580,1340,5:07.167,0
363,110881,1350,5:08.003,0
364,111185,1333,5:08.847,0
365,111494,1338,5:09.706,0
366,111789,1314,5:10.525,0
367,112097,1335,5:11.381,0
368,112405,1372,5:12.236,0
369,112717,1350,5:13.103,0
370,113025,1357,5:13.958,0
371,113323,1323,5:14.786,0
372,113631,1354,5:15.642,0
373,113941,1356,5:16.503,0
374,114240,1355,5:17.333,0
375,114536,1320,5:18.156,0
376,114733,1294,5:18.703,1
377,115090,1337,5:19.694,0
378,115400,1379,5:20.556,0
379,115708,1350,5:21.411,0
380,115985,1376,5:22.181,0
381,116136,1308,5:22.600,1
382,116457,1329,5:23.492,0
383,116779,1337,5:24.386,0
384,117080,1348,5:25.222,0
385,117388,1347,5:26.078,0
386,117699,1353,5:26.942,0
387,118002,1370,5:27.783,0
388,118321,1341,5:28.669,0
389,118632,1318,5:29.533,0
390,118940,1347,5:30.389,0
391,119249,1344,5:31.247,0
392,119550,1337,5:32.083,0
393,119855,1312,5:32.931,0
394,120155,1336,5:33.764,0
395,120342,1299,5:34.283,1
396,120706,1350,5:35.294,0
397,121030,1334,5:36.194,0
398,121330,1343,5:37.028,0
399,121632,1319,5:37.867,0
400,121934,1275,5:38.706,0
401,122236,1296,5:39.544,0
402,122535,1268,5:40.375,0
403,122833,1249,5:41.203,0
404,123135,1249,5:42.042,0
405,123433,1222,5:42.869,0
406,123727,1208,5:43.686,0
407,124023,1252,5:44.508,0
408,124325,1292,5:45.347,0
409,124623,1267,5:46.175,0
410,124918,1268,5:46.994,0
411,125220,1298,5:47.833,0
412,125526,1282,5:48.683,0
413,125831,1321,5:49.531,0
414,126142,1302,5:50.394,0
415,126460,1321,5:51.278,0
416,126793,1321,5:52.203,0
417,127113,1305,5:53.092,0
418,127427,1314,5:53.964,0
419,127753,1298,5:54.869,0
420,128066,1301,5:55.739,0
421,128371,1302,5:56.586,0
422,128686,1315,5:57.461,0
423,129002,1293,5:58.339,0
424,129312,1316,5:59.200,0
425,129620,1285,6:00.056,0
426,129940,1309,6:00.944,0
427,130260,1297,6:01.833,0
428,130573,1287,6:02.703,0
429,130887,1294,6:03.575,0
430,131203,1266,6:04.453,0
431,131527,1308,6:05.353,0
432,131848,1302,6:06.244,0
433,132182,1314,6:07.172,0
434,132527,1293,6:08.131,0
435,132859,1304,6:09.053,0
436,133191,1320,6:09.975,0
437,133514,1299,6:10.872,0
438,133845,1306,6:11.792,0
439,134171,1333,6:12.697,0
440,134494,1326,6:13.594,0
441,134817,1309,6:14.492,0
442,135134,1305,6:15.372,0
443,135455,1295,6:16.264,0
444,135774,1296,6:17.150,0
445,136098,1275,6:18.050,0
446,136417,1314,6:18.936,0
447,136731,1318,6:19.808,0
448,137055,1315,6:20.708,0
449,137369,1289,6:21.581,0
450,137674,1281,6:22.428,0
451,137991,1281,6:23.308,0
452,138306,1304,6:24.183,0
453,138615,1302,6:25.042,0
454,138925,1314,6:25.903,0
455,139241,1320,6:26.781,0
456,139557,1299,6:27.658,0
457,139873,1323,6:28.536,0
458,140190,1333,6:29.417,0
459,140500,1325,6:30.278,0
460,140823,1369,6:31.175,0
461,141138,1340,6:32.050,0
462,141450,1345,6:32.917,0
463,141774,1364,6:33.817,0
464,142086,1339,6:34.683,0
465,142396,1376,6:35.544,0
466,142708,1342,6:36.411,0
467,143016,1382,6:37.267,0
468,143325,1364,6:38.125,0
469,143627,1363,6:38.964,0
470,143926,1365,6:39.794,0
471,144234,1357,6:40.650,0
472,144425,1348,6:41.181,1
473,144764,1389,6:42.122,0
474,145076,1386,6:42.989,0
475,145384,1373,6:43.844,0
476,145691,1407,6:44.697,0
477,145985,1369,6:45.514,0
478,146275,1370,6:46.319,0
479,146573,1386,6:47.147,0
480,146860,1383,6:47.944,0
481,147063,1322,6:48.508,1
482,147277,1365,6:49.103,1
483,147436,1309,6:49.544,1
484,147762,1388,6:50.450,0
485,148055,1351,6:51.264,0
486,148274,1318,6:51.872,1
487,148424,1287,6:52.289,1
488,148563,1327,6:52.675,1
489,148784,1342,6:53.289,0
490,149110,1371,6:54.194,0
491,149419,1359,6:55.053,0
492,149615,1377,6:55.597,1
493,149758,1302,6:55.994,1
494,149896,1324,6:56.378,1
495,150047,1345,6:56.797,1
496,150343,1388,6:57.619,0
497,150681,1370,6:58.558,0
498,150862,1350,6:59.061,1
499,151013,1317,6:59.481,1
500,151152,1343,6:59.867,1
501,151556,1346,7:00.989,0
502,151884,1346,7:01.900,0
503,152209,1359,7:02.803,0
504,152473,1358,7:03.536,1
505,152848,1364,7:04.578,0
506,153175,1357,7:05.486,0
507,153516,1354,7:06.433,0
508,153838,1366,7:07.328,0
509,154150,1285,7:08.194,0
510,154471,1318,7:09.086,0
511,154793,1344,7:09.981,0
512,155111,1322,7:10.864,0
513,155307,1304,7:11.408,1
514,155453,1295,7:11.814,1
515,155685,1366,7:12.458,1
516,156073,1339,7:13.536,0
517,156414,1331,7:14.483,0
518,156748,1307,7:15.411,0
519,157082,1363,7:16.339,0
520,157418,1342,7:17.272,0
521,157748,1349,7:18.189,0
522,158082,1298,7:19.117,0
523,158359,1330,7:19.886,1
524,158745,1328,7:20.958,0
525,159078,1332,7:21.883,0
526,159405,1312,7:22.792,0
527,159732,1302,7:23.700,0
528,160046,1325,7:24.572,0
529,160366,1285,7:25.461,0
530,160690,1329,7:26.361,0
531,161004,1296,7:27.233,0
532,161331,1283,7:28.142,0
533,161650,1313,7:29.028,0
534,161971,1315,7:29.919,0
535,162282,1272,7:30.783,0
536,162589,1306,7:31.636,0
537,162902,1307,7:32.506,0
538,163208,1303,7:33.356,0
539,163505,1260,7:34.181,0
540,163816,1292,7:35.044,0
541,164131,1267,7:35.919,0
542,164447,1286,7:36.797,0
543,164766,1272,7:37.683,0
544,165089,1295,7:38.581,0
545,165408,1291,7:39.467,0
546,165730,1285,7:40.361,0
547,166054,1314,7:41.261,0
548,166375,1307,7:42.153,0
549,166702,1273,7:43.061,0
550,167025,1329,7:43.958,0
551,167348,1328,7:44.856,0
552,167671,1297,7:45.753,0
553,167982,1299,7:46.617,0
554,168303,1311,7:47.508,0
555,168618,1275,7:48.383,0
556,168943,1278,7:49.286,0
557,169263,1284,7:50.175,0
558,169583,1332,7:51.064,0
559,169918,1336,7:51.994,0
560,170245,1331,7:52.903,0
561,170575,1289,7:53.819,0
562,170912,1292,7:54.756,0
563,171242,1337,7:55.672,0
564,171568,1319,7:56.578,0
565,171886,1323,7:57.461,0
566,172215,1326,7:58.375,0
567,172537,1322,7:59.269,0
568,172848,1307,8:00.133,0
569,173174,1334,8:01.039,0
570,173511,1338,8:01.975,0
571,173836,1304,8:02.878,0
572,174157,1337,8:03.769,0
573,174491,1324,8:04.697,0
574,174824,1297,8:05.622,0
575,175151,1302,8:06.531,0
576,175474,1338,8:07.428,0
577,175797,1330,8:08.325,0
578,176126,1318,8:09.239,0
579,176449,1329,8:10.136,0
580,176776,1338,8:11.044,0
581,177112,1318,8:11.978,0
582,177433,1341,8:12.869,0
583,177768,1338,8:13.800,0
584,178100,1338,8:14.722,0
585,178434,1318,8:15.650,0
586,178763,1340,8:16.564,0
587,179093,1361,8:17.481,0
588,179436,1346,8:18.433,0
589,179772,1332,8:19.367,0
590,180114,1352,8:20.317,0
591,180451,1359,8:21.253,0
592,180787,1357,8:22.186,0
593,181116,1342,8:23.100,0
594,181448,1366,8:24.022,0
595,181790,1351,8:24.972,0
596,182126,1326,8:25.906,0
597,182466,1362,8:26.850,0
598,182805,1349,8:27.792,0
599,183145,1335,8:28.736,0
600,183470,1327,8:29.639,0
601,183802,1317,8:30.561,0
602,184142,1307,8:31.506,0
603,184474,1342,8:32.428,0
604,184803,1351,8:33.342,0
605,185127,1365,8:34.242,0
606,185461,1365,8:35.169,0
607,185783,1363,8:36.064,0
608,186105,1359,8:36.958,0
609,186443,1339,8:37.897,0
610,186765,1338,8:38.792,0
611,187095,1347,8:39.708,0
612,187424,1347,8:40.622,0
613,187757,1306,8:41.547,0
614,188080,1325,8:42.444,0
615,188405,1332,8:43.347,0
616,188740,1303,8:44.278,0
617,189057,1313,8:45.158,0
618,189369,1321,8:46.025,0
619,189699,1339,8:46.942,0
620,190036,1301,8:47.878,0
621,190373,1298,8:48.814,0
622,190706,1331,8:49.739,0
623,191048,1333,8:50.689,0
624,191388,1331,8:51.633,0
625,191722,1299,8:52.561,0
626,192059,1323,8:53.497,0
627,192398,1292,8:54.439,0
628,192732,1295,8:55.367,0
629,193058,1301,8:56.272,0
630,193396,1322,8:57.211,0
631,193720,1315,8:58.111,0
632,194047,1303,8:59.019,0
633,194375,1327,8:59.931,0
634,194705,1307,9:00.847,0
635,195031,1325,9:01.753,0
636,195354,1315,9:02.650,0
637,195692,1325,9:03.589,0
638,196024,1299,9:04.511,0
639,196350,1330,9:05.417,0
640,196682,1287,9:06.339,0
641,197014,1303,9:07.261,0
642,197344,1317,9:08.178,0
643,197673,1296,9:09.092,0
644,198012,1288,9:10.033,0
645,198338,1274,9:10.939,0
646,198656,1252,9:11.822,0
647,198977,1294,9:12.714,0
648,199315,1292,9:13.653,0
649,199640,1276,9:14.556,0
650,199959,1281,9:15.442,0
651,200198,1278,9:16.106,1
652,200574,1288,9:17.150,0
653,200908,1278,9:18.078,0
654,201225,1262,9:18.958,0
655,201547,1283,9:19.853,0
656,201875,1290,9:20.764,0
657,202194,1301,9:21.650,0
658,202519,1292,9:22.553,0
659,202847,1267,9:23.464,0
660,203169,1255,9:24.358,0
661,203493,1248,9:25.258,0
662,203819,1279,9:26.164,0
663,204146,1286,9:27.072,0
664,204471,1241,9:27.975,0
665,204794,1259,9:28.872,0
666,205127,1250,9:29.797,0
667,205452,1239,9:30.700,0
668,205773,1239,9:31.592,0
669,206104,1289,9:32.511,0
670,206429,1262,9:33.414,0
671,206743,1277,9:34.286,0
672,207059,1256,9:35.164,0
673,207388,1282,9:36.078,0
674,207713,1270,9:36.981,0
675,208036,1267,9:37.878,0
676,208362,1290,9:38.783,0
677,208699,1286,9:39.719,0
678,209036,1269,9:40.656,0
679,209367,1260,9:41.575,0
680,209713,1290,9:42.536,0
681,210052,1253,9:43.478,0
682,210383,1252,9:44.397,0
683,210712,1259,9:45.311,0
684,211046,1301,9:46.239,0
685,211382,1258,9:47.172,0
686,211708,1284,9:48.078,0
687,212044,1274,9:49.011,0
688,212381,1261,9:49.947,0
689,212707,1270,9:50.853,0
690,213036,1268,9:51.767,0
691,213371,1252,9:52.697,0
692,213706,1257,9:53.628,0
693,214039,1268,9:54.553,0
694,214380,1241,9:55.500,0
695,214719,1274,9:56.442,0
696,215046,1250,9:57.350,0
697,215382,1258,9:58.283,0
698,215718,1278,9:59.217,0
699,216048,1300,0:00.133,0
700,216382,1287,0:01.061,0
701,216722,1286,0:02.006,0
702,217056,1290,0:02.933,0
703,217385,1271,0:03.847,0
704,217718,1280,0:04.772,0
705,218053,1307,0:05.703,0
706,218387,1291,0:06.631,0
707,218711,1258,0:07.531,0
708,219048,1293,0:08.467,0
709,219383,1299,0:09.397,0
710,219702,1258,0:10.283,0
711,220026,1274,0:11.183,0
712,220344,1310,0:12.067,0
713,220672,1289,0:12.978,0
714,220982,1260,0:13.839,0
715,221295,1301,0:14.708,0
716,221620,1284,0:15.611,0
717,221936,1333,0:16.489,0
718,222254,1320,0:17.372,0
719,222559,1301,0:18.219,0
720,222885,1306,0:19.125,0
721,223197,1337,0:19.992,0
722,223507,1331,0:20.853,0
723,223825,1349,0:21.736,0
724,224020,1311,0:22.278,1
725,224370,1344,0:23.250,0
726,224674,1308,0:24.094,0
727,224982,1324,0:24.950,0
728,225287,1283,0:25.797,0
729,225493,1323,0:26.369,1
730,225834,1330,0:27.317,0
731,226151,1323,0:28.197,0
732,226457,1322,0:29.047,0
733,226758,1309,0:29.883,0
734,227062,1352,0:30.728,0
735,227379,1372,0:31.608,0
736,227695,1302,0:32.486,0
737,227999,1299,0:33.331,0
738,228185,1307,0:33.847,1
739,228330,1274,0:34.250,1
740,228647,1338,0:35.131,0
741,228971,1307,0:36.031,0
742,229289,1336,0:36.914,0
743,229492,1320,0:37.478,1
744,229868,1292,0:38.522,0
745,230193,1346,0:39.425,0
746,230513,1326,0:40.314,0
747,230836,1313,0:41.211,0
748,231153,1346,0:42.092,0
749,231472,1346,0:42.978,0
750,231798,1339,0:43.883,0
751,231989,1318,0:44.414,1
752,232136,1276,0:44.822,1
753,232288,1294,0:45.244,1
754,232461,1263,0:45.725,1
755,232714,1331,0:46.428,0
756,233100,1329,0:47.500,0
757,233428,1331,0:48.411,0
758,233600,1291,0:48.889,1
759,233746,1285,0:49.294,1
760,233893,1287,0:49.703,1
761,234229,1339,0:50.636,0
762,234588,1301,0:51.633,0
763,234916,1273,0:52.544,0
764,235254,1314,0:53.483,0
765,235595,1314,0:54.431,0
766,235920,1310,0:55.333,0
767,236258,1302,0:56.272,0
768,236590,1318,0:57.194,0
769,236931,1316,0:58.142,0
770,237277,1295,0:59.103,0
771,237620,1305,1:00.056,0
772,237962,1317,1:01.006,0
773,238302,1280,1:01.950,0
774,238649,1309,1:02.914,0
775,238986,1298,1:03.850,0
776,239328,1313,1:04.800,0
777,239659,1300,1:05.719,0
778,239991,1296,1:06.642,0
779,240325,1262,1:07.569,0
780,240658,1299,1:08.494,0
781,241011,1281,1:09.475,0
782,241352,1290,1:10.422,0
783,241691,1297,1:11.364,0
784,242032,1256,1:12.311,0
785,242381,1307,1:13.281,0
786,242727,1296,1:14.242,0
787,243068,1271,1:15.189,0
788,243416,1289,1:16.156,0
789,243765,1294,1:17.125,0
790,244113,1281,1:18.092,0
791,244455,1290,1:19.042,0
792,244814,1269,1:20.039,0
793,245159,1261,1:20.997,0
794,245492,1258,1:21.922,0
795,245835,1290,1:22.875,0
796,246179,1286,1:23.831,0
797,246531,1301,1:24.808,0
798,246863,1269,1:25.731,0
799,247206,1323,1:26.683,0
800,247550,1298,1:27.639,0
801,247892,1320,1:28.589,0
802,248235,1306,1:29.542,0
803,248582,1334,1:30.506,0
804,248926,1331,1:31.461,0
805,249269,1282,1:32.414,0
806,249618,1334,1:33.383,0
807,249960,1322,1:34.333,0
808,250306,1319,1:35.294,0
809,250659,1317,1:36.275,0
810,251013,1319,1:37.258,0
811,251355,1295,1:38.208,0
812,251704,1335,1:39.178,0
813,252054,1298,1:40.150,0
814,252392,1305,1:41.089,0
815,252736,1319,1:42.044,0
816,253080,1274,1:43.000,0
817,253429,1325,1:43.969,0
818,253764,1300,1:44.900,0
819,254109,1293,1:45.858,0
820,254452,1289,1:46.811,0
821,254786,1254,1:47.739,0
822,255124,1298,1:48.678,0
823,255470,1319,1:49.639,0
824,255808,1321,1:50.578,0
825,256145,1281,1:51.514,0
826,256491,1322,1:52.475,0
827,256843,1295,1:53.453,0
828,257186,1314,1:54.406,0
829,257536,1311,1:55.378,0
830,257897,1330,1:56.381,0
831,258238,1280,1:57.328,0
832,258575,1322,1:58.264,0
833,258928,1316,1:59.244,0
834,259266,1331,2:00.183,0
835,259596,1279,2:01.100,0
836,259920,1309,2:02.000,0
837,260256,1292,2:02.933,0
838,260577,1298,2:03.825,0
839,260903,1287,2:04.731,0
840,261239,1285,2:05.664,0
841,261557,1346,2:06.547,0
842,261884,1350,2:07.456,0
843,262214,1340,2:08.372,0
844,262542,1318,2:09.283,0
845,262868,1306,2:10.189,0
846,263194,1323,2:11.094,0
847,263529,1312,2:12.025,0
848,263855,1332,2:12.931,0
849,264170,1322,2:13.806,0
850,264496,1326,2:14.711,0
851,264830,1337,2:15.639,0
852,265155,1319,2:16.542,0
853,265477,1316,2:17.436,0
854,265815,1330,2:18.375,0
855,266147,1341,2:19.297,0
856,266467,1314,2:20.186,0
857,266786,1324,2:21.072,0
858,267126,1331,2:22.017,0
859,267460,1336,2:22.944,0
860,267790,1307,2:23.861,0
861,268143,1300,2:24.842,0
862,268491,1319,2:25.808,0
863,268827,1303,2:26.742,0
864,269166,1270,2:27.683,0
865,269508,1320,2:28.633,0
866,269849,1350,2:29.581,0
867,270183,1325,2:30.508,0
868,270524,1311,2:31.456,0
869,270849,1315,2:32.358,0
870,271170,1293,2:33.250,0
871,271503,1312,2:34.175,0
872,271840,1336,2:35.111,0
