,Sample #,MLII,Time,Type
132,50263,847,2:19.619,2
133,50724,1116,2:20.900,0
134,50948,875,2:21.522,2
135,51383,1114,2:22.731,0
136,51603,859,2:23.342,2
137,52089,1116,2:24.692,0
138,52320,834,2:25.333,2
139,52785,1137,2:26.625,0
140,53012,836,2:27.256,2
141,53471,1151,2:28.531,0
142,53692,840,2:29.144,2
143,54160,1151,2:30.444,0
144,54401,839,2:31.114,2
145,54868,1150,2:32.411,0
146,55103,865,2:33.064,2
147,55558,1157,2:34.328,0
148,55775,862,2:34.931,2
149,56266,1174,2:36.294,0
150,56508,860,2:36.967,2
151,56974,1179,2:38.261,0
152,57206,814,2:38.906,2
153,57666,1153,2:40.183,0
154,57893,824,2:40.814,2
155,58370,1117,2:42.139,0
156,58607,781,2:42.797,2
157,59089,1114,2:44.136,0
158,59320,738,2:44.778,2
159,59785,1107,2:46.069,0
160,60004,780,2:46.678,2
161,60491,1091,2:48.031,0
162,60731,701,2:48.697,2
163,61217,1123,2:50.047,0
164,61441,758,2:50.669,2
165,61911,1126,2:51.975,0
166,62136,786,2:52.600,2
167,62601,1137,2:53.892,0
168,62835,767,2:54.542,2
169,63324,1142,2:55.900,0
170,63552,793,2:56.533,2
171,64032,1139,2:57.867,0
172,64249,794,2:58.469,2
173,64729,1124,2:59.803,0
174,64967,788,3:00.464,2
175,65457,1140,3:01.825,0
176,65681,833,3:02.447,2
177,66157,1121,3:03.769,0
178,66375,788,3:04.375,2
179,66859,1092,3:05.719,0
180,67097,803,3:06.381,2
181,67591,1090,3:07.753,0
182,67819,831,3:08.386,2
183,68300,1117,3:09.722,0
184,68521,832,3:10.336,2
185,68995,1124,3:11.653,0
186,69207,961,3:12.242,2
187,69733,1147,3:13.703,0
188,69933,971,3:14.258,2
189,70434,1162,3:15.650,0
190,70665,849,3:16.292,2
191,71131,1154,3:17.586,0
192,71340,990,3:18.167,2
193,71865,1154,3:19.625,0
194,72071,993,3:20.197,2
195,72581,1132,3:21.614,0
196,72791,862,3:22.197,2
197,73279,1077,3:23.553,0
198,73494,964,3:24.150,2
199,74019,1146,3:25.608,0
200,74233,854,3:26.203,2
201,74726,1089,3:27.572,0
202,74943,893,3:28.175,2
203,75429,1070,3:29.525,0
204,75639,976,3:30.108,2
205,76172,1147,3:31.589,0
206,76380,993,3:32.167,2
207,76886,1152,3:33.572,0
208,77082,989,3:34.117,2
209,77584,1159,3:35.511,0
210,77794,989,3:36.094,2
211,78330,1144,3:37.583,0
212,78533,976,3:38.147,2
213,79047,1130,3:39.575,0
214,79249,977,3:40.136,2
215,79747,1149,3:41.519,0
216,79958,995,3:42.106,2
217,80490,1134,3:43.583,0
218,80697,969,3:44.158,2
219,81212,1128,3:45.589,0
220,81410,993,3:46.139,2
221,81909,1114,3:47.525,0
222,82121,979,3:48.114,2
223,82643,1118,3:49.564,0
224,82844,974,3:50.122,2
225,83355,1122,3:51.542,0
226,83557,963,3:52.103,2
227,84062,1138,3:53.506,0
228,84300,839,3:54.167,2
229,84806,1131,3:55.572,0
230,85014,1018,3:56.150,2
231,85514,1136,3:57.539,0
232,85712,1026,3:58.089,2
233,86215,1133,3:59.486,0
234,86425,1010,4:00.069,2
235,86656,1088,4:00.711,0
236,87039,783,4:01.775,0
237,89131,1029,4:07.586,0
238,94437,750,4:22.325,0
239,94680,1021,4:23.000,2
240,95206,733,4:24.461,0
241,95566,715,4:25.461,0
242,95920,750,4:26.444,0
243,96163,1266,4:27.119,2
244,96300,1245,4:27.500,2
245,96905,824,4:29.181,0
246,101423,1052,4:41.731,0
247,101715,1140,4:42.542,2
248,102147,233,4:43.742,0
249,102382,799,4:44.394,2
250,102782,626,4:45.506,0
251,103088,711,4:46.356,0
252,103386,799,4:47.183,0
253,103696,882,4:48.044,0
254,104006,909,4:48.906,0
255,104306,769,4:49.739,0
256,104598,973,4:50.550,0
257,104886,766,4:51.350,0
258,105175,676,4:52.153,0
259,105447,709,4:52.908,0
260,105734,792,4:53.706,0
261,106041,849,4:54.558,0
262,106339,716,4:55.386,0
263,106628,715,4:56.189,0
264,106919,895,4:56.997,0
265,107198,737,4:57.772,0
266,107470,735,4:58.528,0
267,107747,669,4:59.297,0
268,108033,663,5:00.092,0
269,108314,688,5:00.872,0
270,108581,770,5:01.614,0
271,108856,822,5:02.378,0
272,109118,858,5:03.106,0
273,109387,845,5:03.853,0
274,109654,836,5:04.594,0
275,109914,856,5:05.317,0
276,110187,848,5:06.075,0
277,110470,826,5:06.861,0
278,110747,821,5:07.631,0
279,111017,781,5:08.381,0
280,111284,743,5:09.122,0
281,111541,786,5:09.836,0
282,111805,707,5:10.569,0
283,112063,669,5:11.286,0
284,112345,701,5:12.069,0
285,112624,733,5:12.844,0
286,112896,814,5:13.600,0
287,113159,883,5:14.331,0
288,113427,875,5:15.075,0
289,113695,808,5:15.819,0
290,113961,788,5:16.558,0
291,114216,732,5:17.267,0
292,114493,688,5:18.036,0
293,114772,679,5:18.811,0
294,115053,662,5:19.592,0
295,115325,696,5:20.347,0
296,115593,656,5:21.092,0
297,115852,675,5:21.811,0
298,116108,622,5:22.522,0
299,116372,637,5:23.256,0
300,116647,761,5:24.019,0
301,116923,690,5:24.786,0
302,117198,799,5:25.550,0
303,117462,769,5:26.283,0
304,117716,740,5:26.989,0
305,117972,700,5:27.700,0
306,118210,691,5:28.361,0
307,118446,730,5:29.017,0
308,118694,724,5:29.706,0
309,118938,733,5:30.383,0
310,119204,774,5:31.122,0
311,119451,705,5:31.808,0
312,119698,725,5:32.494,0
313,119946,720,5:33.183,0
314,120177,717,5:33.825,0
315,120425,702,5:34.514,0
316,120675,682,5:35.208,0
317,120926,636,5:35.906,0
318,121202,645,5:36.672,0
319,121462,646,5:37.394,0
320,121712,731,5:38.089,0
321,121976,750,5:38.822,0
322,122222,742,5:39.506,0
323,122490,734,5:40.250,0
324,122747,822,5:40.964,0
325,123025,706,5:41.736,0
326,123316,717,5:42.544,0
327,123603,765,5:43.342,0
328,123885,796,5:44.125,0
329,124160,700,5:44.889,0
330,124432,731,5:45.644,0
331,124704,778,5:46.400,0
332,124978,754,5:47.161,0
333,125262,801,5:47.950,0
334,125543,766,5:48.731,0
335,125827,940,5:49.519,0
336,126101,724,5:50.281,0
337,126374,689,5:51.039,0
338,126649,739,5:51.803,0
339,126914,843,5:52.539,0
340,127180,745,5:53.278,0
341,127461,726,5:54.058,0
342,127752,742,5:54.867,0
343,128034,819,5:55.650,0
344,128311,750,5:56.419,0
345,128579,744,5:57.164,0
346,128845,695,5:57.903,0
347,129108,743,5:58.633,0
348,129382,762,5:59.394,0
349,129671,825,6:00.197,0
350,129957,788,6:00.992,0
351,130230,749,6:01.750,0
352,130504,684,6:02.511,0
353,130784,705,6:03.289,0
354,131056,721,6:04.044,0
355,131313,774,6:04.758,0
356,131591,770,6:05.531,0
357,131878,852,6:06.328,0
358,132165,771,6:07.125,0
359,132448,743,6:07.911,0
360,132725,754,6:08.681,0
361,132992,707,6:09.422,0
362,133261,761,6:10.169,0
363,133533,714,6:10.925,0
364,133813,735,6:11.703,0
365,134102,746,6:12.506,0
366,134386,749,6:13.294,0
367,134664,769,6:14.067,0
368,134943,751,6:14.842,0
369,135219,714,6:15.608,0
370,135492,725,6:16.367,0
371,135764,708,6:17.122,0
372,136048,704,6:17.911,0
373,136343,684,6:18.731,0
374,136636,666,6:19.544,0
375,136920,728,6:20.333,0
376,137192,720,6:21.089,0
377,137467,721,6:21.853,0
378,137737,732,6:22.603,0
379,138016,752,6:23.378,0
380,138313,801,6:24.203,0
381,138609,677,6:25.025,0
382,138893,571,6:25.814,0
383,139182,660,6:26.617,0
384,139471,738,6:27.419,0
385,139750,769,6:28.194,0
386,140022,743,6:28.950,0
387,140312,745,6:29.756,0
388,140606,795,6:30.572,0
389,140909,787,6:31.414,0
390,141203,784,6:32.231,0
391,141487,803,6:33.019,0
392,141765,771,6:33.792,0
393,142047,752,6:34.575,0
394,142334,743,6:35.372,0
395,142636,703,6:36.211,0
396,142931,738,6:37.031,0
397,143223,737,6:37.842,0
398,143516,714,6:38.656,0
399,143805,730,6:39.458,0
400,144091,721,6:40.253,0
401,144374,736,6:41.039,0
402,144654,745,6:41.817,0
403,144961,741,6:42.669,0
404,145269,737,6:43.525,0
405,145562,684,6:44.339,0
406,145852,702,6:45.144,0
407,146139,720,6:45.942,0
408,146413,742,6:46.703,0
409,146709,743,6:47.525,0
410,147017,774,6:48.381,0
411,147319,785,6:49.219,0
412,147613,742,6:50.036,0
413,147911,736,6:50.864,0
414,148197,746,6:51.658,0
415,148483,734,6:52.453,0
416,148761,740,6:53.225,0
417,149058,718,6:54.050,0
418,149355,783,6:54.875,0
419,149652,850,6:55.700,0
420,149941,779,6:56.503,0
421,150224,738,6:57.289,0
422,150499,775,6:58.053,0
423,150777,742,6:58.825,0
424,151069,649,6:59.636,0
425,151367,915,7:00.464,0
426,151653,536,7:01.258,0
427,151941,631,7:02.058,0
428,152221,678,7:02.836,0
429,152501,719,7:03.614,0
430,152778,727,7:04.383,0
431,153049,746,7:05.136,0
432,153332,752,7:05.922,0
433,153633,754,7:06.758,0
434,153926,776,7:07.572,0
435,154206,746,7:08.350,0
436,154480,766,7:09.111,0
437,154756,765,7:09.878,0
438,155020,772,7:10.611,0
439,155304,754,7:11.400,0
440,155599,762,7:12.219,0
441,155888,774,7:13.022,0
442,156170,754,7:13.806,0
443,156456,777,7:14.600,0
444,156735,767,7:15.375,0
445,157010,785,7:16.139,0
446,157275,757,7:16.875,0
447,157553,757,7:17.647,0
448,157844,771,7:18.456,0
449,158136,757,7:19.267,0
450,158421,733,7:20.058,0
451,158701,727,7:20.836,0
452,158973,735,7:21.592,0
453,159247,761,7:22.353,0
454,159525,738,7:23.125,0
455,159814,818,7:23.928,0
456,160098,601,7:24.717,0
457,160382,587,7:25.506,0
458,160660,705,7:26.278,0
459,160934,729,7:27.039,0
460,161212,765,7:27.811,0
461,161482,783,7:28.561,0
462,161745,796,7:29.292,0
463,162032,768,7:30.089,0
464,162329,820,7:30.914,0
465,162609,817,7:31.692,0
466,162882,792,7:32.450,0
467,163155,787,7:33.208,0
468,163427,779,7:33.964,0
469,163694,769,7:34.706,0
470,163979,762,7:35.497,0
471,164264,715,7:36.289,0
472,164549,763,7:37.081,0
473,164830,765,7:37.861,0
474,165115,748,7:38.653,0
475,165387,771,7:39.408,0
476,165657,707,7:40.158,0
477,165917,720,7:40.881,0
478,166196,752,7:41.656,0
479,166486,790,7:42.461,0
480,166775,801,7:43.264,0
481,167054,780,7:44.039,0
482,167333,765,7:44.814,0
483,167601,782,7:45.558,0
484,167874,732,7:46.317,0
485,168146,726,7:47.072,0
486,168427,704,7:47.853,0
487,168711,671,7:48.642,0
488,168993,701,7:49.425,0
489,169265,808,7:50.181,0
490,169540,797,7:50.944,0
491,169815,763,7:51.708,0
492,170080,699,7:52.444,0
493,170340,690,7:53.167,0
494,170625,674,7:53.958,0
495,170922,753,7:54.783,0
496,171204,756,7:55.567,0
497,171476,697,7:56.322,0
498,171744,856,7:57.067,0
499,172012,686,7:57.811,0
500,172279,667,7:58.553,0
501,172551,695,7:59.308,0
502,172830,718,8:00.083,0
503,173113,668,8:00.869,0
504,173392,677,8:01.644,0
505,173673,683,8:02.425,0
506,173947,676,8:03.186,0
507,174219,594,8:03.942,0
508,174480,621,8:04.667,0
509,174758,644,8:05.439,0
510,175045,648,8:06.236,0
511,175333,649,8:07.036,0
512,175617,649,8:07.825,0
513,175897,712,8:08.603,0
514,176166,764,8:09.350,0
515,176441,757,8:10.114,0
516,176712,882,8:10.867,0
517,176993,667,8:11.647,0
518,177279,569,8:12.442,0
519,177566,587,8:13.239,0
520,177841,648,8:14.003,0
521,178122,760,8:14.783,0
522,178402,521,8:15.561,0
523,178673,633,8:16.314,0
524,178938,649,8:17.050,0
525,179228,1009,8:17.856,0
526,179525,876,8:18.681,0
527,179810,822,8:19.472,0
528,180085,348,8:20.236,0
529,180359,464,8:20.997,0
530,180631,586,8:21.753,0
531,180906,664,8:22.517,0
532,181182,726,8:23.283,0
533,181468,758,8:24.078,0
534,181760,659,8:24.889,0
535,182042,666,8:25.672,0
536,182329,722,8:26.469,0
537,182605,720,8:27.236,0
538,182877,727,8:27.992,0
539,183139,749,8:28.719,0
540,183427,741,8:29.519,0
541,183717,746,8:30.325,0
542,184006,714,8:31.128,0
543,184290,762,8:31.917,0
544,184569,711,8:32.692,0
545,184841,747,8:33.447,0
546,185121,763,8:34.225,0
547,185391,696,8:34.975,0
548,185674,752,8:35.761,0
549,185964,774,8:36.567,0
550,186255,759,8:37.375,0
551,186534,1083,8:38.150,0
552,186819,552,8:38.942,0
553,187098,618,8:39.717,0
554,187372,686,8:40.478,0
555,187642,717,8:41.228,0
556,187937,808,8:42.047,0
557,188231,766,8:42.864,0
558,188519,765,8:43.664,0
559,188796,784,8:44.433,0
560,189073,854,8:45.203,0
561,189350,754,8:45.972,0
562,189623,723,8:46.731,0
563,189907,732,8:47.519,0
564,190201,675,8:48.336,0
565,190490,666,8:49.139,0
566,190777,745,8:49.936,0
567,191069,803,8:50.747,0
568,191350,799,8:51.528,0
569,191622,793,8:52.283,0
570,191895,803,8:53.042,0
571,192184,739,8:53.844,0
572,192485,712,8:54.681,0
573,192782,731,8:55.506,0
574,193066,780,8:56.294,0
575,193341,724,8:57.058,0
576,193626,722,8:57.850,0
577,193904,745,8:58.622,0
578,194188,755,8:59.411,0
579,194483,702,9:00.231,0
580,194779,716,9:01.053,0
581,195067,715,9:01.853,0
582,195359,724,9:02.664,0
583,195644,724,9:03.456,0
584,195922,738,9:04.228,0
585,196196,751,9:04.989,0
586,196494,750,9:05.817,0
587,196796,744,9:06.656,0
588,197093,710,9:07.481,0
589,197376,728,9:08.267,0
590,197659,794,9:09.053,0
591,197941,793,9:09.836,0
592,198220,790,9:10.611,0
593,198514,773,9:11.428,0
594,198816,748,9:12.267,0
595,199114,739,9:13.094,0
596,199414,743,9:13.928,0
597,199708,709,9:14.744,0
598,199991,710,9:15.531,0
599,200271,772,9:16.308,0
600,200553,760,9:17.092,0
601,200849,732,9:17.914,0
602,201157,748,9:18.769,0
603,201453,763,9:19.592,0
604,201743,753,9:20.397,0
605,202031,765,9:21.197,0
606,202323,756,9:22.008,0
607,202600,738,9:22.778,0
608,202894,751,9:23.594,0
609,203194,770,9:24.428,0
610,203492,774,9:25.256,0
611,203789,794,9:26.081,0
612,204081,768,9:26.892,0
613,204362,801,9:27.672,0
614,204642,792,9:28.450,0
615,204924,781,9:29.233,0
616,205229,774,9:30.081,0
617,205532,763,9:30.922,0
618,205823,753,9:31.731,0
619,206113,753,9:32.536,0
620,206400,755,9:33.333,0
621,206686,744,9:34.128,0
622,206967,750,9:34.908,0
623,207262,822,9:35.728,0
624,207556,698,9:36.544,0
625,207854,676,9:37.372,0
626,208151,725,9:38.197,0
627,208438,708,9:38.994,0
628,208716,691,9:39.767,0
629,208995,742,9:40.542,0
630,209276,705,9:41.322,0
631,209579,710,9:42.164,0
632,209885,757,9:43.014,0
633,210178,720,9:43.828,0
634,210464,709,9:44.622,0
635,210755,747,9:45.431,0
636,211042,706,9:46.228,0
637,211325,694,9:47.014,0
638,211620,727,9:47.833,0
639,211921,739,9:48.669,0
640,212218,707,9:49.494,0
641,212514,695,9:50.317,0
642,212803,757,9:51.119,0
643,213089,692,9:51.914,0
644,213362,706,9:52.672,0
645,213661,754,9:53.503,0
646,213968,748,9:54.356,0
647,214270,751,9:55.194,0
648,214562,633,9:56.006,0
649,214857,652,9:56.825,0
650,215143,737,9:57.619,0
651,215433,642,9:58.425,0
652,215720,671,9:59.222,0
653,216021,708,0:00.058,0
654,216323,734,0:00.897,0
655,216633,678,0:01.758,0
656,216927,695,0:02.575,0
657,217213,689,0:03.369,0
658,217501,696,0:04.169,0
659,217784,688,0:04.956,0
660,218091,713,0:05.808,0
661,218408,707,0:06.689,0
662,218710,717,0:07.528,0
663,219008,718,0:08.356,0
664,219305,724,0:09.181,0
665,219602,729,0:10.006,0
666,219889,724,0:10.803,0
667,220187,725,0:11.631,0
668,220495,713,0:12.486,0
669,220802,721,0:13.339,0
670,221104,706,0:14.178,0
671,221402,706,0:15.006,0
672,221697,707,0:15.825,0
673,221978,713,0:16.606,0
674,222285,752,0:17.458,0
675,222599,731,0:18.331,0
676,222909,672,0:19.192,0
677,223209,693,0:20.025,0
678,223510,732,0:20.861,0
679,223804,742,0:21.678,0
680,224102,679,0:22.506,0
681,224396,692,0:23.322,0
682,224705,707,0:24.181,0
683,225020,761,0:25.056,0
684,225331,729,0:25.919,0
685,225632,703,0:26.756,0
686,225926,736,0:27.572,0
687,226219,750,0:28.386,0
688,226513,724,0:29.203,0
689,226832,707,0:30.089,0
690,227146,710,0:30.961,0
691,227454,723,0:31.817,0
692,227753,719,0:32.647,0
693,228053,716,0:33.481,0
694,228350,706,0:34.306,0
695,228640,748,0:35.111,0
696,228947,805,0:35.964,0
697,229263,697,0:36.842,0
698,229570,735,0:37.694,0
699,229875,723,0:38.542,0
700,230174,716,0:39.372,0
701,230465,749,0:40.181,0
702,230757,709,0:40.992,0
703,231077,710,0:41.881,0
704,231393,721,0:42.758,0
705,231696,746,0:43.600,0
706,231999,780,0:44.442,0
707,232294,787,0:45.261,0
708,232597,776,0:46.103,0
709,232893,761,0:46.925,0
710,233204,731,0:47.789,0
711,233522,704,0:48.672,0
712,233844,722,0:49.567,0
713,234147,729,0:50.408,0
714,234445,731,0:51.236,0
715,234739,724,0:52.053,0
716,235028,743,0:52.856,0
717,235344,719,0:53.733,0
718,235661,719,0:54.614,0
719,235969,713,0:55.469,0
720,236269,733,0:56.303,0
721,236571,730,0:57.142,0
722,236872,719,0:57.978,0
723,237161,763,0:58.781,0
724,237464,739,0:59.622,0
725,237782,751,1:00.506,0
726,238094,759,1:01.372,0
727,238404,748,1:02.233,0
728,238706,763,1:03.072,0
729,239000,816,1:03.889,0
730,239291,811,1:04.697,0
731,239605,857,1:05.569,0
732,239921,768,1:06.447,0
733,240231,691,1:07.308,0
734,240537,710,1:08.158,0
735,240837,713,1:08.992,0
736,241144,747,1:09.844,0
737,241438,782,1:10.661,0
738,241747,737,1:11.519,0
739,242068,852,1:12.411,0
740,242392,713,1:13.311,0
741,242703,667,1:14.175,0
742,243005,741,1:15.014,0
743,243305,692,1:15.847,0
744,243601,713,1:16.669,0
745,243914,756,1:17.539,0
746,244237,779,1:18.436,0
747,244556,747,1:19.322,0
748,244859,728,1:20.164,0
749,245169,725,1:21.025,0
750,245475,729,1:21.875,0
751,245766,732,1:22.683,0
752,246076,769,1:23.544,0
753,246398,740,1:24.439,0
754,246720,748,1:25.333,0
755,247039,739,1:26.219,0
756,247343,738,1:27.064,0
757,247639,749,1:27.886,0
758,247941,739,1:28.725,0
759,248258,738,1:29.606,0
760,248580,760,1:30.500,0
761,248897,778,1:31.381,0
762,249208,722,1:32.244,0
763,249517,703,1:33.103,0
764,249828,711,1:33.967,0
765,250126,684,1:34.794,0
766,250443,689,1:35.675,0
767,250774,738,1:36.594,0
768,251100,755,1:37.500,0
769,251418,763,1:38.383,0
770,251721,739,1:39.225,0
771,252028,713,1:40.078,0
772,252329,696,1:40.914,0
773,252653,705,1:41.814,0
774,252981,693,1:42.725,0
775,253296,720,1:43.600,0
776,253610,740,1:44.472,0
777,253933,726,1:45.369,0
778,254241,745,1:46.225,0
779,254541,744,1:47.058,0
780,254870,724,1:47.972,0
781,255195,728,1:48.875,0
782,255519,722,1:49.775,0
783,255834,753,1:50.650,0
784,256139,720,1:51.497,0
785,256448,748,1:52.356,0
786,256762,761,1:53.228,0
787,257086,764,1:54.128,0
788,257409,785,1:55.025,0
789,257726,709,1:55.906,0
790,258041,711,1:56.781,0
791,258356,705,1:57.656,0
792,258661,710,1:58.503,0
793,258976,751,1:59.378,0
794,259302,760,2:00.283,0
795,259636,740,2:01.211,0
796,259954,725,2:02.094,0
797,260259,743,2:02.942,0
798,260567,728,2:03.797,0
799,260865,702,2:04.625,0
800,261184,765,2:05.511,0
801,261516,771,2:06.433,0
802,261841,762,2:07.336,0
803,262156,768,2:08.211,0
804,262479,765,2:09.108,0
805,262789,776,2:09.969,0
806,263089,775,2:10.803,0
807,263410,772,2:11.694,0
808,263738,777,2:12.606,0
809,264068,784,2:13.522,0
810,264390,748,2:14.417,0
811,264700,757,2:15.278,0
812,265009,752,2:16.136,0
813,265328,745,2:17.022,0
814,265654,759,2:17.928,0
815,265984,757,2:18.844,0
816,266304,752,2:19.733,0
817,266621,770,2:20.614,0
818,266938,746,2:21.494,0
819,267248,730,2:22.356,0
820,267558,766,2:23.217,0
821,267883,740,2:24.119,0
822,268219,706,2:25.053,0
823,268540,732,2:25.944,0
824,268849,768,2:26.803,0
825,269160,802,2:27.667,0
826,269464,762,2:28.511,0
827,269786,704,2:29.406,0
828,270124,716,2:30.344,0
829,270451,720,2:31.253,0
830,270773,812,2:32.147,0
831,271098,746,2:33.050,0
832,271411,697,2:33.919,0
833,271714,775,2:34.761,0
834,272038,729,2:35.661,0
835,272370,690,2:36.583,0
836,272705,705,2:37.514,0
837,273025,760,2:38.403,0
838,273343,778,2:39.286,0
839,273660,688,2:40.167,0
840,273985,695,2:41.069,0
841,274324,723,2:42.011,0
842,274656,734,2:42.933,0
843,274986,724,2:43.850,0
844,275313,737,2:44.758,0
845,275635,731,2:45.653,0
846,275948,736,2:46.522,0
847,276269,734,2:47.414,0
848,276611,734,2:48.364,0
849,276953,722,2:49.314,0
850,277278,784,2:50.217,0
851,277598,728,2:51.106,0
852,277916,712,2:51.989,0
853,278233,724,2:52.869,0
854,278577,769,2:53.825,0
855,278917,713,2:54.769,0
856,279248,717,2:55.689,0
857,279591,758,2:56.642,0
858,279913,720,2:57.536,0
859,280231,718,2:58.419,0
860,280557,737,2:59.325,0
861,280905,773,3:00.292,0
862,281255,811,3:01.264,0
863,281585,701,3:02.181,0
864,281915,711,3:03.097,0
865,282255,728,3:04.042,0
866,282581,719,3:04.947,0
867,282931,736,3:05.919,0
868,283283,749,3:06.897,0
869,283625,743,3:07.847,0
870,283970,778,3:08.806,0
871,284303,787,3:09.731,0
872,284633,752,3:10.647,0
873,284972,822,3:11.589,0
874,285340,749,3:12.611,0
875,285685,730,3:13.569,0
876,286022,813,3:14.506,0
877,286364,746,3:15.456,0
878,286694,737,3:16.372,0
879,287034,779,3:17.317,0
880,287388,746,3:18.300,0
881,287734,734,3:19.261,0
882,288082,738,3:20.228,0
883,288419,741,3:21.164,0
884,288750,739,3:22.083,0
885,289077,740,3:22.992,0
886,289429,745,3:23.969,0
887,289789,741,3:24.969,0
888,290134,721,3:25.928,0
889,290471,702,3:26.864,0
890,290804,783,3:27.789,0
891,291138,797,3:28.717,0
892,291489,678,3:29.692,0
893,291836,623,3:30.656,0
894,292183,687,3:31.619,0
895,292524,737,3:32.567,0
896,292868,700,3:33.522,0
897,293197,703,3:34.436,0
898,293534,705,3:35.372,0
899,293906,729,3:36.406,0
900,294258,718,3:37.383,0
901,294600,709,3:38.333,0
902,294939,699,3:39.275,0
903,295274,703,3:40.206,0
904,295615,710,3:41.153,0
905,295965,756,3:42.125,0
906,296319,691,3:43.108,0
907,296670,668,3:44.083,0
908,297011,718,3:45.031,0
909,297345,709,3:45.958,0
910,297675,706,3:46.875,0
911,298031,727,3:47.864,0
912,298390,726,3:48.861,0
913,298739,716,3:49.831,0
914,299080,707,3:50.778,0
915,299414,769,3:51.706,0
916,299753,673,3:52.647,0
917,300098,683,3:53.606,0
918,300451,750,3:54.586,0
919,300798,704,3:55.550,0
920,301143,679,3:56.508,0
921,301487,712,3:57.464,0
922,301817,755,3:58.381,0
