,Sample #,MLII,Time,Type
257,53355,1183,2:28.208,0
258,53748,1147,2:29.300,0
259,54132,1127,2:30.367,0
260,54330,1164,2:30.917,0
261,54472,1121,2:31.311,0
262,54746,1318,2:32.072,0
263,54924,1287,2:32.567,0
264,55141,1292,2:33.169,0
265,55423,1292,2:33.953,0
266,55672,1304,2:34.644,0
267,55809,1218,2:35.025,0
268,55978,1134,2:35.494,0
269,56231,1231,2:36.197,0
270,56370,740,2:36.583,2
271,56503,821,2:36.953,2
272,56843,1235,2:37.897,0
273,57005,555,2:38.347,2
274,57269,1197,2:39.081,0
275,57527,1331,2:39.797,0
276,57798,1299,2:40.550,0
277,58086,1197,2:41.350,0
278,58345,1325,2:42.069,0
279,58580,1365,2:42.722,0
280,58817,1235,2:43.381,0
281,59053,1123,2:44.036,0
282,59365,1321,2:44.903,0
283,59632,1341,2:45.644,0
284,59896,1135,2:46.378,0
285,60103,1161,2:46.953,0
286,60417,1319,2:47.825,0
287,60612,1372,2:48.367,0
288,60809,1190,2:48.914,0
289,60966,1089,2:49.350,0
290,61210,1177,2:50.028,0
291,61496,1267,2:50.822,0
292,61692,1258,2:51.367,0
293,61906,1065,2:51.961,0
294,62116,1208,2:52.544,0
295,62280,1268,2:53.000,0
296,62515,1316,2:53.653,0
297,62786,1204,2:54.406,0
298,63072,1148,2:55.200,0
299,63256,1251,2:55.711,0
300,63544,1277,2:56.511,0
301,63747,1291,2:57.075,0
302,63890,1111,2:57.472,0
303,64010,1060,2:57.806,0
304,64132,1198,2:58.144,0
305,64353,1369,2:58.758,0
306,64608,1349,2:59.467,0
307,64853,1158,3:00.147,0
308,65065,1257,3:00.736,0
309,65341,1275,3:01.503,0
310,65610,1151,3:02.250,0
311,65877,1240,3:02.992,0
312,66044,1326,3:03.456,0
313,66211,1323,3:03.919,0
314,66460,1100,3:04.611,0
315,66691,1245,3:05.253,0
316,66888,1373,3:05.800,0
317,67061,1421,3:06.281,0
318,67207,1257,3:06.686,0
319,67327,1140,3:07.019,0
320,67491,1223,3:07.475,0
321,67778,1391,3:08.272,0
322,67954,1465,3:08.761,0
323,68102,1364,3:09.172,0
324,68381,1266,3:09.947,0
325,68624,1308,3:10.622,0
326,68874,1250,3:11.317,0
327,69150,1134,3:12.083,0
328,69404,1222,3:12.789,0
329,69633,1237,3:13.425,0
330,69888,1340,3:14.133,0
331,70026,816,3:14.517,2
332,70261,1287,3:15.169,0
333,70525,1265,3:15.903,0
334,70742,1381,3:16.506,0
335,70996,1359,3:17.211,0
336,71140,819,3:17.611,2
337,71392,1170,3:18.311,0
338,71620,1274,3:18.944,0
339,71925,1268,3:19.792,0
340,72091,1292,3:20.253,0
341,72358,1288,3:20.994,0
342,72519,1339,3:21.442,0
343,72760,1263,3:22.111,0
344,72960,1260,3:22.667,0
345,73172,1183,3:23.256,0
346,73393,1213,3:23.869,0
347,73651,1340,3:24.586,0
348,73827,1364,3:25.075,0
349,74049,1307,3:25.692,0
350,74212,1256,3:26.144,0
351,74416,1150,3:26.711,0
352,74769,1150,3:27.692,0
353,74925,1123,3:28.125,0
354,75153,1195,3:28.758,0
355,75480,1308,3:29.667,0
356,75752,1369,3:30.422,0
357,75950,1378,3:30.972,0
358,76108,1262,3:31.411,0
359,76257,1273,3:31.825,0
360,76509,1331,3:32.525,0
361,76705,1387,3:33.069,0
362,76991,1352,3:33.864,0
363,77149,1355,3:34.303,0
364,77267,1314,3:34.631,0
365,77566,1310,3:35.461,0
366,77732,523,3:35.922,2
367,78112,1317,3:36.978,0
368,78269,506,3:37.414,2
369,78554,1173,3:38.206,0
370,78818,1270,3:38.939,0
371,78951,745,3:39.308,2
372,79285,1317,3:40.236,0
373,79447,507,3:40.686,2
374,79797,1230,3:41.658,0
375,80070,1296,3:42.417,0
376,80306,1312,3:43.072,0
377,80440,818,3:43.444,2
378,80575,1098,3:43.819,2
379,80998,1332,3:44.994,0
380,81125,1231,3:45.347,2
381,81384,1203,3:46.067,0
382,81643,1297,3:46.786,0
383,81870,1311,3:47.417,0
384,82131,1318,3:48.142,0
385,82395,1264,3:48.875,0
386,82669,1236,3:49.636,0
387,82972,1309,3:50.478,0
388,83172,1379,3:51.033,0
389,83357,1443,3:51.547,2
390,83686,1277,3:52.461,0
391,83889,1363,3:53.025,0
392,84049,1243,3:53.469,0
393,84295,1324,3:54.153,0
394,84564,1250,3:54.900,0
395,84815,1142,3:55.597,0
396,85108,1258,3:56.411,0
397,85322,1346,3:57.006,0
398,85452,1269,3:57.367,0
399,85592,1333,3:57.756,0
400,85834,1223,3:58.428,0
401,86051,1156,3:59.031,0
402,86292,1259,3:59.700,0
403,86491,1310,4:00.253,0
404,86812,1315,4:01.144,0
405,87090,1177,4:01.917,0
406,87322,1254,4:02.561,0
407,87614,1329,4:03.372,0
408,87868,1296,4:04.078,0
409,88127,1182,4:04.797,0
410,88378,1257,4:05.494,0
411,88536,1234,4:05.933,0
412,88787,1319,4:06.631,0
413,89009,1330,4:07.247,0
414,89238,1175,4:07.883,0
415,89459,505,4:08.497,2
416,89662,1324,4:09.061,0
417,89791,1234,4:09.419,0
418,89930,1302,4:09.806,0
419,90073,1309,4:10.203,0
420,90195,1210,4:10.542,0
421,90305,1132,4:10.847,0
422,90513,1205,4:11.425,0
423,90782,1306,4:12.172,0
424,91084,1369,4:13.011,0
425,91386,1206,4:13.850,0
426,91626,1305,4:14.517,0
427,91766,821,4:14.906,2
428,91883,797,4:15.231,2
429,92118,1352,4:15.883,0
430,92276,1272,4:16.322,0
431,92633,1313,4:17.314,0
432,92787,534,4:17.742,2
433,93193,1377,4:18.869,0
434,93431,1283,4:19.531,0
435,93664,1265,4:20.178,0
436,93957,1351,4:20.992,0
437,94091,826,4:21.364,2
438,94249,1304,4:21.803,0
439,94462,1211,4:22.394,0
440,94670,1322,4:22.972,0
441,94991,1354,4:23.864,0
442,95282,1215,4:24.672,0
443,95638,1340,4:25.661,0
444,95814,1379,4:26.150,0
445,95938,1304,4:26.494,0
446,96256,1290,4:27.378,0
447,96417,486,4:27.825,2
448,96747,1306,4:28.742,0
449,96885,750,4:29.125,2
450,97019,765,4:29.497,2
451,97151,785,4:29.864,2
452,97395,1225,4:30.542,0
453,97637,1276,4:31.214,0
454,97930,1261,4:32.028,0
455,98150,1301,4:32.639,0
456,98412,1312,4:33.367,0
457,98697,1300,4:34.158,0
458,98851,1275,4:34.586,0
459,98980,1248,4:34.944,0
460,99113,1256,4:35.314,0
461,99245,1234,4:35.681,0
462,99662,1250,4:36.839,0
463,99807,1145,4:37.242,2
464,100167,1250,4:38.242,0
465,100315,761,4:38.653,2
466,100444,814,4:39.011,2
467,100693,1298,4:39.703,0
468,101119,1313,4:40.886,0
469,101286,601,4:41.350,2
470,101522,1321,4:42.006,0
471,101776,1317,4:42.711,0
472,102048,1321,4:43.467,0
473,102308,1331,4:44.189,0
474,102629,1301,4:45.081,0
475,102853,1292,4:45.703,0
476,103108,1339,4:46.411,0
477,103243,837,4:46.786,2
478,103512,1354,4:47.533,0
479,103660,763,4:47.944,2
480,103783,740,4:48.286,2
481,104017,1170,4:48.936,0
482,104204,1273,4:49.456,0
483,104521,1230,4:50.336,0
484,104704,1324,4:50.844,0
485,105105,1423,4:51.958,0
486,105261,493,4:52.392,2
487,105585,1310,4:53.292,0
488,105822,1266,4:53.950,0
489,106011,1319,4:54.475,0
490,106260,1283,4:55.167,0
491,106410,716,4:55.583,2
492,106649,1302,4:56.247,0
493,106872,1238,4:56.867,0
494,107105,1283,4:57.514,0
495,107386,1361,4:58.294,0
496,107653,1340,4:59.036,0
497,107841,1251,4:59.558,0
498,107973,1158,4:59.925,0
499,108206,1286,5:00.572,0
500,108475,1305,5:01.319,0
501,108616,802,5:01.711,2
502,108747,727,5:02.075,2
503,108858,767,5:02.383,2
504,108985,814,5:02.736,2
505,109110,1137,5:03.083,0
506,109377,1375,5:03.825,2
507,109526,749,5:04.239,2
508,109632,1441,5:04.533,2
509,109779,1431,5:04.942,2
510,109919,1398,5:05.331,2
511,110045,1389,5:05.681,2
512,110153,1365,5:05.981,2
513,110316,1361,5:06.433,2
514,110455,1352,5:06.819,2
515,110807,1302,5:07.797,0
516,110959,512,5:08.219,2
517,111223,1242,5:08.953,0
518,111368,682,5:09.356,2
519,111520,1114,5:09.778,0
520,111742,1294,5:10.394,0
521,111872,800,5:10.756,2
522,111996,893,5:11.100,2
523,112138,1329,5:11.494,0
524,112410,1181,5:12.250,0
525,112748,1194,5:13.189,0
526,112938,1301,5:13.717,0
527,113259,1297,5:14.608,0
528,113445,1134,5:15.125,0
529,113684,1089,5:15.789,0
530,113821,753,5:16.169,2
531,114100,1359,5:16.944,0
532,114352,1280,5:17.644,0
533,114603,1118,5:18.342,0
534,114764,1151,5:18.789,0
535,115034,1253,5:19.539,0
536,115299,1298,5:20.275,0
537,115474,1245,5:20.761,0
538,115741,1112,5:21.503,0
539,116010,1254,5:22.250,0
540,116284,1279,5:23.011,0
541,116431,820,5:23.419,2
542,116585,1129,5:23.847,0
543,116730,1015,5:24.250,0
544,117007,1268,5:25.019,0
545,117279,1398,5:25.775,0
546,117525,1383,5:26.458,0
547,117734,1219,5:27.039,0
548,117868,1158,5:27.411,0
549,118012,1244,5:27.811,0
550,118236,1257,5:28.433,0
551,118378,1182,5:28.828,0
552,118541,1233,5:29.281,0
553,118764,1154,5:29.900,0
554,119039,1265,5:30.664,0
555,119299,1310,5:31.386,0
556,119642,1247,5:32.339,0
557,119918,1249,5:33.106,0
558,120185,1270,5:33.847,0
559,120363,1315,5:34.342,0
560,120608,1126,5:35.022,0
561,120856,1291,5:35.711,0
562,121024,1332,5:36.178,0
563,121271,1349,5:36.864,0
564,121549,1267,5:37.636,0
565,121713,1185,5:38.092,0
566,121845,1160,5:38.458,0
567,122076,1269,5:39.100,0
568,122392,1272,5:39.978,0
569,122530,695,5:40.361,2
570,122660,660,5:40.722,2
571,123038,1284,5:41.772,0
572,123196,538,5:42.211,2
573,123462,1330,5:42.950,0
574,123622,1277,5:43.394,0
575,123757,1262,5:43.769,0
576,123894,1223,5:44.150,0
577,124025,1222,5:44.514,0
578,124265,1306,5:45.181,0
579,124447,1383,5:45.686,0
580,124684,1293,5:46.344,0
581,125015,1347,5:47.264,0
582,125215,1404,5:47.819,0
583,125355,1291,5:48.208,0
584,125735,1378,5:49.264,0
585,125910,1136,5:49.750,2
586,126169,1360,5:50.469,0
587,126398,1351,5:51.106,0
588,126605,1325,5:51.681,0
589,126911,1358,5:52.531,0
590,127056,830,5:52.933,2
591,127238,1403,5:53.439,0
592,127415,1416,5:53.931,0
593,127650,1342,5:54.583,0
594,127969,1292,5:55.469,0
595,128195,1366,5:56.097,0
596,128484,1374,5:56.900,0
597,128723,1345,5:57.564,0
598,128852,829,5:57.922,2
599,128983,1242,5:58.286,0
600,129098,1266,5:58.606,0
601,129218,1311,5:58.939,0
602,129464,1322,5:59.622,0
603,129597,773,5:59.992,2
604,129853,1254,6:00.703,0
605,130252,1309,6:01.811,0
606,130501,1321,6:02.503,0
607,130857,1333,6:03.492,0
608,131106,1351,6:04.183,0
609,131344,1355,6:04.844,0
610,131758,1316,6:05.994,0
611,132031,1249,6:06.753,0
612,132364,1295,6:07.678,0
613,132646,1307,6:08.461,0
614,132968,1335,6:09.356,0
615,133202,1310,6:10.006,0
616,133555,1315,6:10.986,0
617,133848,1276,6:11.800,0
618,134074,1314,6:12.428,0
619,134406,1280,6:13.350,0
620,134626,1368,6:13.961,0
621,134818,1340,6:14.494,0
622,135057,1230,6:15.158,0
623,135293,1344,6:15.814,0
624,135615,1366,6:16.708,0
625,135781,1072,6:17.169,2
626,135887,794,6:17.464,2
627,136299,1228,6:18.608,0
628,136464,540,6:19.067,2
629,136679,1309,6:19.664,0
630,136814,796,6:20.039,2
631,137044,1191,6:20.678,0
632,137223,1188,6:21.175,0
633,137353,1227,6:21.536,0
634,137472,1316,6:21.867,0
635,137697,1384,6:22.492,0
636,137855,1361,6:22.931,0
637,138004,1306,6:23.344,0
638,138242,1156,6:24.006,0
639,138386,1151,6:24.406,0
640,138504,1198,6:24.733,0
641,138772,1306,6:25.478,0
642,139045,1333,6:26.236,0
643,139172,798,6:26.589,2
644,139436,1159,6:27.322,0
645,139637,1279,6:27.881,0
646,139810,1355,6:28.361,0
647,140039,1358,6:28.997,0
648,140288,1269,6:29.689,0
649,140570,1143,6:30.472,0
650,140888,1290,6:31.356,0
651,141168,1352,6:32.133,0
652,141483,1213,6:33.008,0
653,141768,1250,6:33.800,0
654,142024,1279,6:34.511,0
655,142310,1321,6:35.306,0
656,142529,1143,6:35.914,0
657,142799,1222,6:36.664,0
658,143056,1307,6:37.378,0
659,143234,1313,6:37.872,0
660,143450,1226,6:38.472,0
661,143590,782,6:38.861,2
662,143848,1208,6:39.578,0
663,144124,1318,6:40.344,0
664,144315,1311,6:40.875,0
665,144537,1106,6:41.492,0
666,144699,1158,6:41.942,0
667,144930,1254,6:42.583,0
668,145084,711,6:43.011,2
669,145320,1205,6:43.667,0
670,145524,1098,6:44.233,0
671,145654,1110,6:44.594,0
672,145774,1118,6:44.928,0
673,145917,1234,6:45.325,0
674,146047,1237,6:45.686,0
675,146168,1217,6:46.022,0
676,146291,1208,6:46.364,0
677,146440,1166,6:46.778,0
678,146757,1318,6:47.658,0
679,147025,1376,6:48.403,0
680,147266,1211,6:49.072,0
681,147495,1214,6:49.708,0
682,147752,1396,6:50.422,0
683,147895,861,6:50.819,2
684,148012,866,6:51.144,2
685,148131,1300,6:51.475,0
686,148438,1195,6:52.328,0
687,148567,1177,6:52.686,2
688,148773,1280,6:53.258,0
689,148915,1254,6:53.653,0
690,149177,1279,6:54.381,0
691,149342,540,6:54.839,2
692,149574,1206,6:55.483,0
693,149855,1380,6:56.264,0
694,150177,1409,6:57.158,0
695,150384,1396,6:57.733,0
696,150564,1308,6:58.233,0
697,150698,1114,6:58.606,0
698,150960,1211,6:59.333,0
699,151210,1325,7:00.028,0
700,151463,1379,7:00.731,0
701,151803,1251,7:01.675,0
702,152139,1368,7:02.608,0
703,152326,1426,7:03.128,0
704,152531,1309,7:03.697,0
705,152774,1252,7:04.372,0
706,153038,1351,7:05.106,0
707,153325,1394,7:05.903,0
708,153477,814,7:06.325,2
709,153597,747,7:06.658,2
710,153858,1249,7:07.383,0
711,154123,1310,7:08.119,0
712,154267,764,7:08.519,2
713,154399,789,7:08.886,2
714,154617,1234,7:09.492,0
715,154866,1309,7:10.183,0
716,155013,1334,7:10.592,0
717,155263,1444,7:11.286,0
718,155489,1423,7:11.914,0
719,155880,1410,7:13.000,0
720,156097,1431,7:13.603,0
721,156443,1391,7:14.564,0
722,156709,1354,7:15.303,0
723,156950,1314,7:15.972,0
724,157206,1297,7:16.683,0
725,157362,1288,7:17.117,0
726,157721,1387,7:18.114,0
727,157869,1129,7:18.525,2
728,158103,1276,7:19.175,0
729,158357,1361,7:19.881,0
730,158609,1369,7:20.581,0
731,158866,1318,7:21.294,0
732,159007,781,7:21.686,2
733,159143,1323,7:22.064,0
734,159456,1365,7:22.933,0
735,159610,541,7:23.361,2
736,159862,1285,7:24.061,0
737,160201,1341,7:25.003,0
738,160408,1410,7:25.578,0
739,160685,1367,7:26.347,0
740,160830,790,7:26.750,2
741,160955,1086,7:27.097,0
742,161193,1357,7:27.758,0
743,161340,550,7:28.167,2
744,161599,1274,7:28.886,0
745,161740,799,7:29.278,2
746,161888,1380,7:29.689,0
747,162033,1353,7:30.092,0
748,162314,1374,7:30.872,0
749,162534,1394,7:31.483,0
750,162929,1285,7:32.581,0
751,163079,438,7:32.997,2
752,163333,1242,7:33.703,0
753,163470,788,7:34.083,2
754,163696,1200,7:34.711,0
755,164028,1337,7:35.633,0
756,164222,1393,7:36.172,0
757,164470,1307,7:36.861,0
758,164709,1224,7:37.525,0
759,164942,1189,7:38.172,0
760,165136,1286,7:38.711,0
761,165276,1234,7:39.100,0
762,165560,1335,7:39.889,0
763,165715,733,7:40.319,2
764,165930,1257,7:40.917,0
765,166229,1319,7:41.747,0
766,166532,1106,7:42.589,0
767,166897,1267,7:43.603,0
768,167059,840,7:44.053,2
769,167423,1353,7:45.064,0
770,167742,1204,7:45.950,0
771,168009,1189,7:46.692,0
772,168151,833,7:47.086,2
773,168326,1266,7:47.572,0
774,168631,1207,7:48.419,0
775,168827,1153,7:48.964,0
776,169007,1102,7:49.464,0
777,169151,1173,7:49.864,0
778,169291,1195,7:50.253,0
779,169424,1185,7:50.622,0
780,169553,1217,7:50.981,0
781,169807,1311,7:51.686,0
782,169952,663,7:52.089,2
783,170229,1049,7:52.858,0
784,170404,656,7:53.344,2
785,170633,1268,7:53.981,0
786,170770,1278,7:54.361,0
787,170892,1291,7:54.700,0
788,171176,1331,7:55.489,0
789,171319,1044,7:55.886,2
790,171639,1147,7:56.775,0
791,171810,1294,7:57.250,0
792,171964,1284,7:57.678,0
793,172163,1300,7:58.231,0
794,172460,1152,7:59.056,0
795,172661,1164,7:59.614,0
796,172795,1219,7:59.986,0
797,172950,1309,8:00.417,0
798,173081,1262,8:00.781,0
799,173233,1300,8:01.203,0
800,173563,1130,8:02.119,0
801,173712,534,8:02.533,2
802,173851,1161,8:02.919,0
803,174091,1341,8:03.586,0
804,174343,1353,8:04.286,0
805,174608,1152,8:05.022,0
806,174873,1195,8:05.758,0
807,175028,1145,8:06.189,0
808,175221,1241,8:06.725,0
809,175521,1063,8:07.558,0
810,175726,1154,8:08.128,0
811,175980,1261,8:08.833,0
812,176224,1343,8:09.511,0
813,176450,1112,8:10.139,0
814,176775,1257,8:11.042,0
815,177029,1403,8:11.747,0
816,177255,1331,8:12.375,0
817,177414,1239,8:12.817,0
818,177676,1276,8:13.544,0
819,177882,1274,8:14.117,0
820,178032,1180,8:14.533,0
821,178277,1071,8:15.214,0
822,178411,644,8:15.586,2
823,178550,1260,8:15.972,0
824,178799,1344,8:16.664,0
825,178983,1428,8:17.175,0
826,179233,1191,8:17.869,0
827,179379,747,8:18.275,2
828,179527,1362,8:18.686,0
829,179668,1360,8:19.078,0
830,179805,1337,8:19.458,0
831,180048,1387,8:20.133,0
832,180200,530,8:20.556,2
833,180369,1353,8:21.025,0
834,180577,1345,8:21.603,0
835,180855,1332,8:22.375,0
836,181035,1391,8:22.875,0
837,181158,1229,8:23.217,0
838,181301,1261,8:23.614,0
839,181528,1285,8:24.244,0
840,181764,1320,8:24.900,0
841,182113,1317,8:25.869,0
842,182260,653,8:26.278,2
843,182606,1315,8:27.239,0
844,182880,1405,8:28.000,0
845,183131,1347,8:28.697,0
846,183265,738,8:29.069,2
847,183404,1058,8:29.456,0
848,183536,1256,8:29.822,0
849,183839,1349,8:30.664,0
850,183995,571,8:31.097,2
851,184123,736,8:31.453,2
852,184249,748,8:31.803,2
853,184391,1263,8:32.197,0
854,184699,1296,8:33.053,0
855,184829,1062,8:33.414,2
856,185061,1241,8:34.058,0
857,185330,1157,8:34.806,0
858,185655,1294,8:35.708,0
859,185825,667,8:36.181,2
860,186127,1210,8:37.019,0
861,186539,1271,8:38.164,0
862,186688,790,8:38.578,2
863,186961,1323,8:39.336,0
864,187158,1326,8:39.883,0
865,187424,1296,8:40.622,0
866,187597,1336,8:41.103,0
867,187849,1167,8:41.803,0
868,188154,1099,8:42.650,0
869,188437,1193,8:43.436,0
870,188894,1273,8:44.706,0
871,189288,1346,8:45.800,0
872,189472,1202,8:46.311,0
873,189727,1205,8:47.019,0
874,189878,670,8:47.439,2
875,189997,768,8:47.769,2
876,190273,1248,8:48.536,0
877,190592,1282,8:49.422,0
878,190828,1308,8:50.078,0
879,191083,1257,8:50.786,0
880,191299,1156,8:51.386,0
