,Sample #,MLII,Time,Type
67,18632,1521,0:51.756,0
68,18913,1500,0:52.536,0
69,19188,1496,0:53.300,0
70,19469,1513,0:54.081,0
71,19753,1514,0:54.869,0
72,20026,1492,0:55.628,0
73,20305,1534,0:56.403,0
74,20588,1538,0:57.189,0
75,20865,1518,0:57.958,0
76,21145,1520,0:58.736,0
77,21421,1505,0:59.503,0
78,21699,1483,1:00.275,0
79,21984,1506,1:01.067,0
80,22263,1537,1:01.842,0
81,22549,1518,1:02.636,0
82,22825,1525,1:03.403,0
83,23097,1483,1:04.158,0
84,23379,1541,1:04.942,0
85,23654,1551,1:05.706,0
86,23930,1494,1:06.472,0
87,24207,1490,1:07.242,0
88,24481,1487,1:08.003,0
89,24762,1490,1:08.783,0
90,25043,1523,1:09.564,0
91,25311,1482,1:10.308,0
92,25591,1509,1:11.086,0
93,25867,1530,1:11.853,0
94,26150,1514,1:12.639,0
95,26423,1461,1:13.397,0
96,26697,1496,1:14.158,0
97,26981,1482,1:14.947,0
98,27254,1467,1:15.706,0
99,27527,1488,1:16.464,0
100,27802,1493,1:17.228,0
101,28075,1500,1:17.986,0
102,28355,1467,1:18.764,0
103,28625,1409,1:19.514,0
104,28895,1440,1:20.264,0
105,29174,1462,1:21.039,0
106,29446,1305,1:21.794,0
107,29714,1441,1:22.539,0
108,29987,1520,1:23.297,0
109,30258,1442,1:24.050,0
110,30538,1472,1:24.828,0
111,30813,1515,1:25.592,0
112,31084,1496,1:26.344,0
113,31365,1501,1:27.125,0
114,31643,1483,1:27.897,0
115,31912,1481,1:28.644,0
116,32186,1445,1:29.406,0
117,32458,1486,1:30.161,0
118,32738,1450,1:30.939,0
119,33008,1482,1:31.689,0
120,33281,1505,1:32.447,0
121,33566,1499,1:33.239,0
122,33843,1490,1:34.008,0
123,34119,1480,1:34.775,0
124,34397,1486,1:35.547,0
125,34676,1505,1:36.322,0
126,34958,1470,1:37.106,0
127,35132,1546,1:37.589,2
128,35516,1534,1:38.656,0
129,35793,1505,1:39.425,0
130,35967,1526,1:39.908,2
131,36343,1521,1:40.953,0
132,36617,1511,1:41.714,0
133,36888,1420,1:42.467,0
134,37168,1495,1:43.244,0
135,37440,1472,1:44.000,0
136,37719,1513,1:44.775,0
137,37994,1469,1:45.539,0
138,38265,1517,1:46.292,0
139,38540,1508,1:47.056,0
140,38813,1529,1:47.814,0
141,39089,1496,1:48.581,0
142,39368,1450,1:49.356,0
143,39644,1500,1:50.122,0
144,39925,1520,1:50.903,0
145,40202,1533,1:51.672,0
146,40481,1511,1:52.447,0
147,40758,1457,1:53.217,0
148,41032,1525,1:53.978,0
149,41312,1505,1:54.756,0
150,41593,1519,1:55.536,0
151,41868,1521,1:56.300,0
152,42145,1489,1:57.069,0
153,42422,1485,1:57.839,0
154,42693,1525,1:58.592,0
155,42967,1513,1:59.353,0
156,43241,1496,2:00.114,0
157,43518,1517,2:00.883,0
158,43802,1540,2:01.672,0
159,44078,1509,2:02.439,0
160,44359,1521,2:03.219,0
161,44637,1522,2:03.992,0
162,44910,1534,2:04.750,0
163,45187,1449,2:05.519,0
164,45461,1551,2:06.281,0
165,45739,1508,2:07.053,0
166,46019,1457,2:07.831,0
167,46294,1527,2:08.594,0
168,46579,1534,2:09.386,0
169,46858,1500,2:10.161,0
170,47134,1542,2:10.928,0
171,47413,1538,2:11.703,0
172,47690,1532,2:12.472,0
173,47970,1530,2:13.250,0
174,48251,1531,2:14.031,0
175,48527,1552,2:14.797,0
176,48802,1492,2:15.561,0
177,49080,1545,2:16.333,0
178,49352,1549,2:17.089,0
179,49624,1517,2:17.844,0
180,49898,1550,2:18.606,0
181,50171,1542,2:19.364,0
182,50444,1512,2:20.122,0
183,50714,1456,2:20.872,0
184,50997,1500,2:21.658,0
185,51268,1484,2:22.411,0
186,51535,1467,2:23.153,0
187,51816,1473,2:23.933,0
188,52083,1453,2:24.675,0
189,52364,1477,2:25.456,0
190,52643,1482,2:26.231,0
191,52914,1469,2:26.983,0
192,53197,1495,2:27.769,0
193,53474,1472,2:28.539,0
194,53644,1506,2:29.011,2
195,54014,1507,2:30.039,0
196,54288,1444,2:30.800,0
197,54559,1458,2:31.553,0
198,54831,1497,2:32.308,0
199,55102,1469,2:33.061,0
200,55378,1467,2:33.828,0
201,55648,1500,2:34.578,0
202,55916,1504,2:35.322,0
203,56183,1538,2:36.064,2
204,56463,1505,2:36.842,0
205,56740,1510,2:37.611,0
206,56930,1533,2:38.139,2
207,57281,1478,2:39.114,0
208,57559,1483,2:39.886,0
209,57831,1503,2:40.642,0
210,58094,1481,2:41.372,0
211,58361,1454,2:42.114,0
212,58629,1479,2:42.858,0
213,58897,1458,2:43.603,0
214,59162,1457,2:44.339,0
215,59432,1462,2:45.089,0
216,59707,1490,2:45.853,0
217,59972,1421,2:46.589,0
218,60239,1466,2:47.331,0
219,60514,1510,2:48.094,0
220,60780,1448,2:48.833,0
221,61057,1495,2:49.603,0
222,61331,1471,2:50.364,0
223,61597,1473,2:51.103,0
224,61875,1458,2:51.875,0
225,62143,1473,2:52.619,0
226,62408,1478,2:53.356,0
227,62679,1504,2:54.108,0
228,62948,1501,2:54.856,0
229,63214,1404,2:55.594,0
230,63485,1480,2:56.347,0
231,63756,1507,2:57.100,0
232,64031,1434,2:57.864,0
233,64302,1520,2:58.617,0
234,64567,1485,2:59.353,0
235,64842,1429,3:00.117,0
236,65111,1506,3:00.864,0
237,65388,1523,3:01.633,0
238,65660,1447,3:02.389,0
239,65930,1514,3:03.139,0
240,66210,1526,3:03.917,0
241,66480,1525,3:04.667,0
242,66748,1532,3:05.411,0
243,67018,1516,3:06.161,0
244,67288,1546,3:06.911,0
245,67560,1528,3:07.667,0
246,67833,1550,3:08.425,0
247,68103,1552,3:09.175,0
248,68381,1545,3:09.947,0
249,68651,1570,3:10.697,0
250,68916,1549,3:11.433,0
251,69193,1549,3:12.203,0
252,69461,1551,3:12.947,0
253,69737,1562,3:13.714,0
254,70010,1529,3:14.472,0
255,70279,1421,3:15.219,0
256,70558,1525,3:15.994,0
257,70829,1505,3:16.747,0
258,71098,1531,3:17.494,0
259,71369,1547,3:18.247,0
260,71637,1511,3:18.992,0
261,71907,1519,3:19.742,0
262,72181,1563,3:20.503,0
263,72449,1508,3:21.247,0
264,72718,1486,3:21.994,0
265,72989,1500,3:22.747,0
266,73258,1475,3:23.494,0
267,73528,1510,3:24.244,0
268,73791,1513,3:24.975,0
269,74064,1496,3:25.733,0
270,74339,1501,3:26.497,0
271,74602,1464,3:27.228,0
272,74774,1588,3:27.706,2
273,75145,1528,3:28.736,0
274,75417,1429,3:29.492,0
275,75682,1553,3:30.228,0
276,75950,1497,3:30.972,0
277,76214,1506,3:31.706,0
278,76487,1526,3:32.464,0
279,76754,1485,3:33.206,0
280,77017,1538,3:33.936,0
281,77293,1520,3:34.703,0
282,77560,1487,3:35.444,0
283,77824,1536,3:36.178,0
284,78090,1503,3:36.917,0
285,78360,1516,3:37.667,0
286,78630,1533,3:38.417,0
287,78897,1506,3:39.158,0
288,79163,1499,3:39.897,0
289,79438,1498,3:40.661,0
290,79704,1498,3:41.400,0
291,79966,1479,3:42.128,0
292,80238,1509,3:42.883,0
293,80503,1554,3:43.619,0
294,80768,1443,3:44.356,0
295,81039,1576,3:45.108,0
296,81304,1561,3:45.844,0
297,81574,1533,3:46.594,0
298,81844,1543,3:47.344,0
299,82110,1533,3:48.083,0
300,82377,1505,3:48.825,0
301,82646,1528,3:49.572,0
302,82913,1532,3:50.314,0
303,83183,1486,3:51.064,0
304,83448,1538,3:51.800,0
305,83720,1462,3:52.556,0
306,83989,1454,3:53.303,0
307,84256,1494,3:54.044,0
308,84523,1421,3:54.786,0
309,84784,1471,3:55.511,0
310,85052,1484,3:56.256,0
311,85326,1376,3:57.017,0
312,85592,1445,3:57.756,0
313,85859,1453,3:58.497,0
314,86133,1504,3:59.258,0
315,86403,1471,4:00.008,0
316,86669,1479,4:00.747,0
317,86940,1499,4:01.500,0
318,87209,1474,4:02.247,0
319,87485,1509,4:03.014,0
320,87753,1517,4:03.758,0
321,88026,1430,4:04.517,0
322,88301,1479,4:05.281,0
323,88574,1501,4:06.039,0
324,88845,1462,4:06.792,0
325,89110,1442,4:07.528,0
326,89384,1490,4:08.289,0
327,89661,1459,4:09.058,0
328,89932,1491,4:09.811,0
329,90205,1526,4:10.569,0
330,90482,1471,4:11.339,0
331,90757,1504,4:12.103,0
332,91031,1531,4:12.864,0
333,91305,1507,4:13.625,0
334,91579,1500,4:14.386,0
335,91857,1489,4:15.158,0
336,92129,1454,4:15.914,0
337,92405,1453,4:16.681,0
338,92679,1488,4:17.442,0
339,92946,1480,4:18.183,0
340,93220,1471,4:18.944,0
341,93483,1470,4:19.675,0
342,93750,1452,4:20.417,0
343,94025,1304,4:21.181,0
344,94290,1278,4:21.917,0
345,94566,1414,4:22.683,0
346,94753,1542,4:23.203,2
347,95105,1451,4:24.181,0
348,95381,1430,4:24.947,0
349,95553,1531,4:25.425,2
350,95920,1385,4:26.444,0
351,96109,1529,4:26.969,2
352,96469,1476,4:27.969,0
353,96737,1450,4:28.714,0
354,97009,1485,4:29.469,0
355,97272,1447,4:30.200,0
356,97542,1506,4:30.950,0
357,97802,1459,4:31.672,0
358,98070,1465,4:32.417,0
359,98344,1468,4:33.178,0
360,98610,1508,4:33.917,0
361,98878,1500,4:34.661,0
362,99151,1469,4:35.419,0
363,99423,1502,4:36.175,0
364,99699,1513,4:36.942,0
365,99973,1462,4:37.703,0
366,100251,1499,4:38.475,0
367,100535,1506,4:39.264,0
368,100815,1478,4:40.042,0
369,101092,1464,4:40.811,0
370,101376,1500,4:41.600,0
371,101656,1504,4:42.378,0
372,101932,1413,4:43.144,0
373,102204,1280,4:43.900,0
374,102483,1433,4:44.675,0
375,102765,1469,4:45.458,0
376,103037,1415,4:46.214,0
377,103317,1379,4:46.992,0
378,103596,1417,4:47.767,0
379,103873,1427,4:48.536,0
380,104152,1486,4:49.311,0
381,104329,1538,4:49.803,2
382,104693,1457,4:50.814,0
383,104970,1501,4:51.583,0
384,105238,1430,4:52.328,0
385,105407,1565,4:52.797,2
386,105773,1468,4:53.814,0
387,106040,1407,4:54.556,0
388,106300,1437,4:55.278,0
389,106563,1508,4:56.008,0
390,106822,1465,4:56.728,0
391,107093,1482,4:57.481,0
392,107356,1497,4:58.211,0
393,107624,1458,4:58.956,0
394,107905,1465,4:59.736,0
395,108184,1512,5:00.511,0
396,108462,1465,5:01.283,0
397,108743,1492,5:02.064,0
398,109023,1512,5:02.842,0
399,109312,1455,5:03.644,0
400,109589,1461,5:04.414,0
401,109866,1470,5:05.183,0
402,110153,1516,5:05.981,0
403,110431,1476,5:06.753,0
404,110699,1468,5:07.497,0
405,110976,1511,5:08.267,0
406,111249,1459,5:09.025,0
407,111530,1420,5:09.806,0
408,111805,1468,5:10.569,0
409,112079,1459,5:11.331,0
410,112361,1489,5:12.114,0
411,112639,1476,5:12.886,0
412,112913,1444,5:13.647,0
413,113185,1503,5:14.403,0
414,113457,1471,5:15.158,0
415,113735,1386,5:15.931,0
416,114003,1382,5:16.675,0
417,114273,1266,5:17.425,0
418,114547,1202,5:18.186,0
419,114820,1360,5:18.944,0
420,115084,1426,5:19.678,0
421,115355,1372,5:20.431,0
422,115632,1378,5:21.200,0
423,115910,1438,5:21.972,0
424,116183,1282,5:22.731,0
425,116458,1414,5:23.494,0
426,116737,1456,5:24.269,0
427,117008,1410,5:25.022,0
428,117283,1431,5:25.786,0
429,117550,1472,5:26.528,0
430,117816,1308,5:27.267,0
431,118093,1473,5:28.036,0
432,118357,1437,5:28.769,0
433,118620,1409,5:29.500,0
434,118894,1482,5:30.261,0
435,119161,1477,5:31.003,0
436,119423,1503,5:31.731,0
437,119689,1501,5:32.469,0
438,119954,1460,5:33.206,0
439,120227,1526,5:33.964,0
440,120494,1512,5:34.706,0
441,120758,1462,5:35.439,0
442,121030,1472,5:36.194,0
443,121302,1498,5:36.950,0
444,121570,1506,5:37.694,0
445,121836,1472,5:38.433,0
446,122105,1516,5:39.181,0
447,122381,1516,5:39.947,0
448,122645,1413,5:40.681,0
449,122911,1486,5:41.419,0
450,123185,1488,5:42.181,0
451,123453,1494,5:42.925,0
452,123714,1496,5:43.650,0
453,123981,1493,5:44.392,0
454,124249,1501,5:45.136,0
455,124520,1491,5:45.889,0
456,124787,1486,5:46.631,0
457,125052,1493,5:47.367,0
458,125328,1523,5:48.133,0
459,125598,1465,5:48.883,0
460,125781,1565,5:49.392,2
461,126132,1482,5:50.367,0
462,126399,1476,5:51.108,0
463,126672,1514,5:51.867,0
464,126935,1384,5:52.597,0
465,127199,1373,5:53.331,0
466,127472,1364,5:54.089,0
467,127739,1403,5:54.831,0
468,128002,1429,5:55.561,0
469,128276,1504,5:56.322,0
470,128546,1524,5:57.072,0
471,128819,1453,5:57.831,0
472,129093,1516,5:58.592,0
473,129363,1536,5:59.342,0
474,129639,1471,6:00.108,0
475,129911,1471,6:00.864,0
476,130180,1511,6:01.611,0
477,130453,1497,6:02.369,0
478,130721,1489,6:03.114,0
479,130997,1478,6:03.881,0
480,131273,1516,6:04.647,0
481,131543,1492,6:05.397,0
482,131820,1538,6:06.167,0
483,132021,1580,6:06.725,2
484,132355,1518,6:07.653,0
485,132629,1526,6:08.414,0
486,132898,1507,6:09.161,0
487,133170,1504,6:09.917,0
488,133441,1502,6:10.669,0
489,133708,1490,6:11.411,0
490,133985,1532,6:12.181,0
491,134257,1529,6:12.936,0
492,134525,1475,6:13.681,0
493,134698,1532,6:14.161,2
494,135063,1513,6:15.175,0
495,135336,1469,6:15.933,0
496,135609,1424,6:16.692,0
497,135877,1400,6:17.436,0
498,136148,1491,6:18.189,0
499,136420,1476,6:18.944,0
500,136688,1437,6:19.689,0
501,136962,1520,6:20.450,0
502,137226,1508,6:21.183,0
503,137493,1436,6:21.925,0
504,137771,1467,6:22.697,0
505,138035,1444,6:23.431,0
506,138303,1518,6:24.175,0
507,138577,1491,6:24.936,0
508,138849,1442,6:25.692,0
509,139108,1440,6:26.411,0
510,139375,1476,6:27.153,0
511,139641,1469,6:27.892,0
512,139912,1477,6:28.644,0
513,140177,1503,6:29.381,0
514,140442,1491,6:30.117,0
515,140715,1494,6:30.875,0
516,140895,1557,6:31.375,2
517,141247,1500,6:32.353,0
518,141517,1466,6:33.103,0
519,141786,1505,6:33.850,0
520,142061,1531,6:34.614,0
521,142329,1476,6:35.358,0
522,142598,1522,6:36.106,0
523,142880,1494,6:36.889,0
524,143153,1501,6:37.647,0
525,143420,1510,6:38.389,0
526,143693,1474,6:39.147,0
527,143963,1457,6:39.897,0
528,144238,1510,6:40.661,0
529,144509,1490,6:41.414,0
530,144776,1472,6:42.156,0
531,145053,1537,6:42.925,0
532,145317,1505,6:43.658,0
533,145578,1514,6:44.383,0
534,145845,1447,6:45.125,0
535,146109,1505,6:45.858,0
536,146377,1511,6:46.603,0
537,146644,1453,6:47.344,0
538,146907,1502,6:48.075,0
539,147178,1511,6:48.828,0
540,147447,1514,6:49.575,0
541,147706,1489,6:50.294,0
542,147979,1529,6:51.053,0
543,148244,1502,6:51.789,0
544,148514,1451,6:52.539,0
545,148791,1506,6:53.308,0
546,148981,1530,6:53.836,2
547,149333,1491,6:54.814,0
548,149604,1486,6:55.567,0
549,149874,1426,6:56.317,0
550,150063,1493,6:56.842,2
551,150407,1416,6:57.797,0
552,150680,1460,6:58.556,0
553,150950,1374,6:59.306,0
554,151217,1400,7:00.047,0
555,151493,1458,7:00.814,0
556,151766,1421,7:01.572,0
557,152031,1452,7:02.308,0
558,152303,1432,7:03.064,0
559,152569,1366,7:03.803,0
560,152748,1529,7:04.300,2
561,153107,1487,7:05.297,0
562,153374,1416,7:06.039,0
563,153643,1487,7:06.786,0
564,153822,1536,7:07.283,2
565,154166,1419,7:08.239,0
566,154433,1305,7:08.981,0
567,154693,1297,7:09.703,0
568,154955,1394,7:10.431,0
569,155226,1463,7:11.183,0
570,155488,1403,7:11.911,0
571,155762,1417,7:12.672,0
572,156041,1437,7:13.447,0
573,156312,1487,7:14.200,0
574,156504,1552,7:14.733,2
575,156854,1456,7:15.706,0
576,157120,1426,7:16.444,0
577,157394,1510,7:17.206,0
578,157660,1475,7:17.944,0
579,157922,1502,7:18.672,0
580,158189,1523,7:19.414,0
581,158455,1540,7:20.153,0
582,158715,1500,7:20.875,0
583,158976,1508,7:21.600,0
584,159239,1485,7:22.331,0
585,159509,1497,7:23.081,0
586,159766,1486,7:23.794,0
587,160031,1526,7:24.531,0
588,160304,1527,7:25.289,0
589,160568,1506,7:26.022,0
590,160828,1529,7:26.744,0
591,161093,1539,7:27.481,0
592,161353,1527,7:28.203,0
593,161617,1500,7:28.936,0
594,161883,1525,7:29.675,0
595,162140,1481,7:30.389,0
596,162409,1420,7:31.136,0
597,162672,1364,7:31.867,0
598,162932,1358,7:32.589,0
599,163198,1433,7:33.328,0
600,163464,1480,7:34.067,0
601,163734,1501,7:34.817,0
602,164002,1487,7:35.561,0
603,164269,1446,7:36.303,0
604,164541,1498,7:37.058,0
605,164810,1520,7:37.806,0
606,164994,1592,7:38.317,2
607,165338,1482,7:39.272,0
608,165600,1504,7:40.000,0
609,165859,1434,7:40.719,0
610,166127,1493,7:41.464,0
611,166383,1483,7:42.175,0
612,166640,1509,7:42.889,0
613,166907,1503,7:43.631,0
614,167169,1489,7:44.358,0
615,167425,1515,7:45.069,0
616,167689,1504,7:45.803,0
617,167950,1497,7:46.528,0
618,168133,1557,7:47.036,2
619,168479,1480,7:47.997,0
620,168744,1491,7:48.733,0
621,169014,1514,7:49.483,0
622,169276,1514,7:50.211,0
623,169534,1434,7:50.928,0
624,169740,1569,7:51.500,2
625,170058,1493,7:52.383,0
626,170319,1478,7:53.108,0
627,170588,1528,7:53.856,0
628,170840,1429,7:54.556,0
629,171100,1485,7:55.278,0
630,171366,1524,7:56.017,0
631,171625,1440,7:56.736,0
632,171883,1501,7:57.453,0
633,172145,1504,7:58.181,0
634,172408,1460,7:58.911,0
635,172674,1503,7:59.650,0
636,172939,1514,8:00.386,0
637,173204,1526,8:01.122,0
638,173392,1571,8:01.644,2
639,173742,1510,8:02.617,0
640,174004,1499,8:03.344,0
641,174268,1477,8:04.078,0
642,174528,1549,8:04.800,0
643,174797,1500,8:05.547,0
644,175060,1467,8:06.278,0
645,175320,1515,8:07.000,0
646,175588,1448,8:07.744,0
647,175853,1458,8:08.481,0
648,176113,1462,8:09.203,0
649,176381,1514,8:09.947,0
650,176559,1550,8:10.442,2
651,176907,1458,8:11.408,0
652,177179,1518,8:12.164,0
653,177442,1490,8:12.894,0
654,177711,1507,8:13.642,0
655,177977,1515,8:14.381,0
656,178243,1365,8:15.119,0
657,178507,1100,8:15.853,0
658,178702,1316,8:16.394,2
659,179034,1268,8:17.317,0
660,179306,1337,8:18.072,0
661,179565,1340,8:18.792,0
662,179827,1463,8:19.519,0
663,180097,1439,8:20.269,0
664,180357,1440,8:20.992,0
665,180622,1461,8:21.728,0
666,180886,1479,8:22.461,0
667,181147,1467,8:23.186,0
668,181336,1544,8:23.711,2
669,181686,1524,8:24.683,0
670,181952,1499,8:25.422,0
671,182224,1461,8:26.178,0
672,182496,1490,8:26.933,0
673,182760,1493,8:27.667,0
674,183029,1516,8:28.414,0
675,183302,1505,8:29.172,0
676,183485,1551,8:29.681,2
677,183852,1517,8:30.700,0
678,184124,1517,8:31.456,0
679,184408,1539,8:32.244,0
680,184593,1548,8:32.758,2
681,184950,1504,8:33.750,0
682,185223,1530,8:34.508,0
683,185493,1498,8:35.258,0
684,185768,1487,8:36.022,0
685,186040,1504,8:36.778,0
686,186312,1476,8:37.533,0
687,186585,1477,8:38.292,0
688,186859,1519,8:39.053,0
689,187122,1462,8:39.783,0
690,187388,1502,8:40.522,0
691,187658,1486,8:41.272,0
692,187931,1464,8:42.031,0
693,188193,1473,8:42.758,0
694,188456,1438,8:43.489,0
695,188730,1487,8:44.250,0
696,188996,1487,8:44.989,0
697,189260,1434,8:45.722,0
698,189527,1510,8:46.464,0
699,189791,1487,8:47.197,0
700,190064,1501,8:47.956,0
701,190332,1519,8:48.700,0
702,190510,1556,8:49.194,2
703,190870,1543,8:50.194,0
704,191139,1478,8:50.942,0
705,191398,1507,8:51.661,0
706,191662,1509,8:52.394,0
707,191923,1525,8:53.119,0
708,192195,1543,8:53.875,0
709,192456,1510,8:54.600,0
710,192717,1506,8:55.325,0
711,192990,1520,8:56.083,0
712,193255,1544,8:56.819,0
713,193513,1505,8:57.536,0
714,193783,1516,8:58.286,0
715,194048,1508,8:59.022,0
716,194311,1492,8:59.753,0
717,194585,1565,9:00.514,0
718,194850,1547,9:01.250,0
719,195118,1543,9:01.994,0
720,195388,1504,9:02.744,0
721,195655,1529,9:03.486,0
722,195847,1563,9:04.019,2
723,196182,1497,9:04.950,0
724,196454,1537,9:05.706,0
725,196718,1518,9:06.439,0
726,196982,1540,9:07.172,0
727,197245,1549,9:07.903,0
728,197513,1528,9:08.647,0
729,197779,1524,9:09.386,0
730,198043,1543,9:10.119,0
731,198307,1534,9:10.853,0
732,198569,1533,9:11.581,0
733,198842,1546,9:12.339,0
734,199108,1528,9:13.078,0
735,199374,1497,9:13.817,0
736,199557,1566,9:14.325,2
737,199914,1491,9:15.317,0
738,200175,1489,9:16.042,0
739,200443,1501,9:16.786,0
740,200707,1481,9:17.519,0
741,200972,1461,9:18.256,0
742,201235,1432,9:18.986,0
743,201498,1480,9:19.717,0
744,201768,1463,9:20.467,0
745,202032,1435,9:21.200,0
746,202298,1476,9:21.939,0
747,202570,1481,9:22.694,0
748,202836,1435,9:23.433,0
749,203109,1479,9:24.192,0
750,203384,1473,9:24.956,0
751,203655,1469,9:25.708,0
752,203836,1551,9:26.211,2
753,204207,1522,9:27.242,0
754,204480,1493,9:28.000,0
755,204757,1510,9:28.769,0
756,205030,1487,9:29.528,0
757,205303,1544,9:30.286,0
758,205485,1579,9:30.792,2
759,205853,1543,9:31.814,0
760,206137,1530,9:32.603,0
761,206349,1578,9:33.192,2
762,206688,1534,9:34.133,0
763,206965,1530,9:34.903,0
764,207237,1542,9:35.658,0
765,207513,1516,9:36.425,0
766,207791,1514,9:37.197,0
767,208065,1534,9:37.958,0
768,208350,1530,9:38.750,0
769,208526,1548,9:39.239,2
770,208898,1520,9:40.272,0
771,209179,1479,9:41.053,0
772,209456,1506,9:41.822,0
773,209636,1551,9:42.322,2
774,210004,1475,9:43.344,0
775,210278,1521,9:44.106,0
776,210555,1475,9:44.875,0
777,210744,1568,9:45.400,2
778,211094,1519,9:46.372,0
779,211364,1359,9:47.122,0
780,211633,1451,9:47.869,0
781,211909,1426,9:48.636,0
782,212175,1346,9:49.375,0
783,212439,1506,9:50.108,0
784,212716,1414,9:50.878,0
785,212977,1307,9:51.603,0
786,213236,1245,9:52.322,0
787,213418,1493,9:52.828,2
788,213764,1274,9:53.789,0
789,214029,1304,9:54.525,0
790,214293,1406,9:55.258,0
791,214553,1341,9:55.981,0
792,214822,1406,9:56.728,0
793,215086,1446,9:57.461,0
794,215344,1364,9:58.178,0
795,215526,1573,9:58.683,2
796,215870,1457,9:59.639,0
797,216140,1357,0:00.389,0
798,216407,1437,0:01.131,0
799,216672,1479,0:01.867,0
800,216942,1396,0:02.617,0
801,217212,1428,0:03.367,0
802,217479,1449,0:04.108,0
803,217660,1534,0:04.611,2
804,218031,1426,0:05.642,0
805,218313,1432,0:06.425,0
806,218527,1339,0:07.019,2
807,218661,1530,0:07.392,2
808,219051,1449,0:08.475,0
809,219340,1437,0:09.278,0
810,219623,1480,0:10.064,0
811,219806,1556,0:10.572,2
812,220176,1488,0:11.600,0
813,220465,1488,0:12.403,0
814,220751,1533,0:13.197,0
815,220932,1551,0:13.700,2
816,221315,1528,0:14.764,0
817,221594,1501,0:15.539,0
818,221865,1486,0:16.292,0
819,222042,1524,0:16.783,2
820,222413,1506,0:17.814,0
821,222687,1442,0:18.575,0
822,222962,1446,0:19.339,0
823,223236,1429,0:20.100,0
824,223521,1448,0:20.892,0
825,223801,1463,0:21.669,0
826,224080,1505,0:22.444,0
827,224370,1523,0:23.250,0
828,224653,1476,0:24.036,0
829,224947,1511,0:24.853,0
830,225232,1484,0:25.644,0
831,225517,1489,0:26.436,0
832,225809,1516,0:27.247,0
833,226089,1391,0:28.025,0
834,226365,1438,0:28.792,0
835,226646,1457,0:29.572,0
836,226913,1250,0:30.314,0
837,227192,1381,0:31.089,0
838,227460,1392,0:31.833,0
839,227723,1308,0:32.564,0
840,228000,1395,0:33.333,0
841,228269,1342,0:34.081,0
842,228532,1279,0:34.811,0
843,228802,1355,0:35.561,0
844,229074,1349,0:36.317,0
845,229265,1475,0:36.847,2
846,229621,1395,0:37.836,0
847,229890,1287,0:38.583,0
848,230167,1376,0:39.353,0
849,230437,1434,0:40.103,0
850,230699,1343,0:40.831,0
851,230970,1157,0:41.583,0
852,231235,1294,0:42.319,0
853,231514,1346,0:43.094,0
854,231789,1405,0:43.858,0
855,232060,1370,0:44.611,0
856,232347,1395,0:45.408,0
857,232525,1550,0:45.903,2
858,232901,1463,0:46.947,0
859,233182,1398,0:47.728,0
860,233465,1481,0:48.514,0
861,233651,1554,0:49.031,2
862,234026,1435,0:50.072,0
863,234307,1519,0:50.853,0
864,234592,1490,0:51.644,0
865,234873,1521,0:52.425,0
866,235146,1494,0:53.183,0
867,235427,1498,0:53.964,0
868,235707,1476,0:54.742,0
869,236000,1468,0:55.556,0
870,236278,1448,0:56.328,0
871,236564,1432,0:57.122,0
872,236857,1494,0:57.936,0
