,Sample #,MLII,Time,Type
252,52977,1351,2:27.158,0
253,53191,1324,2:27.753,3
254,53372,1310,2:28.256,2
255,53636,1320,2:28.989,0
256,53835,1383,2:29.542,0
257,54002,1349,2:30.006,2
258,54259,1327,2:30.719,0
259,54463,1307,2:31.286,0
260,54634,1273,2:31.761,2
261,54864,1330,2:32.400,0
262,55083,1313,2:33.008,0
263,55273,1302,2:33.536,2
264,55569,1308,2:34.358,0
265,55799,1352,2:34.997,3
266,55952,1278,2:35.422,2
267,56266,1330,2:36.294,0
268,56454,1250,2:36.817,2
269,56628,1248,2:37.300,2
270,56932,1286,2:38.144,0
271,57122,1319,2:38.672,3
272,57300,1291,2:39.167,2
273,57553,1317,2:39.869,0
274,57771,1409,2:40.475,3
275,57933,1287,2:40.925,2
276,58230,1311,2:41.750,0
277,58444,1374,2:42.344,3
278,58608,1308,2:42.800,2
279,58877,1318,2:43.547,0
280,59075,1432,2:44.097,3
281,59222,1335,2:44.506,2
282,59504,1304,2:45.289,0
283,59714,1410,2:45.872,3
284,59883,1344,2:46.342,2
285,60149,1285,2:47.081,0
286,60352,1314,2:47.644,0
287,60519,1308,2:48.108,2
288,60763,1309,2:48.786,0
289,60971,1283,2:49.364,0
290,61159,1292,2:49.886,2
291,61405,1299,2:50.569,0
292,61619,1390,2:51.164,0
293,61785,1293,2:51.625,2
294,62097,1292,2:52.492,0
295,62321,1371,2:53.114,0
296,62481,1258,2:53.558,2
297,62749,1274,2:54.303,0
298,62953,1334,2:54.869,0
299,63116,1317,2:55.322,2
300,63364,1286,2:56.011,0
301,63562,1291,2:56.561,0
302,63750,1207,2:57.083,2
303,63980,1298,2:57.722,0
304,64191,1318,2:58.308,0
305,64397,1329,2:58.881,3
306,64562,1234,2:59.339,2
307,64854,1289,3:00.150,0
308,65053,1278,3:00.703,3
309,65216,1306,3:01.156,2
310,65449,1264,3:01.803,0
311,65634,1261,3:02.317,0
312,65820,1254,3:02.833,3
313,66017,1226,3:03.381,0
314,66218,1245,3:03.939,0
315,66419,1247,3:04.497,0
316,66589,1216,3:04.969,2
317,66792,1278,3:05.533,0
318,66976,1262,3:06.044,0
319,67168,1342,3:06.578,3
320,67331,1217,3:07.031,2
321,67560,1355,3:07.667,0
322,67747,1278,3:08.186,0
323,67931,1277,3:08.697,0
324,68133,1279,3:09.258,0
325,68342,1284,3:09.839,0
326,68552,1268,3:10.422,3
327,68719,1319,3:10.886,2
328,68979,1326,3:11.608,0
329,69190,1339,3:12.194,3
330,69347,1324,3:12.631,2
331,69617,1292,3:13.381,0
332,69812,1275,3:13.922,3
333,69962,1331,3:14.339,2
334,70230,1310,3:15.083,0
335,70441,1319,3:15.669,3
336,70604,1278,3:16.122,2
337,70882,1308,3:16.894,0
338,71084,1302,3:17.456,3
339,71245,1350,3:17.903,2
340,71510,1331,3:18.639,0
341,71711,1291,3:19.197,3
342,71868,1311,3:19.633,2
343,72126,1296,3:20.350,0
344,72318,1263,3:20.883,3
345,72486,1309,3:21.350,2
346,72755,1259,3:22.097,0
347,72969,1345,3:22.692,0
348,73134,1310,3:23.150,2
349,73377,1223,3:23.825,0
350,73579,1156,3:24.386,0
351,73740,1223,3:24.833,2
352,73992,1148,3:25.533,0
353,74193,1183,3:26.092,3
354,74339,1195,3:26.497,2
355,74594,1096,3:27.206,0
356,74802,1125,3:27.783,0
357,74969,1217,3:28.247,2
358,75210,1071,3:28.917,0
359,75407,1011,3:29.464,0
360,75607,1112,3:30.019,2
361,75815,1045,3:30.597,0
362,76010,1076,3:31.139,0
363,76204,1085,3:31.678,0
364,76400,1135,3:32.222,0
365,76590,1226,3:32.750,0
366,76793,1374,3:33.314,3
367,76964,1299,3:33.789,2
368,77240,1302,3:34.556,0
369,77449,1315,3:35.136,3
370,77605,1322,3:35.569,2
371,77869,1308,3:36.303,0
372,78071,1321,3:36.864,3
373,78232,1320,3:37.311,2
374,78464,1318,3:37.956,0
375,78646,1296,3:38.461,0
376,78839,1301,3:38.997,0
377,79042,1314,3:39.561,0
378,79262,1313,3:40.172,0
379,79468,1275,3:40.744,2
380,79639,1265,3:41.219,2
381,79931,1284,3:42.031,0
382,80126,1263,3:42.572,3
383,80282,1290,3:43.006,2
384,80525,1280,3:43.681,0
385,80723,1272,3:44.231,0
386,80898,1242,3:44.717,2
387,81108,1295,3:45.300,0
388,81310,1301,3:45.861,0
389,81509,1389,3:46.414,3
390,81674,1256,3:46.872,2
391,81894,1297,3:47.483,0
392,82078,1275,3:47.994,0
393,82274,1339,3:48.539,0
394,82435,1233,3:48.986,2
395,82647,1288,3:49.575,0
396,82829,1250,3:50.081,0
397,83005,1349,3:50.569,0
398,83167,1286,3:51.019,2
399,83400,1294,3:51.667,0
400,83606,1278,3:52.239,0
401,83804,1291,3:52.789,0
402,84002,1313,3:53.339,0
403,84194,1296,3:53.872,0
404,84395,1370,3:54.431,3
405,84553,1264,3:54.869,2
406,84814,1296,3:55.594,0
407,85012,1349,3:56.144,0
408,85166,1285,3:56.572,2
409,85401,1307,3:57.225,0
410,85606,1283,3:57.794,0
411,85810,1298,3:58.361,0
412,86016,1287,3:58.933,0
413,86225,1289,3:59.514,0
414,86432,1277,4:00.089,3
415,86591,1230,4:00.531,2
416,86884,1284,4:01.344,0
417,87069,1234,4:01.858,2
418,87225,1236,4:02.292,2
419,87488,1294,4:03.022,0
420,87694,1370,4:03.594,3
421,87865,1294,4:04.069,2
422,88107,1277,4:04.742,0
423,88308,1262,4:05.300,0
424,88487,1240,4:05.797,2
425,88714,1292,4:06.428,0
426,88929,1304,4:07.025,0
427,89124,1242,4:07.567,2
428,89366,1293,4:08.239,0
429,89562,1231,4:08.783,3
430,89719,1321,4:09.219,2
431,89996,1301,4:09.989,0
432,90211,1407,4:10.586,3
433,90374,1315,4:11.039,2
434,90631,1289,4:11.753,0
435,90834,1274,4:12.317,0
436,91002,1262,4:12.783,2
437,91224,1319,4:13.400,0
438,91426,1289,4:13.961,0
439,91630,1305,4:14.528,0
440,91844,1322,4:15.122,0
441,92054,1318,4:15.706,0
442,92266,1314,4:16.294,3
443,92446,1255,4:16.794,2
444,92723,1287,4:17.564,0
445,92927,1308,4:18.131,3
446,93085,1267,4:18.569,2
447,93348,1324,4:19.300,0
448,93543,1423,4:19.842,3
449,93695,1329,4:20.264,2
450,93924,1299,4:20.900,0
451,94130,1268,4:21.472,0
452,94318,1258,4:21.994,2
453,94537,1327,4:22.603,0
454,94733,1305,4:23.147,0
455,94929,1294,4:23.692,3
456,95095,1295,4:24.153,2
457,95357,1284,4:24.881,0
458,95556,1304,4:25.433,3
459,95715,1347,4:25.875,2
460,95950,1308,4:26.528,0
461,96153,1302,4:27.092,0
462,96335,1283,4:27.597,2
463,96572,1311,4:28.256,0
464,96788,1327,4:28.856,0
465,96997,1347,4:29.436,3
466,97162,1261,4:29.894,2
467,97463,1298,4:30.731,0
468,97651,1264,4:31.253,2
469,97812,1244,4:31.700,2
470,98103,1287,4:32.508,0
471,98297,1254,4:33.047,2
472,98477,1293,4:33.547,2
473,98748,1306,4:34.300,0
474,98952,1342,4:34.867,3
475,99111,1305,4:35.308,2
476,99354,1309,4:35.983,0
477,99560,1309,4:36.556,0
478,99735,1266,4:37.042,2
479,99964,1308,4:37.678,0
480,100163,1302,4:38.231,0
481,100332,1265,4:38.700,2
482,100568,1309,4:39.356,0
483,100787,1294,4:39.964,0
484,100977,1252,4:40.492,2
485,101248,1289,4:41.244,0
486,101452,1346,4:41.811,3
487,101610,1345,4:42.250,2
488,101870,1326,4:42.972,0
489,102077,1328,4:43.547,3
490,102238,1331,4:43.994,2
491,102487,1283,4:44.686,0
492,102688,1276,4:45.244,0
493,102862,1263,4:45.728,2
494,103092,1300,4:46.367,0
495,103292,1304,4:46.922,0
496,103495,1348,4:47.486,3
497,103660,1294,4:47.944,2
498,103932,1282,4:48.700,0
499,104132,1377,4:49.256,3
500,104287,1325,4:49.686,2
501,104532,1299,4:50.367,0
502,104740,1281,4:50.944,0
503,104934,1250,4:51.483,2
504,105165,1309,4:52.125,0
505,105374,1311,4:52.706,0
506,105577,1258,4:53.269,2
507,105742,1247,4:53.728,2
508,106047,1301,4:54.575,0
509,106240,1242,4:55.111,2
510,106400,1268,4:55.556,2
511,106661,1317,4:56.281,0
512,106854,1339,4:56.817,3
513,107015,1315,4:57.264,2
514,107262,1316,4:57.950,0
515,107473,1325,4:58.536,0
516,107684,1317,4:59.122,0
517,107896,1301,4:59.711,0
518,108113,1314,5:00.314,0
519,108307,1277,5:00.853,2
520,108478,1317,5:01.328,2
521,108764,1338,5:02.122,0
522,108952,1306,5:02.644,2
523,109125,1284,5:03.125,2
524,109439,1325,5:03.997,0
525,109650,1404,5:04.583,3
526,109815,1333,5:05.042,2
527,110065,1354,5:05.736,0
528,110277,1314,5:06.325,0
529,110441,1289,5:06.781,2
530,110679,1341,5:07.442,0
531,110879,1359,5:07.997,0
532,111044,1298,5:08.456,2
533,111309,1313,5:09.192,0
534,111529,1348,5:09.803,3
535,111693,1321,5:10.258,2
536,111977,1314,5:11.047,0
537,112182,1317,5:11.617,3
538,112342,1334,5:12.061,2
539,112599,1291,5:12.775,0
540,112805,1297,5:13.347,0
541,112977,1318,5:13.825,2
542,113201,1317,5:14.447,0
543,113402,1296,5:15.006,0
544,113590,1297,5:15.528,2
545,113845,1322,5:16.236,0
546,114057,1315,5:16.825,0
547,114254,1268,5:17.372,2
548,114493,1317,5:18.036,0
549,114706,1290,5:18.628,0
550,114888,1237,5:19.133,2
551,115117,1312,5:19.769,0
552,115314,1308,5:20.317,0
553,115523,1324,5:20.897,3
554,115747,1317,5:21.519,0
555,115976,1312,5:22.156,0
556,116194,1351,5:22.761,2
557,116411,1325,5:23.364,0
558,116627,1318,5:23.964,0
559,116843,1304,5:24.564,0
560,117064,1293,5:25.178,0
561,117282,1388,5:25.783,3
562,117441,1298,5:26.225,2
563,117693,1301,5:26.925,0
564,117909,1296,5:27.525,0
565,118106,1319,5:28.072,2
566,118349,1317,5:28.747,0
567,118553,1300,5:29.314,0
568,118751,1299,5:29.864,0
569,118953,1285,5:30.425,0
570,119155,1298,5:30.986,0
571,119353,1411,5:31.536,3
572,119511,1342,5:31.975,2
573,119770,1279,5:32.694,0
574,119984,1404,5:33.289,3
575,120148,1346,5:33.744,2
576,120409,1292,5:34.469,0
577,120612,1317,5:35.033,0
578,120798,1324,5:35.550,2
579,121008,1309,5:36.133,0
580,121196,1298,5:36.656,0
581,121382,1304,5:37.172,0
582,121542,1311,5:37.617,2
583,121754,1306,5:38.206,0
584,121943,1331,5:38.731,0
585,122137,1345,5:39.269,0
586,122314,1260,5:39.761,2
587,122546,1286,5:40.406,0
588,122741,1311,5:40.947,0
589,122935,1375,5:41.486,0
590,123097,1296,5:41.936,2
591,123334,1339,5:42.594,0
592,123535,1313,5:43.153,0
593,123726,1341,5:43.683,2
594,123921,1292,5:44.225,0
595,124101,1262,5:44.725,0
596,124298,1328,5:45.272,0
597,124469,1289,5:45.747,2
598,124697,1300,5:46.381,0
599,124902,1246,5:46.950,0
600,125099,1350,5:47.497,3
601,125263,1243,5:47.953,2
602,125488,1283,5:48.578,0
603,125679,1192,5:49.108,0
604,125862,1280,5:49.617,0
605,126051,1250,5:50.142,0
606,126240,1239,5:50.667,0
607,126428,1255,5:51.189,0
608,126622,1334,5:51.728,3
609,126815,1265,5:52.264,0
610,127008,1327,5:52.800,0
611,127201,1338,5:53.336,0
612,127362,1259,5:53.783,2
613,127571,1316,5:54.364,0
614,127753,1292,5:54.869,0
615,127941,1290,5:55.392,0
616,128103,1327,5:55.842,2
617,128303,1365,5:56.397,0
618,128492,1307,5:56.922,0
619,128697,1439,5:57.492,3
620,128870,1291,5:57.972,2
621,129112,1330,5:58.644,0
622,129311,1333,5:59.197,0
623,129494,1334,5:59.706,0
624,129684,1284,6:00.233,0
625,129873,1322,6:00.758,0
626,130058,1165,6:01.272,0
627,130239,1331,6:01.775,2
628,130429,1219,6:02.303,0
629,130611,1340,6:02.808,0
630,130799,1341,6:03.331,0
631,130971,1329,6:03.808,2
632,131177,1379,6:04.381,0
633,131371,1343,6:04.919,0
634,131565,1268,6:05.458,0
635,131734,1250,6:05.928,2
636,131938,1341,6:06.494,0
637,132110,1328,6:06.972,0
638,132289,1200,6:07.469,0
639,132463,1226,6:07.953,3
640,132630,1191,6:08.417,0
641,132808,1229,6:08.911,0
642,132989,1306,6:09.414,0
643,133180,1286,6:09.944,0
644,133366,1305,6:10.461,0
645,133563,1264,6:11.008,0
646,133753,1267,6:11.536,0
647,133963,1268,6:12.119,0
648,134158,1353,6:12.661,0
649,134345,1312,6:13.181,0
650,134529,1318,6:13.692,0
651,134709,1436,6:14.192,3
652,134890,1371,6:14.694,0
653,135083,1400,6:15.231,0
654,135284,1445,6:15.789,0
655,135457,1281,6:16.269,2
656,135716,1407,6:16.989,0
657,135930,1390,6:17.583,0
658,136102,1315,6:18.061,2
659,136345,1377,6:18.736,0
660,136549,1372,6:19.303,0
661,136736,1297,6:19.822,2
662,136992,1376,6:20.533,0
663,137204,1406,6:21.122,0
664,137390,1311,6:21.639,2
665,137677,1356,6:22.436,0
666,137908,1470,6:23.078,3
667,138062,1307,6:23.506,2
668,138386,1321,6:24.406,0
669,138560,993,6:24.889,2
670,138849,1305,6:25.692,0
671,139049,1306,6:26.247,0
672,139241,1356,6:26.781,3
673,139412,1336,6:27.256,2
674,139705,1334,6:28.069,0
675,139921,1338,6:28.669,0
676,140106,1284,6:29.183,2
677,140340,1365,6:29.833,0
678,140553,1339,6:30.425,0
679,140752,1348,6:30.978,3
680,140917,1298,6:31.436,2
681,141199,1313,6:32.219,0
682,141360,961,6:32.667,2
683,141632,1275,6:33.422,0
684,141843,1290,6:34.008,0
685,142060,1360,6:34.611,3
686,142231,1289,6:35.086,2
687,142505,1268,6:35.847,0
688,142674,1003,6:36.317,2
689,142918,1314,6:36.994,0
690,143117,1338,6:37.547,0
691,143316,1367,6:38.100,0
692,143477,1329,6:38.547,2
693,143741,1388,6:39.281,0
694,143964,1376,6:39.900,0
695,144184,1407,6:40.511,3
696,144347,1287,6:40.964,2
697,144651,1375,6:41.808,0
698,144873,1471,6:42.425,3
699,145026,1221,6:42.850,2
700,145322,1333,6:43.672,0
701,145521,1420,6:44.225,3
702,145668,1309,6:44.633,2
703,145944,1308,6:45.400,0
704,146157,1340,6:45.992,0
705,146371,1416,6:46.586,3
706,146546,1288,6:47.072,2
707,146826,1303,6:47.850,0
708,147035,1280,6:48.431,0
709,147219,1238,6:48.942,2
710,147456,1297,6:49.600,0
711,147677,1308,6:50.214,0
712,147875,1296,6:50.764,2
713,148051,1241,6:51.253,2
714,148372,1315,6:52.144,0
715,148587,1313,6:52.742,3
716,148753,1245,6:53.203,2
717,149048,1341,6:54.022,0
718,149265,1425,6:54.625,3
719,149419,1317,6:55.053,2
720,149676,1346,6:55.767,0
721,149869,1384,6:56.303,0
722,150050,1301,6:56.806,2
723,150311,1322,6:57.531,0
724,150530,1281,6:58.139,0
725,150739,1189,6:58.719,2
726,150928,1155,6:59.244,2
727,151273,1278,7:00.203,0
728,151460,1232,7:00.722,2
729,151737,1306,7:01.492,0
730,151959,1323,7:02.108,0
731,152159,1320,7:02.664,3
732,152337,1247,7:03.158,2
733,152667,1325,7:04.075,0
734,152882,1306,7:04.672,2
735,153077,1297,7:05.214,2
736,153360,1267,7:06.000,0
737,153570,1444,7:06.583,3
738,153724,1311,7:07.011,2
739,154015,1345,7:07.819,0
740,154213,1335,7:08.369,3
741,154374,1223,7:08.817,2
742,154705,1340,7:09.736,0
743,154914,1278,7:10.317,2
744,155103,1260,7:10.842,2
745,155397,1304,7:11.658,0
746,155619,1449,7:12.275,3
747,155785,1339,7:12.736,2
748,156062,1355,7:13.506,0
749,156264,1403,7:14.067,3
750,156411,1347,7:14.475,2
751,156694,1290,7:15.261,0
752,156925,1400,7:15.903,3
753,157089,1257,7:16.358,2
754,157412,1312,7:17.256,0
755,157627,1429,7:17.853,3
756,157778,1268,7:18.272,2
757,158080,1310,7:19.111,0
758,158297,1435,7:19.714,3
759,158445,1248,7:20.125,2
760,158736,1330,7:20.933,0
761,158949,1322,7:21.525,3
762,159113,1248,7:21.981,2
763,159446,1331,7:22.906,0
764,159656,1257,7:23.489,2
765,159832,1226,7:23.978,2
766,160139,1313,7:24.831,0
767,160343,1279,7:25.397,3
768,160498,1195,7:25.828,2
769,160803,1297,7:26.675,0
770,161023,1328,7:27.286,3
771,161195,1244,7:27.764,2
772,161507,1343,7:28.631,0
773,161722,1408,7:29.228,3
774,161882,1320,7:29.672,2
775,162167,1347,7:30.464,0
776,162378,1341,7:31.050,3
777,162533,1296,7:31.481,2
778,162832,1345,7:32.311,0
779,163035,1323,7:32.875,3
780,163202,1267,7:33.339,2
781,163534,1326,7:34.261,0
782,163755,1361,7:34.875,3
783,163925,1281,7:35.347,2
784,164207,1324,7:36.131,0
785,164414,1298,7:36.706,3
786,164573,1331,7:37.147,2
787,164850,1311,7:37.917,0
788,165046,1290,7:38.461,3
789,165211,1300,7:38.919,2
790,165464,1271,7:39.622,0
791,165674,1272,7:40.206,0
792,165883,1293,7:40.786,0
793,166103,1301,7:41.397,0
794,166336,1302,7:42.044,0
795,166541,1229,7:42.614,2
796,166739,1212,7:43.164,2
797,167060,1280,7:44.056,0
798,167246,1230,7:44.572,2
799,167429,1174,7:45.081,2
800,167803,1280,7:46.119,0
801,168009,1232,7:46.692,2
802,168199,1226,7:47.219,2
803,168518,1318,7:48.106,0
804,168717,1258,7:48.658,2
805,168898,1238,7:49.161,2
806,169221,1343,7:50.058,0
807,169403,1255,7:50.564,2
808,169587,1221,7:51.075,2
809,169928,1305,7:52.022,0
810,170129,1251,7:52.581,2
811,170330,1226,7:53.139,2
812,170659,1300,7:54.053,0
813,170855,1253,7:54.597,2
814,171036,1218,7:55.100,2
815,171348,1333,7:55.967,0
816,171541,1270,7:56.503,2
817,171720,1259,7:57.000,2
818,172044,1349,7:57.900,0
819,172249,1282,7:58.469,2
820,172430,1223,7:58.972,2
821,172754,1334,7:59.872,0
822,172952,1251,8:00.422,2
823,173140,1221,8:00.944,2
824,173461,1304,8:01.836,0
825,173642,1260,8:02.339,2
826,173834,1259,8:02.872,2
827,174139,1314,8:03.719,0
828,174363,1345,8:04.342,3
829,174535,1279,8:04.819,2
830,174821,1335,8:05.614,0
831,175027,1274,8:06.186,3
832,175192,1230,8:06.644,2
833,175504,1334,8:07.511,0
834,175698,1275,8:08.050,2
835,175870,1212,8:08.528,2
836,176198,1315,8:09.439,0
837,176397,1282,8:09.992,2
838,176588,1263,8:10.522,2
839,176895,1327,8:11.375,0
840,177108,1371,8:11.967,3
841,177273,1272,8:12.425,2
842,177566,1346,8:13.239,0
843,177757,1291,8:13.769,2
844,177925,1237,8:14.236,2
845,178250,1351,8:15.139,0
846,178455,1291,8:15.708,2
847,178643,1230,8:16.231,2
848,178975,1315,8:17.153,0
849,179165,1248,8:17.681,2
850,179345,1224,8:18.181,2
851,179641,1295,8:19.003,0
852,179838,1238,8:19.550,3
853,180004,1166,8:20.011,2
854,180307,1298,8:20.853,0
855,180508,1256,8:21.411,2
856,180693,1211,8:21.925,2
857,181048,1304,8:22.911,0
858,181247,1257,8:23.464,2
859,181422,1242,8:23.950,2
860,181755,1315,8:24.875,0
861,181942,1254,8:25.394,2
862,182118,1207,8:25.883,2
863,182472,1323,8:26.867,0
864,182668,1257,8:27.411,2
865,182853,1224,8:27.925,2
866,183214,1297,8:28.928,0
867,183405,1255,8:29.458,2
868,183585,1244,8:29.958,2
869,183914,1338,8:30.872,0
870,184104,1279,8:31.400,2
871,184273,1227,8:31.869,2
872,184576,1323,8:32.711,0
