,Sample #,MLII,Time,Type
78,19807,1040,0:55.019,0
79,20057,1040,0:55.714,0
80,20314,1038,0:56.428,0
81,20575,1035,0:57.153,0
82,20833,1031,0:57.869,0
83,21088,1051,0:58.578,0
84,21345,1041,0:59.292,0
85,21601,1025,1:00.003,0
86,21858,1019,1:00.717,0
87,22109,1019,1:01.414,0
88,22367,998,1:02.131,0
89,22611,1013,1:02.808,0
90,22865,986,1:03.514,0
91,23116,976,1:04.211,0
92,23373,986,1:04.925,0
93,23620,1015,1:05.611,0
94,23868,1027,1:06.300,0
95,24124,1040,1:07.011,0
96,24370,1051,1:07.694,0
97,24626,1070,1:08.406,0
98,24872,1088,1:09.089,0
99,25124,1082,1:09.789,0
100,25372,1075,1:10.478,0
101,25626,1072,1:11.183,0
102,25878,1065,1:11.883,0
103,26125,1043,1:12.569,0
104,26370,1045,1:13.250,0
105,26618,1039,1:13.939,0
106,26868,1043,1:14.633,0
107,27115,1045,1:15.319,0
108,27361,1026,1:16.003,0
109,27609,1022,1:16.692,0
110,27857,1033,1:17.381,0
111,28107,1098,1:18.075,0
112,28354,1080,1:18.761,0
113,28609,1061,1:19.469,0
114,28858,1031,1:20.161,0
115,29108,1025,1:20.856,0
116,29360,1014,1:21.556,0
117,29610,1004,1:22.250,0
118,29866,1028,1:22.961,0
119,30110,1045,1:23.639,0
120,30361,1036,1:24.336,0
121,30607,1021,1:25.019,0
122,30856,1009,1:25.711,0
123,31105,993,1:26.403,0
124,31355,984,1:27.097,0
125,31599,987,1:27.775,0
126,31847,1001,1:28.464,0
127,32096,1000,1:29.156,0
128,32344,991,1:29.844,0
129,32594,1004,1:30.539,0
130,32837,1001,1:31.214,0
131,33083,1004,1:31.897,0
132,33333,1010,1:32.592,0
133,33581,1008,1:33.281,0
134,33830,1023,1:33.972,0
135,34080,1053,1:34.667,0
136,34323,1087,1:35.342,0
137,34566,1061,1:36.017,0
138,34817,1031,1:36.714,0
139,35060,1009,1:37.389,0
140,35303,986,1:38.064,0
141,35546,981,1:38.739,0
142,35789,978,1:39.414,0
143,36035,973,1:40.097,0
144,36282,961,1:40.783,0
145,36535,964,1:41.486,0
146,36784,954,1:42.178,0
147,37031,966,1:42.864,0
148,37280,991,1:43.556,0
149,37533,1000,1:44.258,0
150,37785,1010,1:44.958,0
151,38030,1014,1:45.639,0
152,38284,1018,1:46.344,0
153,38537,1014,1:47.047,0
154,38785,1011,1:47.736,0
155,39042,1008,1:48.450,0
156,39295,1023,1:49.153,0
157,39547,1045,1:49.853,0
158,39793,1035,1:50.536,0
159,40050,1019,1:51.250,0
160,40301,1019,1:51.947,0
161,40552,1020,1:52.644,0
162,40803,1002,1:53.342,0
163,41057,1009,1:54.047,0
164,41310,1011,1:54.750,0
165,41556,1018,1:55.433,0
166,41817,1043,1:56.158,0
167,42064,1078,1:56.844,0
168,42313,1073,1:57.536,0
169,42569,1062,1:58.247,0
170,42822,1052,1:58.950,0
171,43074,1042,1:59.650,0
172,43319,1028,2:00.331,0
173,43573,1012,2:01.036,0
174,43817,1031,2:01.714,0
175,44069,1055,2:02.414,0
176,44317,1036,2:03.103,0
177,44564,1022,2:03.789,0
178,44813,1016,2:04.481,0
179,45058,1002,2:05.161,0
180,45317,1002,2:05.881,0
181,45567,998,2:06.575,0
182,45817,1000,2:07.269,0
183,46067,1015,2:07.964,0
184,46321,1024,2:08.669,0
185,46570,1021,2:09.361,0
186,46823,1005,2:10.064,0
187,47084,1002,2:10.789,0
188,47338,999,2:11.494,0
189,47590,1015,2:12.194,0
190,47848,1014,2:12.911,0
191,48109,1024,2:13.636,0
192,48363,1016,2:14.342,0
193,48610,1013,2:15.028,0
194,48870,997,2:15.750,0
195,49122,989,2:16.450,0
196,49377,989,2:17.158,0
197,49639,1002,2:17.886,0
198,49895,1018,2:18.597,0
199,50146,1015,2:19.294,0
200,50399,1001,2:19.997,0
201,50665,1003,2:20.736,0
202,50920,1007,2:21.444,0
203,51178,1013,2:22.161,0
204,51437,1012,2:22.881,0
205,51694,1024,2:23.594,0
206,51949,1030,2:24.303,0
207,52207,1019,2:25.019,0
208,52468,1013,2:25.744,0
209,52722,1001,2:26.450,0
210,52978,996,2:27.161,0
211,53237,982,2:27.881,0
212,53494,994,2:28.594,0
213,53747,1036,2:29.297,0
214,53990,1033,2:29.972,0
215,54242,1056,2:30.672,0
216,54489,1044,2:31.358,0
217,54737,1033,2:32.047,0
218,54992,1021,2:32.756,0
219,55242,1009,2:33.450,0
220,55491,1052,2:34.142,0
221,55741,1043,2:34.836,0
222,55995,1035,2:35.542,0
223,56244,1035,2:36.233,0
224,56496,1029,2:36.933,0
225,56747,1024,2:37.631,0
226,57000,1012,2:38.333,0
227,57252,1016,2:39.033,0
228,57503,1023,2:39.731,0
229,57761,1034,2:40.447,0
230,58010,1024,2:41.139,0
231,58263,1022,2:41.842,0
232,58517,1022,2:42.547,0
233,58768,1013,2:43.244,0
234,59023,1008,2:43.953,0
235,59272,1010,2:44.644,0
236,59528,1005,2:45.356,0
237,59779,1003,2:46.053,0
238,60031,1001,2:46.753,0
239,60283,1009,2:47.453,0
240,60537,1019,2:48.158,0
241,60786,1026,2:48.850,0
242,61034,1023,2:49.539,0
243,61290,1021,2:50.250,0
244,61537,1014,2:50.936,0
245,61789,1021,2:51.636,0
246,62035,1021,2:52.319,0
247,62286,1019,2:53.017,0
248,62540,1012,2:53.722,0
249,62791,1012,2:54.419,0
250,63048,1014,2:55.133,0
251,63297,1032,2:55.825,0
252,63551,1027,2:56.531,0
253,63807,1026,2:57.242,0
254,64070,1028,2:57.972,0
255,64329,1025,2:58.692,0
256,64583,1021,2:59.397,0
257,64841,1031,3:00.114,0
258,65100,1039,3:00.833,0
259,65354,1034,3:01.539,0
260,65612,1030,3:02.256,0
261,65870,1009,3:02.972,0
262,66126,1014,3:03.683,0
263,66380,1029,3:04.389,0
264,66645,1038,3:05.125,0
265,66902,1022,3:05.839,0
266,67160,1013,3:06.556,0
267,67421,1012,3:07.281,0
268,67678,1013,3:07.994,0
269,67942,1047,3:08.728,0
270,68201,1047,3:09.447,0
271,68465,1036,3:10.181,0
272,68723,1027,3:10.897,0
273,68981,1021,3:11.614,0
274,69248,1021,3:12.356,0
275,69510,1004,3:13.083,0
276,69771,1008,3:13.808,0
277,70026,1008,3:14.517,0
278,70284,1019,3:15.233,0
279,70538,1012,3:15.939,0
280,70795,1018,3:16.653,0
281,71054,1012,3:17.372,0
282,71309,1008,3:18.081,0
283,71555,1013,3:18.764,0
284,71818,1033,3:19.494,0
285,72069,1036,3:20.192,0
286,72326,1023,3:20.906,0
287,72575,1010,3:21.597,0
288,72834,990,3:22.317,0
289,73090,995,3:23.028,0
290,73342,1023,3:23.728,0
291,73604,1040,3:24.456,0
292,73853,1034,3:25.147,0
293,74105,1031,3:25.847,0
294,74354,1020,3:26.539,0
295,74609,1012,3:27.247,0
296,74857,1009,3:27.936,0
297,75098,1011,3:28.606,0
298,75352,1036,3:29.311,0
299,75600,1035,3:30.000,0
300,75848,1015,3:30.689,0
301,76101,1010,3:31.392,0
302,76359,1010,3:32.108,0
303,76615,1001,3:32.819,0
304,76869,993,3:33.525,0
305,77135,1006,3:34.264,0
306,77392,1012,3:34.978,0
307,77647,1031,3:35.686,0
308,77898,1024,3:36.383,0
309,78154,1013,3:37.094,0
310,78410,1012,3:37.806,0
311,78662,1000,3:38.506,0
312,78925,980,3:39.236,0
313,79174,976,3:39.928,0
314,79421,994,3:40.614,0
315,79681,1020,3:41.336,0
316,79935,1023,3:42.042,0
317,80188,1029,3:42.744,0
318,80435,1018,3:43.431,0
319,80694,1033,3:44.150,0
320,80947,1036,3:44.853,0
321,81205,1031,3:45.569,0
322,81467,1015,3:46.297,0
323,81727,1012,3:47.019,0
324,81976,1021,3:47.711,0
325,82233,1024,3:48.425,0
326,82493,1021,3:49.147,0
327,82749,1013,3:49.858,0
328,82999,1014,3:50.553,0
329,83256,1011,3:51.267,0
330,83509,1012,3:51.969,0
331,83764,1015,3:52.678,0
332,84019,1025,3:53.386,0
333,84282,1026,3:54.117,0
334,84532,1012,3:54.811,0
335,84788,999,3:55.522,0
336,85055,990,3:56.264,0
337,85317,992,3:56.992,0
338,85580,987,3:57.722,0
339,85836,1002,3:58.433,0
340,86099,1034,3:59.164,0
341,86352,1026,3:59.867,0
342,86615,1026,4:00.597,0
343,86882,1010,4:01.339,0
344,87145,1001,4:02.069,0
345,87404,1019,4:02.789,0
346,87671,1030,4:03.531,0
347,87930,1045,4:04.250,0
348,88191,1036,4:04.975,0
349,88445,1023,4:05.681,0
350,88705,1010,4:06.403,0
351,88962,1022,4:07.117,0
352,89217,1038,4:07.825,0
353,89482,1048,4:08.561,0
354,89734,1059,4:09.261,0
355,89993,1130,4:09.981,0
356,90247,1139,4:10.686,0
357,90509,1083,4:11.414,0
358,90761,1017,4:12.114,0
359,91014,960,4:12.817,0
360,91266,927,4:13.517,0
361,91516,906,4:14.211,0
362,91765,904,4:14.903,0
363,92016,896,4:15.600,0
364,92265,944,4:16.292,0
365,92511,1003,4:16.975,0
366,92758,1074,4:17.661,0
367,93010,1086,4:18.361,0
368,93257,1055,4:19.047,0
369,93509,1039,4:19.747,0
370,93751,1019,4:20.419,0
371,94000,1001,4:21.111,0
372,94241,1000,4:21.781,0
373,94489,1005,4:22.469,0
374,94732,1010,4:23.144,0
375,94977,1017,4:23.825,0
376,95220,1019,4:24.500,0
377,95462,1008,4:25.172,0
378,95712,1009,4:25.867,0
379,95954,1018,4:26.539,0
380,96202,1015,4:27.228,0
381,96441,1034,4:27.892,0
382,96687,1035,4:28.575,0
383,96932,1007,4:29.256,0
384,97178,1021,4:29.939,0
385,97422,1029,4:30.617,0
386,97670,1056,4:31.306,0
387,97909,1056,4:31.969,0
388,98155,1064,4:32.653,0
389,98403,1059,4:33.342,0
390,98649,1047,4:34.025,0
391,98897,1036,4:34.714,0
392,99140,1021,4:35.389,0
393,99387,1045,4:36.075,0
394,99642,1036,4:36.783,0
395,99895,1033,4:37.486,0
396,100150,1032,4:38.194,0
397,100398,1029,4:38.883,0
398,100650,1033,4:39.583,0
399,100898,1024,4:40.272,0
400,101154,1007,4:40.983,0
401,101411,1008,4:41.697,0
402,101660,1086,4:42.389,0
403,101917,1172,4:43.103,0
404,102166,1168,4:43.794,0
405,102424,1125,4:44.511,0
406,102673,1076,4:45.203,0
407,102934,1024,4:45.928,0
408,103185,988,4:46.625,0
409,103434,963,4:47.317,0
410,103691,938,4:48.031,0
411,103944,940,4:48.733,0
412,104196,942,4:49.433,0
413,104437,954,4:50.103,0
414,104687,973,4:50.797,0
415,104930,993,4:51.472,0
416,105176,1009,4:52.156,0
417,105427,1004,4:52.853,0
418,105671,999,4:53.531,0
419,105917,992,4:54.214,0
420,106159,991,4:54.886,0
421,106409,982,4:55.581,0
422,106656,958,4:56.267,0
423,106898,973,4:56.939,0
424,107142,995,4:57.617,0
425,107387,1036,4:58.297,0
426,107632,1132,4:58.978,0
427,107871,1177,4:59.642,0
428,108125,1152,5:00.347,0
429,108367,1093,5:01.019,0
430,108609,1035,5:01.692,0
431,108856,968,5:02.378,0
432,109108,937,5:03.078,0
433,109352,929,5:03.756,0
434,109591,963,5:04.419,0
435,109842,984,5:05.117,0
436,110085,979,5:05.792,0
437,110329,958,5:06.469,0
438,110576,978,5:07.156,0
439,110829,1033,5:07.858,0
440,111078,1022,5:08.550,0
441,111322,1018,5:09.228,0
442,111584,1011,5:09.956,0
443,111835,1013,5:10.653,0
444,112090,985,5:11.361,0
445,112337,981,5:12.047,0
446,112596,976,5:12.767,0
447,112848,968,5:13.467,0
448,113105,977,5:14.181,0
449,113365,1016,5:14.903,0
450,113619,1029,5:15.608,0
451,113872,1055,5:16.311,0
452,114130,1073,5:17.028,0
453,114389,1089,5:17.747,0
454,114648,1100,5:18.467,0
455,114896,1078,5:19.156,0
456,115155,1080,5:19.875,0
457,115405,1093,5:20.569,0
458,115659,1097,5:21.275,0
459,115920,1072,5:22.000,0
460,116175,1075,5:22.708,0
461,116428,1056,5:23.411,0
462,116680,1054,5:24.111,0
463,116944,1057,5:24.844,0
464,117200,1076,5:25.556,0
465,117452,1069,5:26.256,0
466,117708,1062,5:26.967,0
467,117962,1044,5:27.672,0
468,118216,1027,5:28.378,0
469,118479,999,5:29.108,0
470,118744,976,5:29.844,0
471,118999,972,5:30.553,0
472,119258,984,5:31.272,0
473,119525,1002,5:32.014,0
474,119788,1011,5:32.744,0
475,120041,1025,5:33.447,0
476,120303,1067,5:34.175,0
477,120553,1062,5:34.869,0
478,120810,1054,5:35.583,0
479,121066,1069,5:36.294,0
480,121329,1070,5:37.025,0
481,121584,1045,5:37.733,0
482,121839,1034,5:38.442,0
483,122096,1038,5:39.156,0
484,122351,1020,5:39.864,0
485,122603,1014,5:40.564,0
486,122844,1026,5:41.233,0
487,123102,1075,5:41.950,0
488,123346,1066,5:42.628,0
489,123595,1051,5:43.319,0
490,123847,1054,5:44.019,0
491,124101,1034,5:44.725,0
492,124349,1023,5:45.414,0
493,124602,1008,5:46.117,0
494,124859,1010,5:46.831,0
495,125109,1015,5:47.525,0
496,125361,1006,5:48.225,0
497,125607,1012,5:48.908,0
498,125854,1040,5:49.594,0
499,126103,1051,5:50.286,0
500,126349,1044,5:50.969,0
501,126604,1050,5:51.678,0
502,126845,1029,5:52.347,0
503,127093,1012,5:53.036,0
504,127340,1024,5:53.722,0
505,127594,1029,5:54.428,0
506,127844,1037,5:55.122,0
507,128093,1004,5:55.814,0
508,128349,1018,5:56.525,0
509,128591,1025,5:57.197,0
510,128847,1018,5:57.908,0
511,129095,1048,5:58.597,0
512,129353,1059,5:59.314,0
513,129599,1039,5:59.997,0
514,129847,993,6:00.686,0
515,130102,990,6:01.394,0
516,130353,998,6:02.092,0
517,130605,1002,6:02.792,0
518,130852,1025,6:03.478,0
519,131104,1057,6:04.178,0
520,131354,1062,6:04.872,0
521,131606,1078,6:05.572,0
522,131862,1054,6:06.283,0
523,132114,1051,6:06.983,0
524,132370,1036,6:07.694,0
525,132619,1025,6:08.386,0
526,132876,1030,6:09.100,0
527,133126,1029,6:09.794,0
528,133376,1041,6:10.489,0
529,133628,1066,6:11.189,0
530,133870,1054,6:11.861,0
531,134122,1040,6:12.561,0
532,134368,1018,6:13.244,0
533,134620,1011,6:13.944,0
534,134867,1027,6:14.631,0
535,135111,1042,6:15.308,0
536,135362,1050,6:16.006,0
537,135613,1053,6:16.703,0
538,135862,1034,6:17.394,0
539,136108,1020,6:18.078,0
540,136357,1013,6:18.769,0
541,136606,993,6:19.461,0
542,136856,992,6:20.156,0
543,137110,980,6:20.861,0
544,137360,986,6:21.556,0
545,137614,1022,6:22.261,0
546,137863,1044,6:22.953,0
547,138116,1041,6:23.656,0
548,138366,1035,6:24.350,0
549,138617,1022,6:25.047,0
550,138861,1010,6:25.725,0
551,139112,1015,6:26.422,0
552,139359,1013,6:27.108,0
553,139606,1012,6:27.794,0
554,139855,1023,6:28.486,0
555,140106,1042,6:29.183,0
556,140352,1040,6:29.867,0
557,140598,1046,6:30.550,0
558,140853,1046,6:31.258,0
559,141102,1085,6:31.950,0
560,141349,1070,6:32.636,0
561,141602,1046,6:33.339,0
562,141850,1013,6:34.028,0
563,142096,987,6:34.711,0
564,142346,981,6:35.406,0
565,142600,996,6:36.111,0
566,142846,992,6:36.794,0
567,143087,988,6:37.464,0
568,143338,984,6:38.161,0
569,143586,988,6:38.850,0
570,143837,992,6:39.547,0
571,144079,1000,6:40.219,0
572,144334,1001,6:40.928,0
573,144585,1007,6:41.625,0
574,144835,1022,6:42.319,0
575,145092,1039,6:43.033,0
576,145346,1040,6:43.739,0
577,145601,1030,6:44.447,0
578,145853,1023,6:45.147,0
579,146119,1021,6:45.886,0
580,146378,1022,6:46.606,0
581,146634,1020,6:47.317,0
582,146893,1018,6:48.036,0
583,147152,1018,6:48.756,0
584,147405,1030,6:49.458,0
585,147665,1053,6:50.181,0
586,147920,1054,6:50.889,0
587,148174,1049,6:51.594,0
588,148422,1035,6:52.283,0
589,148687,1031,6:53.019,0
590,148941,1031,6:53.725,0
591,149198,1048,6:54.439,0
592,149450,1078,6:55.139,0
593,149708,1070,6:55.856,0
594,149963,1052,6:56.564,0
595,150222,1029,6:57.283,0
596,150489,1030,6:58.025,0
597,150748,1023,6:58.744,0
598,151003,1010,6:59.453,0
599,151268,1006,7:00.189,0
600,151529,1016,7:00.914,0
601,151788,1033,7:01.633,0
602,152039,1030,7:02.331,0
603,152298,1018,7:03.050,0
604,152554,1017,7:03.761,0
605,152812,1021,7:04.478,0
606,153078,1016,7:05.217,0
607,153334,1011,7:05.928,0
608,153591,1040,7:06.642,0
609,153850,1052,7:07.361,0
610,154109,1044,7:08.081,0
611,154366,1032,7:08.794,0
612,154616,1025,7:09.489,0
613,154877,1044,7:10.214,0
614,155131,1053,7:10.919,0
615,155385,1046,7:11.625,0
616,155647,1043,7:12.353,0
617,155903,1023,7:13.064,0
618,156160,1025,7:13.778,0
619,156414,1025,7:14.483,0
620,156676,1058,7:15.211,0
621,156926,1045,7:15.906,0
622,157175,1043,7:16.597,0
623,157427,1033,7:17.297,0
624,157678,1019,7:17.994,0
625,157921,1024,7:18.669,0
626,158174,1038,7:19.372,0
627,158424,1041,7:20.067,0
628,158673,1029,7:20.758,0
629,158919,1027,7:21.442,0
630,159177,1020,7:22.158,0
631,159426,1019,7:22.850,0
632,159677,996,7:23.547,0
633,159916,1008,7:24.211,0
634,160174,1026,7:24.928,0
635,160419,1038,7:25.608,0
636,160666,1031,7:26.294,0
637,160919,1016,7:26.997,0
638,161171,1017,7:27.697,0
639,161421,1011,7:28.392,0
640,161671,1019,7:29.086,0
641,161929,1024,7:29.803,0
642,162182,1061,7:30.506,0
643,162436,1060,7:31.211,0
644,162687,1052,7:31.908,0
645,162940,1039,7:32.611,0
646,163195,1033,7:33.319,0
647,163453,1028,7:34.036,0
648,163711,1035,7:34.753,0
649,163964,1063,7:35.456,0
650,164218,1054,7:36.161,0
651,164479,1043,7:36.886,0
652,164737,1014,7:37.603,0
653,164994,1012,7:38.317,0
654,165243,1019,7:39.008,0
655,165502,1049,7:39.728,0
656,165749,1040,7:40.414,0
657,166004,1031,7:41.122,0
658,166261,1019,7:41.836,0
659,166514,1013,7:42.539,0
660,166769,1005,7:43.247,0
661,167019,1000,7:43.942,0
662,167281,1005,7:44.669,0
663,167531,1013,7:45.364,0
664,167787,1011,7:46.075,0
665,168036,1009,7:46.767,0
666,168287,1007,7:47.464,0
667,168539,1005,7:48.164,0
668,168794,1003,7:48.872,0
669,169051,998,7:49.586,0
670,169304,1000,7:50.289,0
671,169556,992,7:50.989,0
672,169811,1004,7:51.697,0
673,170067,1002,7:52.408,0
674,170324,1000,7:53.122,0
675,170578,993,7:53.828,0
676,170835,994,7:54.542,0
677,171091,1002,7:55.253,0
678,171347,1036,7:55.964,0
679,171607,1042,7:56.686,0
680,171861,1022,7:57.392,0
681,172123,1002,7:58.119,0
682,172380,1002,7:58.833,0
683,172648,1038,7:59.578,0
684,172909,1056,8:00.303,0
685,173165,1033,8:01.014,0
686,173426,1016,8:01.739,0
687,173681,1012,8:02.447,0
688,173942,1050,8:03.172,0
689,174196,1041,8:03.878,0
690,174456,1031,8:04.600,0
691,174709,1019,8:05.303,0
692,174963,1016,8:06.008,0
693,175222,1009,8:06.728,0
694,175480,1013,8:07.444,0
695,175734,1011,8:08.150,0
696,175986,1012,8:08.850,0
697,176243,1025,8:09.564,0
698,176499,1040,8:10.275,0
699,176755,1029,8:10.986,0
700,177017,1033,8:11.714,0
701,177272,1022,8:12.422,0
702,177527,1007,8:13.131,0
703,177790,1007,8:13.861,0
704,178048,1014,8:14.578,0
705,178305,1018,8:15.292,0
706,178556,1014,8:15.989,0
707,178811,1015,8:16.697,0
708,179066,1008,8:17.406,0
709,179320,1004,8:18.111,0
710,179579,1001,8:18.831,0
711,179834,993,8:19.539,0
712,180088,998,8:20.244,0
713,180347,998,8:20.964,0
714,180609,1009,8:21.692,0
715,180868,1017,8:22.411,0
716,181121,1033,8:23.114,0
717,181379,1042,8:23.831,0
718,181634,1026,8:24.539,0
719,181892,1023,8:25.256,0
720,182155,1018,8:25.986,0
721,182416,1020,8:26.711,0
722,182675,1055,8:27.431,0
723,182930,1053,8:28.139,0
724,183196,1037,8:28.878,0
725,183457,1027,8:29.603,0
726,183712,1024,8:30.311,0
727,183977,1050,8:31.047,0
728,184236,1055,8:31.767,0
729,184497,1042,8:32.492,0
730,184765,1027,8:33.236,0
731,185033,1014,8:33.981,0
732,185300,1020,8:34.722,0
733,185566,1027,8:35.461,0
734,185837,1028,8:36.214,0
735,186106,1026,8:36.961,0
736,186362,1015,8:37.672,0
737,186632,1013,8:38.422,0
738,186896,1001,8:39.156,0
739,187156,998,8:39.878,0
740,187423,1003,8:40.619,0
741,187683,1028,8:41.342,0
742,187941,1029,8:42.058,0
743,188199,1015,8:42.775,0
744,188466,1004,8:43.517,0
745,188729,996,8:44.247,0
746,188985,986,8:44.958,0
747,189253,999,8:45.703,0
748,189514,1027,8:46.428,0
749,189772,1028,8:47.144,0
750,190037,1015,8:47.881,0
751,190299,1009,8:48.608,0
752,190560,1002,8:49.333,0
753,190820,995,8:50.056,0
754,191089,991,8:50.803,0
755,191348,995,8:51.522,0
756,191601,1013,8:52.225,0
757,191863,1016,8:52.953,0
758,192117,1005,8:53.658,0
759,192376,1017,8:54.378,0
760,192637,1009,8:55.103,0
761,192894,999,8:55.817,0
762,193146,1031,8:56.517,0
763,193405,1038,8:57.236,0
764,193663,1019,8:57.953,0
765,193919,1010,8:58.664,0
766,194170,1033,8:59.361,0
767,194418,1013,9:00.050,0
768,194672,1005,9:00.756,0
769,194918,1001,9:01.439,0
770,195165,1006,9:02.125,0
771,195416,1042,9:02.822,0
772,195663,1056,9:03.508,0
773,195900,1042,9:04.167,0
774,196149,1043,9:04.858,0
775,196401,1028,9:05.558,0
776,196650,1012,9:06.250,0
777,196890,1020,9:06.917,0
778,197146,1044,9:07.628,0
779,197387,1033,9:08.297,0
780,197637,1029,9:08.992,0
781,197889,1015,9:09.692,0
782,198145,1005,9:10.403,0
783,198392,1001,9:11.089,0
784,198639,1004,9:11.775,0
785,198896,1003,9:12.489,0
786,199146,1009,9:13.183,0
787,199398,1018,9:13.883,0
788,199641,1018,9:14.558,0
789,199889,1054,9:15.247,0
790,200138,1058,9:15.939,0
791,200387,1057,9:16.631,0
792,200639,1046,9:17.331,0
793,200892,1036,9:18.033,0
794,201139,1027,9:18.719,0
795,201393,1028,9:19.425,0
796,201653,1018,9:20.147,0
797,201906,1028,9:20.850,0
798,202160,1023,9:21.556,0
799,202413,1043,9:22.258,0
800,202664,1055,9:22.956,0
801,202914,1045,9:23.650,0
802,203164,1028,9:24.344,0
803,203417,1039,9:25.047,0
804,203665,1050,9:25.736,0
805,203911,1057,9:26.419,0
806,204159,1029,9:27.108,0
807,204411,1030,9:27.808,0
808,204658,1033,9:28.494,0
809,204906,1035,9:29.183,0
810,205158,1032,9:29.883,0
811,205406,1032,9:30.572,0
812,205657,1030,9:31.269,0
813,205909,1054,9:31.969,0
814,206162,1053,9:32.672,0
815,206409,1035,9:33.358,0
816,206659,1019,9:34.053,0
817,206909,1017,9:34.747,0
818,207156,1008,9:35.433,0
819,207407,1012,9:36.131,0
820,207644,1035,9:36.789,0
821,207896,1050,9:37.489,0
822,208142,1031,9:38.172,0
823,208387,1030,9:38.853,0
824,208639,1031,9:39.553,0
825,208884,1037,9:40.233,0
826,209134,1048,9:40.928,0
827,209381,1052,9:41.614,0
828,209636,1048,9:42.322,0
829,209886,1054,9:43.017,0
830,210138,1050,9:43.717,0
831,210386,1041,9:44.406,0
832,210635,1028,9:45.097,0
833,210882,1035,9:45.783,0
834,211136,1041,9:46.489,0
835,211385,1055,9:47.181,0
836,211630,1047,9:47.861,0
837,211874,1042,9:48.539,0
838,212120,1064,9:49.222,0
839,212369,1069,9:49.914,0
840,212615,1032,9:50.597,0
841,212854,1027,9:51.261,0
842,213100,1022,9:51.944,0
843,213342,1010,9:52.617,0
844,213587,1005,9:53.297,0
845,213834,1013,9:53.983,0
846,214082,1011,9:54.672,0
847,214328,1005,9:55.356,0
848,214573,1007,9:56.036,0
849,214823,1007,9:56.731,0
850,215074,1010,9:57.428,0
851,215326,1011,9:58.128,0
852,215568,1023,9:58.800,0
853,215819,1034,9:59.497,0
854,216064,1038,0:00.178,0
855,216312,1014,0:00.867,0
856,216563,1005,0:01.564,0
857,216813,1010,0:02.258,0
858,217061,998,0:02.947,0
859,217307,995,0:03.631,0
860,217562,1015,0:04.339,0
861,217811,1045,0:05.031,0
862,218060,1067,0:05.722,0
863,218308,1051,0:06.411,0
864,218552,1042,0:07.089,0
865,218803,1023,0:07.786,0
866,219053,1017,0:08.481,0
867,219312,1013,0:09.200,0
868,219564,997,0:09.900,0
869,219815,1010,0:10.597,0
870,220075,1021,0:11.319,0
871,220329,1024,0:12.025,0
872,220585,1025,0:12.736,0
873,220826,1026,0:13.406,0
874,221083,1017,0:14.119,0
875,221329,1023,0:14.803,0
876,221579,1023,0:15.497,0
877,221832,1030,0:16.200,0
878,222086,1020,0:16.906,0
879,222338,1016,0:17.606,0
