,Sample #,MLII,Time,Type
136,45029,1405,2:05.081,2
137,45492,1266,2:06.367,0
138,45832,1275,2:07.311,0
139,46160,1259,2:08.222,0
140,46481,1271,2:09.114,0
141,46814,1255,2:10.039,0
142,47132,1257,2:10.922,0
143,47325,1413,2:11.458,2
144,47795,1257,2:12.764,0
145,47991,1427,2:13.308,2
146,48463,1283,2:14.619,0
147,48699,1390,2:15.275,2
148,49148,1272,2:16.522,0
149,49490,1256,2:17.472,0
150,49807,1256,2:18.353,0
151,50003,1413,2:18.897,2
152,50468,1253,2:20.189,0
153,50795,1241,2:21.097,0
154,50985,1397,2:21.625,2
155,51460,1237,2:22.944,0
156,51788,1257,2:23.856,0
157,52115,1254,2:24.764,0
158,52434,1252,2:25.650,0
159,52747,1260,2:26.519,0
160,52941,1424,2:27.058,2
161,53407,1251,2:28.353,0
162,53752,1244,2:29.311,0
163,54079,1259,2:30.219,0
164,54395,1228,2:31.097,0
165,54726,1259,2:32.017,0
166,55047,1262,2:32.908,0
167,55366,1278,2:33.794,0
168,55698,1274,2:34.717,0
169,56019,1291,2:35.608,0
170,56337,1288,2:36.492,0
171,56672,1271,2:37.422,0
172,56986,1267,2:38.294,0
173,57173,1420,2:38.814,2
174,57652,1273,2:40.144,0
175,57971,1265,2:41.031,0
176,58156,1414,2:41.544,2
177,58624,1267,2:42.844,0
178,58943,1273,2:43.731,0
179,59136,1389,2:44.267,2
180,59591,1249,2:45.531,0
181,59790,1427,2:46.083,2
182,60257,1255,2:47.381,0
183,60570,1250,2:48.250,0
184,60753,1400,2:48.758,2
185,61208,1267,2:50.022,0
186,61517,1262,2:50.881,0
187,61845,1254,2:51.792,0
188,62173,1262,2:52.703,0
189,62492,1245,2:53.589,0
190,62688,1385,2:54.133,2
191,63194,1246,2:55.539,0
192,63519,1255,2:56.442,0
193,63716,1409,2:56.989,2
194,64213,1279,2:58.369,0
195,64568,1265,2:59.356,0
196,64761,1418,2:59.892,2
197,65249,1280,3:01.247,0
198,65586,1260,3:02.183,0
199,65776,1418,3:02.711,2
200,66252,1248,3:04.033,0
201,66586,1253,3:04.961,0
202,66782,1392,3:05.506,2
203,67262,1244,3:06.839,0
204,67458,1422,3:07.383,2
205,67935,1246,3:08.708,0
206,68265,1248,3:09.625,0
207,68455,1410,3:10.153,2
208,68915,1254,3:11.431,0
209,69119,1429,3:11.997,2
210,69583,1254,3:13.286,0
211,69787,1425,3:13.853,2
212,70250,1284,3:15.139,0
213,70478,1396,3:15.772,2
214,70931,1304,3:17.031,0
215,71122,1461,3:17.561,2
216,71598,1285,3:18.883,0
217,71799,1439,3:19.442,2
218,72267,1296,3:20.742,0
219,72605,1275,3:21.681,0
220,72928,1278,3:22.578,0
221,73250,1281,3:23.472,0
222,73594,1270,3:24.428,0
223,73923,1279,3:25.342,0
224,74110,1432,3:25.861,2
225,74595,1272,3:27.208,0
226,74799,1418,3:27.775,2
227,75281,1263,3:29.114,0
228,75613,1242,3:30.036,0
229,75932,1252,3:30.922,0
230,76131,1388,3:31.475,2
231,76612,1245,3:32.811,0
232,76807,1439,3:33.353,2
233,77287,1272,3:34.686,0
234,77484,1428,3:35.233,2
235,77956,1285,3:36.544,0
236,78292,1270,3:37.478,0
237,78606,1267,3:38.350,0
238,78941,1274,3:39.281,0
239,79275,1264,3:40.208,0
240,79590,1262,3:41.083,0
241,79924,1264,3:42.011,0
242,80263,1269,3:42.953,0
243,80601,1254,3:43.892,0
244,80940,1269,3:44.833,0
245,81286,1267,3:45.794,0
246,81634,1264,3:46.761,0
247,81823,1424,3:47.286,2
248,82298,1284,3:48.606,0
249,82641,1260,3:49.558,0
250,82960,1274,3:50.444,0
251,83153,1413,3:50.981,2
252,83630,1277,3:52.306,0
253,83825,1435,3:52.847,2
254,84305,1307,3:54.181,0
255,84634,1272,3:55.094,0
256,84939,1274,3:55.942,0
257,85137,1442,3:56.492,2
258,85603,1293,3:57.786,0
259,85798,1458,3:58.328,2
260,86272,1280,3:59.644,0
261,86587,1266,4:00.519,0
262,86783,1413,4:01.064,2
263,87253,1283,4:02.369,0
264,87572,1297,4:03.256,0
265,87769,1446,4:03.803,2
266,88238,1290,4:05.106,0
267,88573,1285,4:06.036,0
268,88767,1441,4:06.575,2
269,89240,1297,4:07.889,0
270,89502,1407,4:08.617,2
271,89948,1287,4:09.856,0
272,90265,1290,4:10.736,0
273,90458,1453,4:11.272,2
274,90936,1312,4:12.600,0
275,91284,1307,4:13.567,0
276,91606,1297,4:14.461,0
277,91918,1290,4:15.328,0
278,92260,1285,4:16.278,0
279,92450,1430,4:16.806,2
280,92919,1313,4:18.108,0
281,93263,1298,4:19.064,0
282,93592,1276,4:19.978,0
283,93919,1276,4:20.886,0
284,94240,1281,4:21.778,0
285,94430,1438,4:22.306,2
286,94908,1290,4:23.633,0
287,95245,1267,4:24.569,0
288,95566,1259,4:25.461,0
289,95881,1270,4:26.336,0
290,96205,1285,4:27.236,0
291,96400,1427,4:27.778,2
292,96878,1293,4:29.106,0
293,97214,1298,4:30.039,0
294,97551,1283,4:30.975,0
295,97872,1298,4:31.867,0
296,98063,1458,4:32.397,2
297,98533,1296,4:33.703,0
298,98724,1461,4:34.233,2
299,99201,1292,4:35.558,0
300,99531,1298,4:36.475,0
301,99846,1293,4:37.350,0
302,100037,1447,4:37.881,2
303,100511,1298,4:39.197,0
304,100832,1294,4:40.089,0
305,101151,1270,4:40.975,0
306,101343,1431,4:41.508,2
307,101812,1288,4:42.811,0
308,102010,1438,4:43.361,2
309,102471,1286,4:44.642,0
310,102684,1437,4:45.233,2
311,103150,1287,4:46.528,0
312,103468,1304,4:47.411,0
313,103659,1450,4:47.942,2
314,104112,1304,4:49.200,0
315,104426,1288,4:50.072,0
316,104621,1440,4:50.614,2
317,105068,1316,4:51.856,0
318,105383,1307,4:52.731,0
319,105595,1453,4:53.319,2
320,106033,1311,4:54.536,0
321,106221,1468,4:55.058,2
322,106700,1306,4:56.389,0
323,106894,1476,4:56.928,2
324,107363,1315,4:58.231,0
325,107575,1464,4:58.819,2
326,108027,1302,5:00.075,0
327,108362,1286,5:01.006,0
328,108554,1438,5:01.539,2
329,109016,1299,5:02.822,0
330,109340,1283,5:03.722,0
331,109531,1439,5:04.253,2
332,109997,1308,5:05.547,0
333,110317,1305,5:06.436,0
334,110506,1451,5:06.961,2
335,110974,1308,5:08.261,0
336,111300,1294,5:09.167,0
337,111488,1436,5:09.689,2
338,111954,1288,5:10.983,0
339,112279,1297,5:11.886,0
340,112471,1456,5:12.419,2
341,112937,1307,5:13.714,0
342,113127,1488,5:14.242,2
343,113599,1323,5:15.553,0
344,113908,1316,5:16.411,0
345,114210,1325,5:17.250,0
346,114525,1309,5:18.125,0
347,114829,1310,5:18.969,0
348,115148,1289,5:19.856,0
349,115477,1283,5:20.769,0
350,115788,1289,5:21.633,0
351,115976,1439,5:22.156,2
352,116458,1311,5:23.494,0
353,116654,1478,5:24.039,2
354,117116,1328,5:25.322,0
355,117441,1312,5:26.225,0
356,117751,1320,5:27.086,0
357,117946,1476,5:27.628,2
358,118412,1305,5:28.922,0
359,118729,1321,5:29.803,0
360,118930,1456,5:30.361,2
361,119391,1321,5:31.642,0
362,119706,1342,5:32.517,0
363,119899,1476,5:33.053,2
364,120354,1322,5:34.317,0
365,120674,1341,5:35.206,0
366,120867,1473,5:35.742,2
367,121310,1343,5:36.972,0
368,121637,1349,5:37.881,0
369,121825,1479,5:38.403,2
370,122267,1328,5:39.631,0
371,122584,1345,5:40.511,0
372,122773,1477,5:41.036,2
373,123230,1305,5:42.306,0
374,123557,1326,5:43.214,0
375,123876,1301,5:44.100,0
376,124190,1294,5:44.972,0
377,124382,1451,5:45.506,2
378,124837,1303,5:46.769,0
379,125033,1455,5:47.314,2
380,125484,1290,5:48.567,0
381,125804,1301,5:49.456,0
382,126112,1290,5:50.311,0
383,126422,1298,5:51.172,0
384,126739,1286,5:52.053,0
385,127047,1296,5:52.908,0
386,127363,1302,5:53.786,0
387,127683,1280,5:54.675,0
388,127991,1274,5:55.531,0
389,128309,1273,5:56.414,0
390,128644,1263,5:57.344,0
391,128957,1282,5:58.214,0
392,129275,1298,5:59.097,0
393,129608,1272,6:00.022,0
394,129921,1282,6:00.892,0
395,130106,1444,6:01.406,2
396,130570,1285,6:02.694,0
397,130763,1439,6:03.231,2
398,131232,1309,6:04.533,0
399,131558,1301,6:05.439,0
400,131865,1312,6:06.292,0
401,132068,1443,6:06.856,2
402,132529,1303,6:08.136,0
403,132722,1475,6:08.672,2
404,133185,1294,6:09.958,0
405,133499,1286,6:10.831,0
406,133688,1443,6:11.356,2
407,134147,1309,6:12.631,0
408,134462,1311,6:13.506,0
409,134647,1446,6:14.019,2
410,135108,1309,6:15.300,0
411,135423,1307,6:16.175,0
412,135610,1452,6:16.694,2
413,136068,1316,6:17.967,0
414,136387,1304,6:18.853,0
415,136583,1444,6:19.397,2
416,137045,1302,6:20.681,0
417,137362,1279,6:21.561,0
418,137560,1437,6:22.111,2
419,138026,1275,6:23.406,0
420,138334,1267,6:24.261,0
421,138521,1422,6:24.781,2
422,138974,1265,6:26.039,0
423,139294,1253,6:26.928,0
424,139609,1255,6:27.803,0
425,139930,1239,6:28.694,0
426,140264,1252,6:29.622,0
427,140587,1265,6:30.519,0
428,140915,1249,6:31.431,0
429,141240,1266,6:32.333,0
430,141563,1258,6:33.231,0
431,141898,1249,6:34.161,0
432,142095,1395,6:34.708,2
433,142564,1255,6:36.011,0
434,142910,1247,6:36.972,0
435,143230,1246,6:37.861,0
436,143536,1246,6:38.711,0
437,143864,1263,6:39.622,0
438,144176,1262,6:40.489,0
439,144495,1258,6:41.375,0
440,144823,1260,6:42.286,0
441,145135,1244,6:43.153,0
442,145458,1252,6:44.050,0
443,145791,1254,6:44.975,0
444,146108,1232,6:45.856,0
445,146424,1249,6:46.733,0
446,146753,1236,6:47.647,0
447,147075,1234,6:48.542,0
448,147402,1232,6:49.450,0
449,147724,1231,6:50.344,0
450,148041,1215,6:51.225,0
451,148366,1231,6:52.128,0
452,148687,1235,6:53.019,0
453,148997,1227,6:53.881,0
454,149317,1243,6:54.769,0
455,149645,1240,6:55.681,0
456,149966,1220,6:56.572,0
457,150279,1229,6:57.442,0
458,150604,1249,6:58.344,0
459,150932,1246,6:59.256,0
460,151234,1250,7:00.094,0
461,151547,1246,7:00.964,0
462,151738,1405,7:01.494,2
463,152195,1264,7:02.764,0
464,152532,1256,7:03.700,0
465,152858,1253,7:04.606,0
466,153166,1268,7:05.461,0
467,153491,1266,7:06.364,0
468,153689,1407,7:06.914,2
469,154154,1285,7:08.206,0
470,154490,1271,7:09.139,0
471,154802,1260,7:10.006,0
472,155124,1274,7:10.900,0
473,155456,1251,7:11.822,0
474,155768,1257,7:12.689,0
475,156099,1261,7:13.608,0
476,156439,1255,7:14.553,0
477,156760,1260,7:15.444,0
478,156944,1411,7:15.956,2
479,157424,1277,7:17.289,0
480,157751,1284,7:18.197,0
481,157948,1436,7:18.744,2
482,158425,1292,7:20.069,0
483,158748,1288,7:20.967,0
484,158948,1445,7:21.522,2
485,159427,1293,7:22.853,0
486,159744,1289,7:23.733,0
487,159936,1456,7:24.267,2
488,160393,1309,7:25.536,0
489,160715,1301,7:26.431,0
490,160904,1456,7:26.956,2
491,161355,1283,7:28.208,0
492,161556,1442,7:28.767,2
493,162016,1280,7:30.044,0
494,162334,1277,7:30.928,0
495,162638,1275,7:31.772,0
496,162828,1455,7:32.300,2
497,163305,1294,7:33.625,0
498,163624,1275,7:34.511,0
499,163950,1284,7:35.417,0
500,164291,1284,7:36.364,0
501,164610,1276,7:37.250,0
502,164930,1291,7:38.139,0
503,165265,1282,7:39.069,0
504,165584,1268,7:39.956,0
505,165774,1414,7:40.483,2
506,166257,1291,7:41.825,0
507,166450,1442,7:42.361,2
508,166928,1288,7:43.689,0
509,167267,1302,7:44.631,0
510,167577,1284,7:45.492,0
511,167774,1440,7:46.039,2
512,168243,1283,7:47.342,0
513,168441,1442,7:47.892,2
514,168914,1294,7:49.206,0
515,169111,1449,7:49.753,2
516,169582,1276,7:51.061,0
517,169916,1280,7:51.989,0
518,170222,1266,7:52.839,0
519,170539,1259,7:53.719,0
520,170861,1259,7:54.614,0
521,171052,1416,7:55.144,2
522,171526,1256,7:56.461,0
523,171864,1257,7:57.400,0
524,172200,1258,7:58.333,0
525,172517,1273,7:59.214,0
526,172838,1261,8:00.106,0
527,173035,1412,8:00.653,2
528,173503,1275,8:01.953,0
529,173853,1285,8:02.925,0
530,174181,1255,8:03.836,0
531,174496,1269,8:04.711,0
532,174834,1259,8:05.650,0
533,175151,1232,8:06.531,0
534,175468,1267,8:07.411,0
535,175805,1259,8:08.347,0
536,176120,1247,8:09.222,0
537,176442,1250,8:10.117,0
538,176781,1269,8:11.058,0
539,177107,1243,8:11.964,0
540,177430,1256,8:12.861,0
541,177764,1264,8:13.789,0
542,178087,1242,8:14.686,0
543,178403,1243,8:15.564,0
544,178727,1255,8:16.464,0
545,179052,1231,8:17.367,0
546,179376,1247,8:18.267,0
547,179696,1250,8:19.156,0
548,180014,1215,8:20.039,0
549,180335,1231,8:20.931,0
550,180659,1226,8:21.831,0
551,180975,1219,8:22.708,0
552,181287,1244,8:23.575,0
553,181612,1252,8:24.478,0
554,181936,1222,8:25.378,0
555,182251,1253,8:26.253,0
556,182576,1247,8:27.156,0
557,182899,1233,8:28.053,0
558,183223,1241,8:28.953,0
559,183551,1238,8:29.864,0
560,183873,1239,8:30.758,0
561,184191,1265,8:31.642,0
562,184526,1238,8:32.572,0
563,184847,1228,8:33.464,0
564,185171,1252,8:34.364,0
565,185504,1229,8:35.289,0
566,185822,1239,8:36.172,0
567,186145,1261,8:37.069,0
568,186469,1251,8:37.969,0
569,186784,1241,8:38.844,0
570,187103,1254,8:39.731,0
571,187437,1251,8:40.658,0
572,187764,1250,8:41.567,0
573,188077,1253,8:42.436,0
574,188418,1278,8:43.383,0
575,188753,1263,8:44.314,0
576,189064,1268,8:45.178,0
577,189393,1260,8:46.092,0
578,189716,1274,8:46.989,0
579,190035,1282,8:47.875,0
580,190362,1280,8:48.783,0
581,190680,1258,8:49.667,0
582,191004,1273,8:50.567,0
583,191333,1300,8:51.481,0
584,191650,1287,8:52.361,0
585,191968,1296,8:53.244,0
586,192292,1282,8:54.144,0
587,192616,1270,8:55.044,0
588,192941,1292,8:55.947,0
589,193266,1292,8:56.850,0
590,193591,1283,8:57.753,0
591,193907,1280,8:58.631,0
592,194219,1265,8:59.497,0
593,194530,1261,9:00.361,0
594,194839,1276,9:01.219,0
595,195154,1266,9:02.094,0
596,195475,1256,9:02.986,0
597,195783,1278,9:03.842,0
598,196109,1270,9:04.747,0
599,196309,1434,9:05.303,2
600,196774,1301,9:06.594,0
601,197114,1299,9:07.539,0
602,197441,1294,9:08.447,0
603,197756,1306,9:09.322,0
604,198092,1311,9:10.256,0
605,198278,1464,9:10.772,2
606,198753,1325,9:12.092,0
607,199102,1322,9:13.061,0
608,199434,1306,9:13.983,0
609,199757,1296,9:14.881,0
610,200084,1299,9:15.789,0
611,200273,1456,9:16.314,2
612,200759,1302,9:17.664,0
613,201102,1291,9:18.617,0
614,201431,1299,9:19.531,0
615,201755,1304,9:20.431,0
616,202082,1303,9:21.339,0
617,202268,1439,9:21.856,2
618,202744,1301,9:23.178,0
619,203087,1304,9:24.131,0
620,203414,1284,9:25.039,0
621,203723,1290,9:25.897,0
622,204050,1281,9:26.806,0
623,204367,1278,9:27.686,0
624,204559,1440,9:28.219,2
625,205038,1293,9:29.550,0
626,205360,1289,9:30.444,0
627,205551,1453,9:30.975,2
628,206045,1307,9:32.347,0
629,206373,1297,9:33.258,0
630,206562,1450,9:33.783,2
631,207049,1291,9:35.136,0
632,207383,1297,9:36.064,0
633,207571,1438,9:36.586,2
634,208043,1266,9:37.897,0
635,208378,1267,9:38.828,0
636,208572,1416,9:39.367,2
637,209044,1260,9:40.678,0
638,209378,1278,9:41.606,0
639,209570,1422,9:42.139,2
640,210043,1276,9:43.453,0
641,210242,1443,9:44.006,2
642,210719,1271,9:45.331,0
643,211039,1287,9:46.219,0
644,211236,1427,9:46.767,2
645,211695,1277,9:48.042,0
646,212027,1282,9:48.964,0
647,212224,1428,9:49.511,2
648,212686,1267,9:50.794,0
649,213004,1266,9:51.678,0
650,213190,1432,9:52.194,2
651,213650,1268,9:53.472,0
652,213845,1438,9:54.014,2
653,214312,1269,9:55.311,0
654,214621,1275,9:56.169,0
655,214821,1432,9:56.725,2
656,215270,1292,9:57.972,0
657,215580,1297,9:58.833,0
658,215773,1450,9:59.369,2
659,216253,1277,0:00.703,0
660,216592,1295,0:01.644,0
661,216780,1454,0:02.167,2
662,217260,1301,0:03.500,0
663,217593,1306,0:04.425,0
664,217923,1295,0:05.342,0
665,218244,1282,0:06.233,0
666,218565,1288,0:07.125,0
667,218889,1294,0:08.025,0
668,219219,1263,0:08.942,0
669,219536,1267,0:09.822,0
670,219734,1423,0:10.372,2
671,220210,1286,0:11.694,0
672,220534,1300,0:12.594,0
673,220726,1449,0:13.128,2
674,221194,1285,0:14.428,0
675,221387,1462,0:14.964,2
676,221864,1273,0:16.289,0
677,222184,1270,0:17.178,0
678,222490,1272,0:18.028,0
679,222811,1267,0:18.919,0
680,223130,1261,0:19.806,0
681,223443,1276,0:20.675,0
682,223771,1270,0:21.586,0
683,223959,1405,0:22.108,2
684,224430,1305,0:23.417,0
685,224779,1291,0:24.386,0
686,225094,1272,0:25.261,0
687,225405,1287,0:26.125,0
688,225741,1287,0:27.058,0
689,225930,1423,0:27.583,2
690,226403,1285,0:28.897,0
691,226754,1294,0:29.872,0
692,227082,1279,0:30.783,0
693,227408,1279,0:31.689,0
694,227740,1291,0:32.611,0
695,227927,1436,0:33.131,2
696,228418,1302,0:34.494,0
697,228763,1293,0:35.453,0
698,229084,1276,0:36.344,0
699,229395,1284,0:37.208,0
700,229723,1288,0:38.119,0
701,230053,1269,0:39.036,0
702,230365,1285,0:39.903,0
703,230696,1289,0:40.822,0
704,231027,1265,0:41.742,0
705,231340,1280,0:42.611,0
706,231666,1279,0:43.517,0
707,231991,1269,0:44.419,0
708,232310,1273,0:45.306,0
709,232646,1256,0:46.239,0
710,232965,1244,0:47.125,0
711,233282,1264,0:48.006,0
712,233623,1250,0:48.953,0
713,233936,1262,0:49.822,0
714,234120,1424,0:50.333,2
715,234596,1280,0:51.656,0
716,234919,1289,0:52.553,0
717,235110,1448,0:53.083,2
718,235583,1304,0:54.397,0
719,235908,1289,0:55.300,0
720,236233,1298,0:56.203,0
721,236556,1273,0:57.100,0
722,236864,1265,0:57.956,0
723,237181,1286,0:58.836,0
724,237510,1268,0:59.750,0
725,237837,1250,1:00.658,0
726,238150,1265,1:01.528,0
727,238484,1264,1:02.456,0
728,238811,1272,1:03.364,0
729,239137,1288,1:04.269,0
730,239466,1265,1:05.183,0
731,239791,1255,1:06.086,0
732,240116,1275,1:06.989,0
733,240457,1279,1:07.936,0
734,240777,1283,1:08.825,0
735,240969,1432,1:09.358,2
736,241458,1285,1:10.717,0
737,241788,1305,1:11.633,0
738,241981,1456,1:12.169,2
739,242450,1319,1:13.472,0
740,242776,1309,1:14.378,0
741,242968,1450,1:14.911,2
742,243446,1316,1:16.239,0
743,243764,1309,1:17.122,0
744,244095,1314,1:18.042,0
745,244414,1286,1:18.928,0
746,244720,1284,1:19.778,0
747,244915,1435,1:20.319,2
748,245391,1310,1:21.642,0
749,245717,1296,1:22.547,0
750,245912,1453,1:23.089,2
751,246385,1310,1:24.403,0
752,246707,1283,1:25.297,0
753,247029,1289,1:26.192,0
754,247347,1268,1:27.075,0
755,247665,1281,1:27.958,0
756,247853,1430,1:28.481,2
757,248320,1279,1:29.778,0
758,248649,1296,1:30.692,0
759,248842,1439,1:31.228,2
760,249308,1298,1:32.522,0
761,249647,1284,1:33.464,0
762,249975,1270,1:34.375,0
763,250283,1262,1:35.231,0
764,250599,1259,1:36.108,0
765,250923,1260,1:37.008,0
766,251240,1259,1:37.889,0
767,251556,1261,1:38.767,0
768,251880,1264,1:39.667,0
769,252204,1267,1:40.567,0
770,252527,1278,1:41.464,0
771,252842,1259,1:42.339,0
772,253164,1263,1:43.233,0
773,253478,1265,1:44.106,0
774,253808,1255,1:45.022,0
775,254135,1259,1:45.931,0
776,254443,1267,1:46.786,0
777,254775,1268,1:47.708,0
778,254965,1417,1:48.236,2
779,255432,1291,1:49.533,0
780,255773,1282,1:50.481,0
781,256090,1270,1:51.361,0
782,256415,1281,1:52.264,0
783,256747,1277,1:53.186,0
784,256934,1434,1:53.706,2
785,257411,1289,1:55.031,0
786,257754,1276,1:55.983,0
787,258069,1253,1:56.858,0
788,258384,1271,1:57.733,0
789,258697,1272,1:58.603,0
790,258889,1439,1:59.136,2
791,259358,1288,2:00.439,0
792,259689,1277,2:01.358,0
793,260010,1281,2:02.250,0
794,260329,1296,2:03.136,0
795,260658,1286,2:04.050,0
796,260842,1435,2:04.561,2
797,261322,1310,2:05.894,0
798,261669,1289,2:06.858,0
799,262001,1294,2:07.781,0
800,262326,1297,2:08.683,0
801,262664,1271,2:09.622,0
802,262987,1279,2:10.519,0
803,263177,1435,2:11.047,2
804,263657,1279,2:12.381,0
805,263983,1287,2:13.286,0
806,264172,1447,2:13.811,2
807,264658,1286,2:15.161,0
808,264984,1298,2:16.067,0
809,265173,1457,2:16.592,2
810,265654,1296,2:17.928,0
811,265852,1460,2:18.478,2
812,266343,1287,2:19.842,0
813,266668,1284,2:20.744,0
814,267001,1281,2:21.669,0
815,267339,1265,2:22.608,0
816,267655,1280,2:23.486,0
817,267843,1417,2:24.008,2
818,268324,1273,2:25.344,0
819,268520,1448,2:25.889,2
820,268992,1291,2:27.200,0
821,269324,1272,2:28.122,0
822,269638,1285,2:28.994,0
823,269831,1436,2:29.531,2
824,270302,1275,2:30.839,0
825,270497,1432,2:31.381,2
826,270976,1267,2:32.711,0
827,271315,1255,2:33.653,0
828,271626,1254,2:34.517,0
829,271951,1266,2:35.419,0
830,272282,1248,2:36.339,0
831,272603,1240,2:37.231,0
832,272792,1393,2:37.756,2
833,273266,1237,2:39.072,0
834,273597,1256,2:39.992,0
835,273789,1408,2:40.525,2
836,274261,1277,2:41.836,0
837,274584,1276,2:42.733,0
838,274774,1430,2:43.261,2
839,275249,1275,2:44.581,0
840,275579,1280,2:45.497,0
841,275765,1410,2:46.014,2
842,276240,1255,2:47.333,0
843,276441,1418,2:47.892,2
844,276916,1270,2:49.211,0
845,277111,1434,2:49.753,2
846,277574,1273,2:51.039,0
847,277908,1255,2:51.967,0
848,278217,1255,2:52.825,0
849,278407,1403,2:53.353,2
850,278882,1271,2:54.672,0
851,279213,1269,2:55.592,0
852,279398,1418,2:56.106,2
853,279877,1259,2:57.436,0
854,280202,1264,2:58.339,0
855,280396,1430,2:58.878,2
856,280875,1276,3:00.208,0
857,281199,1288,3:01.108,0
858,281395,1437,3:01.653,2
859,281862,1288,3:02.950,0
860,282187,1283,3:03.853,0
861,282377,1413,3:04.381,2
862,282839,1273,3:05.664,0
863,283035,1431,3:06.208,2
864,283498,1249,3:07.494,0
865,283696,1424,3:08.044,2
866,284164,1271,3:09.344,0
867,284403,1381,3:10.008,2
868,284847,1276,3:11.242,0
869,285191,1272,3:12.197,0
870,285515,1251,3:13.097,0
871,285839,1271,3:13.997,0
872,286165,1258,3:14.903,0
