,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
605,-7.0,-7.0,-9.0,-4.0,-3.0,-4.0,-7.0,-8.0,-9.0,-9.0,-4.0,-2.0,0.0,-1.0,-1.0,-1.0,2.0,3.0,1.0,0.0,-2.0,1.0,1.0,2.0,0.0,-2.0,3.0,3.0,3.0,11.0,13.0,17.0,18.0,23.0,24.0,22.0,20.0,13.0,14.0,12.0,10.0,13.0,13.0,12.0,10.0,9.0,6.0,8.0,3.0,2.0,1.0,1.0,-1.0,-4.0,-6.0,-10.0,-14.0,-12.0,-13.0,-15.0,-14.0,-14.0,-18.0,-16.0,-15.0,-14.0,-15.0,-12.0,-15.0,-14.0,-16.0,-16.0,-18.0,-17.0,-16.0,-15.0,-14.0,-14.0,-19.0,-28.0,-32.0,-31.0,-20.0,6.0,47.0,98.0,159.0,227.0,297.0,344.0,354.0,323.0,268.0,205.0,154.0,126.0,112.0,103.0,84.0,66.0,51.0,44.0,32.0,22.0,10.0,3.0,-3.0,-9.0,-12.0,-15.0,-13.0,-14.0,-15.0,-15.0,-14.0,-18.0,-20.0,-20.0,-19.0,-19.0,-18.0,-18.0,-17.0,-16.0,-13.0,-12.0,-14.0,-14.0,-14.0,-15.0,-14.0,-15.0,-16.0,-18.0,-18.0,-16.0,-15.0,-12.0,-14.0,-16.0,-16.0,-17.0,-13.0,-10.0,-13.0,-15.0,-18.0,-14.0,-13.0,-13.0,-16.0,-17.0,-22.0,-15.0,-12.0,-14.0,-15.0,-16.0,-17.0,-14.0,-13.0,-12.0,-12.0,-12.0,-11.0,-8.0,-6.0,-3.0,-4.0,-4.0,-8.0,-4.0,-1.0,1.0,0.0,0.0,1.0,4.0,6.0,8.0,7.0,0.0
606,-2.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,5.0,2.0,0.0,-1.0,-1.0,3.0,5.0,5.0,4.0,4.0,7.0,12.0,16.0,16.0,15.0,14.0,16.0,16.0,15.0,9.0,14.0,14.0,18.0,24.0,31.0,34.0,33.0,27.0,24.0,24.0,27.0,27.0,23.0,22.0,21.0,24.0,24.0,21.0,20.0,17.0,14.0,14.0,10.0,5.0,3.0,-1.0,1.0,3.0,1.0,0.0,-1.0,2.0,0.0,3.0,-1.0,-1.0,-6.0,-7.0,-5.0,-3.0,-2.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-4.0,-10.0,-19.0,-23.0,-25.0,-19.0,-5.0,23.0,64.0,119.0,185.0,258.0,325.0,357.0,338.0,288.0,227.0,168.0,131.0,114.0,107.0,93.0,77.0,64.0,54.0,40.0,26.0,17.0,9.0,5.0,-3.0,-10.0,-14.0,-10.0,-10.0,-7.0,-11.0,-14.0,-18.0,-20.0,-15.0,-15.0,-15.0,-16.0,-19.0,-19.0,-19.0,-20.0,-20.0,-20.0,-21.0,-18.0,-18.0,-16.0,-18.0,-17.0,-16.0,-16.0,-15.0,-15.0,-16.0,-19.0,-21.0,-19.0,-17.0,-15.0,-16.0,-17.0,-18.0,-18.0,-16.0,-15.0,-16.0,-16.0,-17.0,-14.0,-14.0,-15.0,-15.0,-17.0,-16.0,-15.0,-16.0,-14.0,-17.0,-16.0,-19.0,-16.0,-12.0,-7.0,-7.0,-9.0,-11.0,-10.0,-8.0,-5.0,-6.0,-5.0,-3.0,-3.0,2.0,2.0,2.0,3.0,2.0,0.0
607,-3.0,-1.0,-2.0,-3.0,-1.0,-3.0,-2.0,-1.0,-3.0,-5.0,-5.0,-4.0,0.0,3.0,4.0,2.0,-1.0,4.0,9.0,11.0,10.0,6.0,4.0,4.0,9.0,12.0,10.0,8.0,8.0,14.0,15.0,20.0,25.0,25.0,26.0,27.0,25.0,26.0,23.0,20.0,19.0,18.0,17.0,19.0,18.0,19.0,14.0,12.0,11.0,10.0,10.0,7.0,3.0,0.0,0.0,-1.0,-4.0,-5.0,-9.0,-10.0,-7.0,-6.0,-6.0,-7.0,-8.0,-6.0,-7.0,-5.0,-7.0,-7.0,-12.0,-8.0,-8.0,-4.0,-7.0,-8.0,-13.0,-16.0,-19.0,-26.0,-29.0,-27.0,-16.0,11.0,51.0,106.0,171.0,240.0,302.0,337.0,331.0,281.0,214.0,154.0,117.0,100.0,97.0,87.0,73.0,57.0,40.0,28.0,15.0,5.0,-7.0,-10.0,-16.0,-21.0,-21.0,-20.0,-20.0,-22.0,-23.0,-24.0,-22.0,-21.0,-21.0,-24.0,-26.0,-27.0,-20.0,-24.0,-23.0,-24.0,-24.0,-22.0,-21.0,-19.0,-19.0,-21.0,-24.0,-21.0,-22.0,-19.0,-17.0,-20.0,-20.0,-19.0,-18.0,-19.0,-18.0,-20.0,-18.0,-16.0,-17.0,-16.0,-18.0,-20.0,-22.0,-20.0,-17.0,-13.0,-14.0,-18.0,-20.0,-21.0,-17.0,-14.0,-14.0,-15.0,-18.0,-18.0,-14.0,-10.0,-12.0,-14.0,-16.0,-13.0,-8.0,-5.0,-4.0,-7.0,-7.0,-4.0,-5.0,-2.0,1.0,-2.0,1.0,4.0,8.0,0.0
608,1.0,3.0,0.0,-2.0,-4.0,-2.0,1.0,1.0,-2.0,-3.0,-2.0,0.0,3.0,1.0,-1.0,-3.0,-2.0,0.0,0.0,1.0,0.0,-2.0,1.0,4.0,5.0,6.0,4.0,5.0,5.0,8.0,8.0,7.0,11.0,10.0,16.0,25.0,28.0,27.0,21.0,20.0,19.0,19.0,17.0,18.0,14.0,12.0,16.0,16.0,19.0,17.0,15.0,9.0,7.0,8.0,8.0,4.0,0.0,-3.0,-6.0,-3.0,-1.0,0.0,-3.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,-1.0,3.0,0.0,-5.0,-14.0,-22.0,-21.0,-5.0,26.0,70.0,128.0,196.0,271.0,328.0,340.0,308.0,242.0,181.0,136.0,120.0,115.0,106.0,91.0,76.0,61.0,49.0,36.0,23.0,13.0,5.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,-4.0,-5.0,-4.0,-2.0,-2.0,-3.0,-6.0,-6.0,-6.0,-2.0,-2.0,-3.0,-4.0,-3.0,-5.0,-3.0,-3.0,-5.0,-7.0,-6.0,-6.0,-4.0,-4.0,-5.0,-8.0,-7.0,-7.0,-6.0,-6.0,-6.0,-7.0,-10.0,-10.0,-9.0,-9.0,-10.0,-11.0,-11.0,-8.0,-7.0,-6.0,-7.0,-9.0,-8.0,-8.0,-6.0,-5.0,-8.0,-10.0,-8.0,-6.0,-3.0,-3.0,-3.0,-5.0,-5.0,-2.0,2.0,1.0,-2.0,-3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,9.0,13.0,0.0
609,-3.0,-3.0,-1.0,2.0,1.0,2.0,0.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,2.0,5.0,6.0,8.0,11.0,8.0,10.0,12.0,11.0,9.0,9.0,9.0,9.0,13.0,19.0,20.0,27.0,27.0,29.0,29.0,25.0,24.0,25.0,23.0,21.0,22.0,22.0,18.0,16.0,12.0,12.0,12.0,15.0,9.0,4.0,0.0,-2.0,-5.0,-8.0,-11.0,-12.0,-14.0,-12.0,-9.0,-9.0,-9.0,-10.0,-13.0,-13.0,-10.0,-10.0,-10.0,-10.0,-15.0,-12.0,-11.0,-9.0,-12.0,-15.0,-19.0,-27.0,-32.0,-33.0,-30.0,-16.0,17.0,66.0,127.0,199.0,272.0,308.0,297.0,246.0,180.0,128.0,99.0,90.0,83.0,64.0,50.0,38.0,30.0,17.0,2.0,-6.0,-8.0,-12.0,-15.0,-18.0,-19.0,-21.0,-17.0,-18.0,-19.0,-22.0,-25.0,-23.0,-22.0,-22.0,-20.0,-23.0,-24.0,-23.0,-21.0,-22.0,-19.0,-21.0,-22.0,-22.0,-20.0,-18.0,-18.0,-21.0,-24.0,-22.0,-20.0,-19.0,-18.0,-18.0,-21.0,-19.0,-19.0,-17.0,-18.0,-19.0,-23.0,-22.0,-19.0,-18.0,-19.0,-18.0,-20.0,-20.0,-18.0,-15.0,-20.0,-21.0,-23.0,-22.0,-20.0,-19.0,-18.0,-21.0,-22.0,-19.0,-17.0,-17.0,-17.0,-14.0,-17.0,-15.0,-13.0,-11.0,-9.0,-8.0,-10.0,-8.0,-3.0,0.0,1.0,1.0,0.0,0.0
610,1.0,2.0,2.0,2.0,1.0,-1.0,1.0,0.0,0.0,2.0,-4.0,-1.0,0.0,2.0,6.0,6.0,3.0,2.0,6.0,9.0,10.0,10.0,9.0,8.0,6.0,8.0,10.0,13.0,14.0,14.0,17.0,24.0,29.0,29.0,24.0,22.0,20.0,20.0,22.0,21.0,18.0,15.0,14.0,14.0,13.0,14.0,12.0,9.0,9.0,6.0,5.0,2.0,-1.0,-5.0,-5.0,-2.0,-7.0,-5.0,-8.0,-10.0,-10.0,-8.0,-9.0,-9.0,-12.0,-14.0,-10.0,-9.0,-9.0,-10.0,-10.0,-12.0,-14.0,-11.0,-8.0,-4.0,-9.0,-16.0,-23.0,-26.0,-28.0,-27.0,-18.0,8.0,44.0,90.0,146.0,208.0,265.0,292.0,292.0,254.0,203.0,157.0,123.0,101.0,85.0,76.0,57.0,40.0,27.0,21.0,14.0,5.0,0.0,-7.0,-12.0,-17.0,-19.0,-17.0,-18.0,-17.0,-18.0,-20.0,-19.0,-21.0,-21.0,-19.0,-22.0,-24.0,-26.0,-24.0,-21.0,-19.0,-21.0,-24.0,-25.0,-24.0,-22.0,-23.0,-23.0,-24.0,-27.0,-24.0,-26.0,-24.0,-25.0,-28.0,-29.0,-26.0,-24.0,-22.0,-23.0,-23.0,-23.0,-21.0,-19.0,-21.0,-26.0,-27.0,-25.0,-21.0,-20.0,-23.0,-23.0,-24.0,-23.0,-21.0,-21.0,-20.0,-20.0,-25.0,-23.0,-19.0,-17.0,-17.0,-21.0,-21.0,-20.0,-16.0,-17.0,-14.0,-14.0,-14.0,-13.0,-11.0,-8.0,-10.0,-7.0,-9.0,-8.0,0.0
611,0.0,2.0,4.0,6.0,-1.0,-2.0,-2.0,1.0,3.0,4.0,3.0,3.0,0.0,1.0,1.0,3.0,5.0,7.0,5.0,7.0,9.0,14.0,14.0,11.0,9.0,9.0,10.0,12.0,15.0,18.0,21.0,27.0,31.0,40.0,38.0,35.0,29.0,24.0,25.0,29.0,28.0,23.0,18.0,20.0,21.0,23.0,20.0,16.0,14.0,15.0,14.0,13.0,8.0,6.0,-2.0,-4.0,-2.0,0.0,1.0,1.0,0.0,-2.0,3.0,1.0,-3.0,-7.0,-5.0,-6.0,-3.0,-2.0,-1.0,-2.0,-3.0,-6.0,-5.0,0.0,-2.0,-8.0,-16.0,-23.0,-25.0,-23.0,-9.0,22.0,63.0,118.0,186.0,258.0,319.0,351.0,341.0,291.0,223.0,164.0,112.0,84.0,73.0,57.0,37.0,24.0,16.0,12.0,5.0,-1.0,-1.0,-1.0,-6.0,-13.0,-14.0,-17.0,-15.0,-14.0,-17.0,-18.0,-18.0,-20.0,-20.0,-17.0,-20.0,-20.0,-20.0,-22.0,-21.0,-18.0,-18.0,-20.0,-21.0,-23.0,-24.0,-21.0,-23.0,-24.0,-20.0,-23.0,-23.0,-19.0,-17.0,-19.0,-21.0,-19.0,-17.0,-18.0,-22.0,-22.0,-24.0,-26.0,-21.0,-16.0,-17.0,-16.0,-22.0,-23.0,-20.0,-18.0,-16.0,-17.0,-15.0,-16.0,-11.0,-12.0,-10.0,-12.0,-15.0,-13.0,-11.0,-8.0,-8.0,-9.0,-11.0,-10.0,-6.0,-4.0,-4.0,-1.0,-3.0,-2.0,3.0,3.0,3.0,4.0,2.0,0.0
612,-1.0,-1.0,-2.0,-3.0,-6.0,-3.0,-1.0,1.0,1.0,-2.0,-5.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,2.0,4.0,5.0,5.0,4.0,4.0,9.0,10.0,9.0,10.0,9.0,6.0,11.0,15.0,18.0,17.0,23.0,26.0,30.0,31.0,26.0,23.0,20.0,20.0,20.0,20.0,19.0,17.0,15.0,14.0,16.0,14.0,13.0,10.0,9.0,6.0,1.0,0.0,-2.0,-5.0,-4.0,-6.0,-4.0,-3.0,-3.0,-6.0,-8.0,-9.0,-7.0,-5.0,-8.0,-6.0,-9.0,-11.0,-9.0,-9.0,-8.0,-7.0,-9.0,-12.0,-13.0,-19.0,-26.0,-31.0,-30.0,-20.0,13.0,58.0,113.0,173.0,245.0,306.0,341.0,334.0,286.0,225.0,171.0,132.0,110.0,99.0,81.0,57.0,41.0,32.0,28.0,20.0,8.0,3.0,-6.0,-14.0,-14.0,-16.0,-17.0,-16.0,-19.0,-23.0,-21.0,-21.0,-20.0,-20.0,-25.0,-25.0,-22.0,-21.0,-22.0,-22.0,-24.0,-23.0,-21.0,-20.0,-20.0,-20.0,-22.0,-21.0,-22.0,-18.0,-16.0,-20.0,-20.0,-19.0,-18.0,-17.0,-17.0,-17.0,-19.0,-20.0,-17.0,-15.0,-16.0,-17.0,-22.0,-20.0,-19.0,-16.0,-19.0,-17.0,-21.0,-19.0,-17.0,-17.0,-19.0,-19.0,-20.0,-19.0,-17.0,-15.0,-14.0,-15.0,-17.0,-17.0,-16.0,-13.0,-13.0,-12.0,-10.0,-10.0,-10.0,-4.0,-3.0,-2.0,-1.0,-1.0,3.0,7.0,0.0
613,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,-3.0,0.0,1.0,0.0,0.0,-1.0,0.0,2.0,4.0,2.0,3.0,3.0,3.0,10.0,10.0,11.0,8.0,10.0,7.0,10.0,13.0,15.0,13.0,11.0,15.0,24.0,30.0,33.0,29.0,26.0,22.0,24.0,25.0,26.0,22.0,21.0,19.0,20.0,19.0,16.0,15.0,13.0,13.0,12.0,12.0,6.0,4.0,-1.0,-1.0,-2.0,-1.0,0.0,-2.0,-3.0,-4.0,-4.0,-2.0,-1.0,-1.0,-6.0,-6.0,-4.0,-1.0,-2.0,-3.0,-6.0,-6.0,-4.0,-4.0,-9.0,-18.0,-24.0,-27.0,-20.0,-3.0,27.0,69.0,122.0,187.0,260.0,318.0,337.0,312.0,257.0,197.0,155.0,134.0,122.0,106.0,85.0,66.0,57.0,48.0,32.0,19.0,10.0,2.0,-3.0,-8.0,-10.0,-11.0,-16.0,-16.0,-15.0,-17.0,-17.0,-19.0,-21.0,-21.0,-21.0,-19.0,-18.0,-20.0,-22.0,-23.0,-20.0,-18.0,-19.0,-19.0,-22.0,-23.0,-22.0,-19.0,-17.0,-15.0,-16.0,-17.0,-17.0,-15.0,-16.0,-18.0,-18.0,-18.0,-14.0,-16.0,-14.0,-17.0,-18.0,-19.0,-18.0,-16.0,-16.0,-18.0,-19.0,-20.0,-16.0,-14.0,-12.0,-14.0,-15.0,-16.0,-15.0,-10.0,-10.0,-12.0,-11.0,-9.0,-5.0,-2.0,-2.0,-4.0,-3.0,-3.0,-1.0,1.0,4.0,6.0,6.0,7.0,11.0,14.0,16.0,16.0,0.0
614,0.0,0.0,3.0,4.0,3.0,0.0,1.0,3.0,5.0,5.0,3.0,2.0,0.0,2.0,4.0,6.0,6.0,4.0,4.0,7.0,10.0,12.0,10.0,9.0,9.0,13.0,16.0,16.0,12.0,9.0,11.0,16.0,20.0,26.0,31.0,28.0,31.0,33.0,37.0,33.0,31.0,25.0,25.0,25.0,29.0,26.0,25.0,21.0,17.0,18.0,19.0,17.0,19.0,14.0,12.0,13.0,15.0,12.0,7.0,2.0,1.0,4.0,6.0,8.0,3.0,0.0,0.0,3.0,6.0,5.0,0.0,-1.0,0.0,2.0,5.0,7.0,3.0,-1.0,-6.0,-10.0,-12.0,-15.0,-10.0,11.0,45.0,101.0,161.0,233.0,298.0,335.0,324.0,272.0,209.0,155.0,116.0,101.0,84.0,64.0,48.0,37.0,32.0,21.0,11.0,6.0,4.0,0.0,-4.0,-7.0,-9.0,-9.0,-9.0,-12.0,-9.0,-11.0,-12.0,-10.0,-6.0,-7.0,-12.0,-14.0,-14.0,-13.0,-10.0,-13.0,-15.0,-17.0,-14.0,-13.0,-11.0,-11.0,-14.0,-15.0,-17.0,-17.0,-14.0,-16.0,-16.0,-15.0,-17.0,-15.0,-14.0,-16.0,-15.0,-17.0,-18.0,-16.0,-15.0,-15.0,-16.0,-19.0,-18.0,-19.0,-16.0,-17.0,-17.0,-16.0,-19.0,-20.0,-16.0,-14.0,-13.0,-13.0,-16.0,-14.0,-11.0,-10.0,-13.0,-12.0,-13.0,-9.0,-4.0,-5.0,-6.0,-7.0,-6.0,0.0,1.0,3.0,4.0,6.0,7.0,0.0
615,0.0,-1.0,-2.0,-4.0,-4.0,-3.0,-2.0,0.0,-1.0,-1.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,3.0,4.0,6.0,5.0,4.0,6.0,9.0,11.0,13.0,12.0,9.0,5.0,9.0,15.0,15.0,21.0,22.0,28.0,32.0,33.0,27.0,24.0,23.0,21.0,22.0,21.0,21.0,18.0,17.0,16.0,15.0,15.0,14.0,13.0,9.0,6.0,5.0,3.0,1.0,-2.0,-3.0,-4.0,-6.0,-6.0,-4.0,-5.0,-6.0,-9.0,-7.0,-4.0,-7.0,-7.0,-9.0,-11.0,-11.0,-7.0,-6.0,-6.0,-8.0,-11.0,-11.0,-15.0,-22.0,-28.0,-26.0,-13.0,17.0,63.0,118.0,186.0,258.0,318.0,348.0,334.0,281.0,219.0,168.0,128.0,110.0,96.0,76.0,53.0,39.0,34.0,27.0,20.0,12.0,5.0,-3.0,-11.0,-16.0,-15.0,-15.0,-14.0,-17.0,-23.0,-20.0,-18.0,-17.0,-19.0,-21.0,-22.0,-21.0,-18.0,-19.0,-22.0,-20.0,-22.0,-20.0,-18.0,-18.0,-19.0,-17.0,-21.0,-18.0,-17.0,-17.0,-18.0,-19.0,-20.0,-17.0,-15.0,-15.0,-16.0,-16.0,-18.0,-18.0,-16.0,-14.0,-16.0,-19.0,-19.0,-18.0,-16.0,-15.0,-17.0,-19.0,-16.0,-16.0,-12.0,-12.0,-14.0,-13.0,-13.0,-12.0,-8.0,-8.0,-9.0,-10.0,-9.0,-7.0,-5.0,-3.0,-3.0,-3.0,-1.0,3.0,4.0,5.0,6.0,6.0,9.0,14.0,16.0,0.0
616,1.0,-3.0,-3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,6.0,8.0,9.0,9.0,7.0,10.0,11.0,14.0,15.0,14.0,14.0,14.0,16.0,17.0,18.0,20.0,22.0,28.0,33.0,34.0,35.0,34.0,29.0,28.0,26.0,26.0,25.0,24.0,20.0,24.0,21.0,23.0,21.0,18.0,15.0,15.0,15.0,13.0,8.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,-2.0,-1.0,0.0,-2.0,0.0,-3.0,-3.0,-2.0,-1.0,-2.0,-3.0,-3.0,-4.0,-3.0,-1.0,-3.0,-8.0,-17.0,-21.0,-21.0,-13.0,7.0,43.0,91.0,152.0,224.0,294.0,338.0,342.0,301.0,246.0,194.0,155.0,131.0,119.0,105.0,86.0,68.0,57.0,47.0,33.0,24.0,15.0,9.0,3.0,-2.0,-5.0,-9.0,-11.0,-9.0,-11.0,-14.0,-12.0,-18.0,-17.0,-16.0,-15.0,-17.0,-19.0,-20.0,-21.0,-20.0,-19.0,-20.0,-18.0,-18.0,-19.0,-17.0,-16.0,-15.0,-17.0,-19.0,-18.0,-17.0,-14.0,-15.0,-16.0,-19.0,-18.0,-17.0,-13.0,-16.0,-16.0,-17.0,-19.0,-17.0,-15.0,-15.0,-18.0,-19.0,-20.0,-17.0,-16.0,-13.0,-15.0,-18.0,-15.0,-13.0,-10.0,-10.0,-11.0,-12.0,-13.0,-10.0,-8.0,-8.0,-6.0,-8.0,-7.0,-5.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,10.0,7.0,0.0
617,-1.0,-5.0,-4.0,-2.0,0.0,-1.0,-2.0,-4.0,-3.0,-1.0,2.0,1.0,1.0,-2.0,-3.0,-1.0,5.0,6.0,6.0,6.0,5.0,6.0,8.0,7.0,7.0,7.0,6.0,12.0,15.0,20.0,22.0,26.0,28.0,31.0,31.0,29.0,23.0,22.0,22.0,24.0,22.0,19.0,20.0,18.0,16.0,17.0,17.0,16.0,15.0,12.0,5.0,4.0,5.0,2.0,1.0,-1.0,-5.0,-4.0,-4.0,-1.0,-4.0,-4.0,-7.0,-5.0,-2.0,-4.0,-6.0,-9.0,-8.0,-6.0,-7.0,-5.0,-7.0,-5.0,-10.0,-6.0,-8.0,-10.0,-18.0,-24.0,-23.0,-19.0,-1.0,32.0,73.0,120.0,178.0,246.0,299.0,321.0,301.0,255.0,201.0,154.0,122.0,108.0,97.0,78.0,56.0,44.0,37.0,28.0,16.0,4.0,-2.0,-7.0,-10.0,-13.0,-14.0,-19.0,-20.0,-18.0,-18.0,-16.0,-19.0,-22.0,-23.0,-23.0,-20.0,-21.0,-24.0,-28.0,-27.0,-24.0,-22.0,-22.0,-22.0,-24.0,-25.0,-24.0,-23.0,-22.0,-25.0,-28.0,-26.0,-24.0,-23.0,-22.0,-24.0,-25.0,-25.0,-26.0,-23.0,-23.0,-21.0,-22.0,-27.0,-23.0,-22.0,-21.0,-22.0,-24.0,-24.0,-24.0,-22.0,-21.0,-22.0,-22.0,-23.0,-23.0,-21.0,-19.0,-20.0,-18.0,-20.0,-18.0,-14.0,-16.0,-16.0,-14.0,-13.0,-13.0,-10.0,-9.0,-7.0,-8.0,-8.0,-4.0,-2.0,0.0,0.0,0.0
618,1.0,-2.0,-2.0,1.0,3.0,1.0,0.0,-2.0,-2.0,-1.0,1.0,3.0,2.0,0.0,-1.0,1.0,5.0,8.0,6.0,4.0,5.0,7.0,10.0,10.0,7.0,7.0,8.0,12.0,18.0,20.0,21.0,24.0,25.0,29.0,30.0,25.0,23.0,21.0,18.0,18.0,20.0,19.0,19.0,15.0,11.0,11.0,12.0,12.0,8.0,6.0,0.0,-1.0,-2.0,-1.0,-2.0,-6.0,-9.0,-8.0,-5.0,-9.0,-11.0,-14.0,-15.0,-13.0,-9.0,-9.0,-9.0,-11.0,-12.0,-12.0,-10.0,-10.0,-11.0,-10.0,-12.0,-9.0,-9.0,-12.0,-17.0,-21.0,-29.0,-25.0,-16.0,10.0,49.0,95.0,152.0,220.0,285.0,327.0,335.0,304.0,243.0,182.0,133.0,105.0,89.0,73.0,48.0,36.0,30.0,26.0,13.0,3.0,-5.0,-10.0,-12.0,-15.0,-16.0,-20.0,-19.0,-21.0,-17.0,-18.0,-20.0,-21.0,-24.0,-22.0,-21.0,-18.0,-21.0,-25.0,-27.0,-26.0,-25.0,-24.0,-21.0,-25.0,-26.0,-26.0,-23.0,-22.0,-22.0,-24.0,-25.0,-22.0,-23.0,-24.0,-23.0,-23.0,-24.0,-25.0,-23.0,-21.0,-20.0,-22.0,-22.0,-21.0,-20.0,-21.0,-18.0,-19.0,-20.0,-20.0,-17.0,-16.0,-15.0,-17.0,-18.0,-16.0,-12.0,-12.0,-10.0,-13.0,-15.0,-14.0,-11.0,-10.0,-10.0,-9.0,-12.0,-11.0,-5.0,-4.0,-2.0,-3.0,-5.0,-3.0,0.0,4.0,3.0,0.0
619,-2.0,-1.0,0.0,-2.0,-1.0,-2.0,-2.0,0.0,1.0,0.0,-3.0,-2.0,-1.0,2.0,3.0,3.0,1.0,3.0,6.0,9.0,9.0,8.0,9.0,7.0,9.0,10.0,13.0,14.0,13.0,15.0,19.0,23.0,30.0,31.0,28.0,23.0,23.0,22.0,23.0,20.0,20.0,17.0,18.0,18.0,18.0,17.0,18.0,12.0,12.0,10.0,7.0,2.0,-1.0,-3.0,-4.0,-4.0,-6.0,-5.0,-5.0,-7.0,-6.0,-8.0,-6.0,-8.0,-9.0,-9.0,-12.0,-7.0,-8.0,-8.0,-9.0,-12.0,-10.0,-6.0,-6.0,-10.0,-13.0,-19.0,-25.0,-26.0,-28.0,-25.0,-12.0,20.0,64.0,124.0,196.0,272.0,323.0,339.0,309.0,252.0,195.0,147.0,122.0,108.0,95.0,75.0,59.0,46.0,34.0,23.0,15.0,8.0,0.0,-7.0,-13.0,-18.0,-17.0,-16.0,-17.0,-18.0,-21.0,-24.0,-22.0,-23.0,-21.0,-20.0,-20.0,-26.0,-22.0,-20.0,-20.0,-20.0,-22.0,-22.0,-22.0,-20.0,-17.0,-18.0,-20.0,-22.0,-19.0,-18.0,-18.0,-16.0,-19.0,-19.0,-19.0,-17.0,-16.0,-17.0,-20.0,-20.0,-19.0,-16.0,-16.0,-17.0,-21.0,-20.0,-19.0,-17.0,-17.0,-17.0,-16.0,-16.0,-14.0,-10.0,-12.0,-13.0,-13.0,-13.0,-8.0,-9.0,-9.0,-7.0,-9.0,-9.0,-8.0,-3.0,-1.0,0.0,-2.0,0.0,2.0,6.0,8.0,8.0,10.0,10.0,12.0,0.0
620,1.0,2.0,0.0,0.0,0.0,-2.0,0.0,3.0,3.0,2.0,-1.0,-1.0,-1.0,1.0,3.0,1.0,-1.0,-3.0,0.0,3.0,3.0,4.0,3.0,3.0,7.0,7.0,11.0,9.0,9.0,8.0,11.0,13.0,13.0,14.0,17.0,22.0,27.0,34.0,36.0,33.0,27.0,25.0,25.0,27.0,26.0,25.0,23.0,17.0,20.0,21.0,20.0,20.0,18.0,13.0,8.0,8.0,6.0,6.0,2.0,-1.0,-2.0,0.0,3.0,2.0,-2.0,-3.0,-5.0,-2.0,0.0,-2.0,-3.0,-6.0,-5.0,-3.0,-2.0,-6.0,-5.0,-9.0,-12.0,-14.0,-18.0,-19.0,-19.0,-8.0,23.0,70.0,135.0,204.0,274.0,325.0,337.0,304.0,241.0,180.0,139.0,119.0,111.0,94.0,77.0,63.0,48.0,36.0,24.0,13.0,6.0,1.0,-6.0,-11.0,-11.0,-10.0,-10.0,-13.0,-14.0,-17.0,-16.0,-18.0,-15.0,-17.0,-17.0,-17.0,-20.0,-18.0,-17.0,-17.0,-20.0,-22.0,-20.0,-19.0,-17.0,-17.0,-17.0,-19.0,-19.0,-18.0,-16.0,-17.0,-18.0,-20.0,-20.0,-19.0,-18.0,-20.0,-20.0,-22.0,-22.0,-19.0,-18.0,-20.0,-21.0,-24.0,-22.0,-21.0,-21.0,-18.0,-20.0,-20.0,-22.0,-20.0,-17.0,-18.0,-20.0,-19.0,-19.0,-16.0,-15.0,-15.0,-15.0,-15.0,-14.0,-10.0,-9.0,-7.0,-7.0,-7.0,-7.0,-3.0,0.0,3.0,3.0,3.0,7.0,0.0
